position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
T58,"Mitchell, Keith",10,7.0,0.469,-0.816,-0.97,1.26,-0.526,-0.056,299.925,0.4285725,0.6388875,37.28805217391304,52.204165,0.531252813,3.75,3.75,0.29,2023
T58,"Johnson, Zach",10,1.0,0.227,0.046,0.374,-0.702,-0.283,-0.056,274.525,0.5357149999999999,0.583335,34.076175862068965,82.88690714285714,0.5483870967741935,4.0,6.25,-0.329,2023
T62,"Kim, Sihwan",11,3.0,-0.402,0.48,0.659,-1.043,0.097,-0.306,277.45,0.392855,0.569445,39.31333,53.291655,0.5666666666666667,3.25,4.75,-0.384,2023
T62,"Hoshino, Rikuya",11,1.0,0.222,-0.317,0.33,-0.542,-0.529,-0.306,279.85,0.4464275,0.5972225,30.762850000000004,57.11455625,0.580643871,2.75,4.5,-0.212,2023
T62,"Lawrence, Thriston",11,4.0,0.191,0.696,-0.542,-0.651,-0.496,-0.306,285.2,0.4464275,0.5416650000000001,32.90306122,75.26961176470589,0.6341465853658537,2.0,3.5,-1.192,2023
T65,"Thomas, Justin",12,2.0,-0.029,0.11,-0.133,-0.504,-0.526,-0.556,288.92499999999995,0.4107125,0.5972200000000001,33.95240408163266,42.8849,0.5185181481481481,3.5,4.75,-0.637,2023
T65,"Wallace, Matt",12,4.0,-1.015,0.558,-0.35,0.251,0.459,-0.556,282.65,0.5,0.555555,33.73066428571428,70.0729125,0.566667,4.5,3.25,-0.099,2023
T65,"Montgomery, Taylor",12,1.0,0.227,0.553,-1.128,-0.209,-0.783,-0.556,283.45,0.4107125,0.4999975,38.90924888888889,84.14744231,0.5789452631578947,3.0,4.0,-1.337,2023
T65,"Larrazabal, Pablo",12,4.0,0.464,0.881,-1.278,-0.623,-1.02,-0.556,278.0,0.32143,0.444445,37.46025909090909,70.22439230769231,0.6829256097560975,2.5,3.75,-1.902,2023
T69,"Dahmen, Joel",13,2.0,-0.629,-0.121,0.235,-0.292,-0.177,-0.806,283.85,0.464285,0.5972225,30.078603773584906,66.24074999999999,0.5384630769230769,4.0,3.5,-0.056,2023
T69,"Taylor, Ben",13,1.0,0.111,0.601,-0.751,-0.767,-0.916,-0.806,291.1684210526316,0.3749975,0.5277775,36.73810816326531,65.15474285714285,0.6571422857142857,4.5,6.5,-1.518,2023
T69,"Paul, Yannik",13,5.0,-0.275,-0.381,0.358,-0.508,-0.532,-0.806,288.65,0.4821425,0.680555,35.028296226415094,82.05882941176472,0.4999986363636364,2.5,4.5,-0.15,2023
T72,"Finau, Tony",15,7.0,-1.106,0.748,-0.617,-0.332,-0.2,-1.306,289.775,0.4285725,0.555555,33.85910238095238,60.232616666666665,0.5714285714285714,3.25,6.0,-0.949,2023
