position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Van Rooyen, Erik",7,null,0.574,-0.383,-1.747,-0.339,-2.468,-1.912,307.20000000000005,0.607145,0.555555,38.85069166666666,56.8854,0.5454563636363636,2,4,-2.086
CUT,"Keefer, Johnny",7,null,-0.733,-0.717,0.346,-0.79,-1.161,-1.912,310.4,0.464285,0.6111150000000001,40.742778260869564,43.822925,0.450003,1.5,3,-0.444
CUT,"Micheel, Shaun",8,null,0.033,0.118,-1.387,-1.159,-2.428,-2.412,273.20000000000005,0.642855,0.5,35.29885172413793,88.04759999999999,0.466666,2,3.5,-2.546
CUT,"Dunlap, Nick",8,null,-0.029,0.309,-0.878,-1.796,-2.365,-2.412,288.54999999999995,0.357145,0.472225,39.412273684210525,83.32777333333334,0.5454545454545454,3,6.5,-2.674
CUT,"Novak, Andrew",8,null,-0.541,0.371,-1.561,-0.664,-1.853,-2.412,301.5,0.607145,0.52778,41.239964,48.19446666666666,0.5789484210526316,0.5,4.5,-2.225
CUT,"Kaymer, Martin",8,null,-1.617,-1.109,0.844,-0.513,-0.778,-2.412,289.5,0.607145,0.6111150000000001,29.217961538461537,130.71428571428572,0.437496875,2.5,4.5,0.331
CUT,"Canter, Laurie",8,null,-1.061,-1.381,0.131,-0.083,-1.333,-2.412,301.1,0.6785749999999999,0.583335,35.461534615384615,71.864575,0.33333523809523813,2,6,0.048
CUT,"Parry, John",8,null,-1.875,-0.47,-0.5,0.451,-0.519,-2.412,294.65,0.67857,0.5,41.04023793103448,54.75,0.40909045454545456,2.5,6,-0.049
CUT,"Koepka, Brooks",9,null,-1.255,-0.321,-1.487,0.169,-1.639,-2.912,305.25,0.5,0.36111000000000004,44.09524285714286,66.4,0.4827565517241379,0.5,4,-1.318
CUT,"Mickelson, Phil",9,null,-0.814,-1.327,-0.166,-0.587,-2.08,-2.912,310.7379310344828,0.64286,0.555555,45.680036,44.8611,0.48000200000000004,4.5,7,-0.753
CUT,"Rodgers, Patrick",9,null,-0.991,-0.022,-1.575,-0.305,-1.903,-2.912,307.65,0.5357149999999999,0.472225,43.513850000000005,78.05555555555556,0.4615369230769231,3,5.5,-1.88
CUT,"Rose, Justin",9,null,-2.785,-0.234,0.221,-0.096,-0.109,-2.912,298.9,0.57143,0.47222,38.24664,51.43053333333333,0.42307538461538463,3.5,6.5,0.125
CUT,"Hughes, Mackenzie",9,null,-3.171,0.755,-0.733,0.254,0.277,-2.912,305.35,0.64286,0.583335,44.836676,65.125,0.4500005,2,6.5,-0.478
CUT,"Somers, John",9,null,0.63,-2.208,-1.281,-0.037,-3.525,-2.912,308.2,0.5357149999999999,0.52778,43.16665217391304,79.20368888888888,0.5217365217391304,5,9,-1.318
CUT,"Valimaki, Sami",9,null,-0.442,0.239,-2.731,0.039,-2.452,-2.912,297.6,0.64286,0.47222,38.14444666666667,76.6389,0.4782608695652174,3,4,-2.692
CUT,"Collet, Tyler",9,null,-0.544,-0.92,-0.308,-1.122,-2.349,-2.912,287,0.5357149999999999,0.416665,35.3826,65.61114444444445,0.43999760000000004,2,3.5,-1.43
CUT,"Henley, Russell",10,null,-0.902,0.279,-1.83,-0.941,-2.492,-3.412,279.45000000000005,0.71429,0.44444,43.48279310344828,36.444433333333336,0.5,2,5.5,-2.771
CUT,"Johnson, Tom",10,null,-0.057,-0.565,-1.265,-1.507,-3.337,-3.412,292.54999999999995,0.5,0.36111,50.586676,43.697900000000004,0.4814833333333333,3.5,6.5,-2.772
CUT,"Sowards, Bob",10,null,0.632,0.284,-2.424,-1.886,-4.026,-3.412,276.35,0.64286,0.44444,41.264372413793104,79.95835,0.6363636363636364,2.5,5,-4.31
CUT,"Steger, Eric",10,null,-1.377,0.68,-2.008,-0.69,-2.018,-3.412,292.8,0.5357149999999999,0.38889,48.88634545454545,54.69447777777778,0.519998,0.5,5,-2.698
CUT,"Kartrude, Michael",10,null,-0.057,-1.502,-0.986,-0.849,-3.337,-3.412,293.9,0.64286,0.38888500000000004,47.65908181818182,45.666625,0.48275724137931036,1,3,-1.835
CUT,"Hadwin, Adam",11,null,-0.065,-0.969,-1.813,-1.047,-3.83,-3.912,298.95,0.5357149999999999,0.38888500000000004,41.42818275862069,56.48332,0.4583320833333333,1.5,5,-2.861
CUT,"Droemer, Jesse",11,null,0.765,-0.949,-2.751,-0.96,-4.659,-3.912,290.7,0.607145,0.38888500000000004,43.63887407407407,58.21427142857142,0.559998,2,7,-3.71
CUT,"Hoey, Rico",11,null,-1.975,-0.652,-1.772,0.505,-1.919,-3.912,296.45,0.64286,0.52778,45.232142857142854,56.1667,0.39130304347826084,2,4.5,-1.268
CUT,"Vilips, Karl",11,null,-2.894,-0.651,-0.176,-0.175,-1.001,-3.912,310.95,0.5,0.58333,29.8068,101.06483333333333,0.36842315789473684,4.5,6.5,-0.351
CUT,"Newman, Dylan",11,null,-0.953,0.069,-1.596,-1.414,-2.941,-3.912,289.5,0.6785749999999999,0.38888500000000004,45.31086538461538,39.277766666666665,0.4,2,5.5,-3.01
CUT,"Lenahan, Ryan",11,null,0.166,-0.385,-1.698,-1.977,-4.06,-3.912,291.65,0.464285,0.416665,45.46427142857142,81.2976,0.4999981818181818,2,6,-3.675
CUT,"Johnson, Dustin",12,null,-3.696,-0.429,-0.314,0.046,-0.698,-4.412,299.2,0.5357149999999999,0.66667,33.116696000000005,79.64813333333333,0.31249625000000003,0.5,5.5,-0.268
CUT,"Bingaman, Brandon",12,null,0.208,-3.309,-1.508,0.215,-4.602,-4.412,297.95000000000005,0.57143,0.36111000000000004,41.684778260869564,85.85714285714286,0.36666600000000005,3,7,-1.293
CUT,"Hicks, Justin",13,null,-1.619,-1.158,-1.672,-0.445,-3.275,-4.912,280.6,0.892855,0.58333,48.161312903225806,40.883300000000006,0.4999971428571429,1,5,-2.117
CUT,"Gates, Bobby",13,null,-0.414,-1.548,-0.685,-2.246,-4.479,-4.912,296.6,0.42857,0.416665,39.53985217391304,66.9479125,0.4400024,2.5,7.5,-2.931
CUT,"Dufner, Jason",13,null,-0.972,-0.712,-2.998,-0.212,-3.922,-4.912,288,0.71429,0.5,42.78188235294118,56.6111,0.45,2.5,5,-3.211
CUT,"Wiseman, Timothy",13,null,-0.113,-1.21,-3.001,-0.571,-4.781,-4.912,295.1,0.60714,0.305555,50.6805625,64.14284285714285,0.5517231034482759,0.5,5.5,-3.571
CUT,"Bergstol, Brian",14,null,-0.848,-2.751,-1.768,-0.028,-4.546,-5.412,307.2,0.5357149999999999,0.47222,47.89235,52.40741111111112,0.3846169230769231,4,8.5,-1.796
CUT,"Block, Michael",15,null,-1.137,-2.741,-0.916,-1.101,-4.758,-5.912,274.1,0.75,0.527775,34.369,41.458349999999996,0.30000400000000005,1.5,5.5,-2.016
CUT,"Ishee, Nic",16,null,-2.316,-0.766,-1.46,-1.852,-4.079,-6.412,281.15,0.607145,0.44444500000000003,42.65227931034483,83.52776666666665,0.31579052631578947,2.5,6,-3.312
CUT,"Chi, Andre",19,null,-2.277,-2.678,-2.115,-0.824,-5.618,-7.912,316.45,0.321425,0.44444,41.03944736842105,70.64103076923078,0.2400004,3,8,-2.939
CUT,"Gross, Larkin",19,null,-1.595,-0.068,-2.532,-3.7,-6.3,-7.912,279.65,0.5,0.305555,43.83,109.01045,0.4400024,1.5,9,-6.232
CUT,"Taylor, Rupe",22,null,-2.859,-2.388,-3.04,-1.107,-6.535,-9.412,279.1,0.71429,0.33333500000000005,49.41398064516129,114,0.4516129032258065,2,8,-4.147
CUT,"Koch, Greg",23,null,-3.904,0.133,-5.171,-0.953,-5.99,-9.912,289.85,0.6785749999999999,0.44444500000000003,46.792912121212126,120.5,0.2500015,0.5,9.5,-6.123
WD,"Kizzire, Patton",3,null,-2.237,0.543,0.359,0.092,0.994,-1.244,297.4818181818182,0.500000909,0.4642885714285715,42.51589523809524,53.5417,0.31249625000000003,3,6.5,0.451
