position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
1,"Mickelson, Phil",-6,1,0.275,0.689,2.004,0.532,3.226,3.513,299.23859649122807,0.55357,0.63889,38.67509607843137,31.17736666666667,0.6000023333333333,5.25,3.25,2.536
T2,"Oosthuizen, Louis",-4,1,0.257,1.253,1.646,-0.155,2.744,3.013,293.95,0.5178575,0.694445,29.483538461538462,47.349713333333334,0.7200016,3.75,2.5,1.491
T2,"Koepka, Brooks",-4,2,0.161,0.264,1.951,0.625,2.84,3.013,301.675,0.5357149999999999,0.6666675,29.45040392156863,48.59785333333333,0.5517237931034482,4.5,4.25,2.576
T4,"Casey, Paul",-2,-1,-0.331,0.202,2.034,0.596,2.832,2.513,296.54999999999995,0.5892850000000001,0.680555,36.967265454545455,57.95743636363637,0.6538465384615384,3.25,3,2.629
T4,"Harrington, Padraig",-2,-3,-0.138,1.34,0.402,0.897,2.639,2.513,298.725,0.5714275,0.5694425,37.251136,43.261407142857145,0.6428538095238095,4.75,2.75,1.299
T4,"Lowry, Shane",-2,-3,-0.282,0.874,0.331,1.579,2.783,2.513,302.8,0.69643,0.6388874999999999,41.419064999999996,52.49732857142857,0.6842113157894737,4.25,4.25,1.909
T4,"Higgs, Harry",-2,-2,0.645,1.366,0.251,0.238,1.856,2.513,302.4,0.48214250000000003,0.5833325,44.04720681818182,41.81182173913044,0.8235294117647058,3.5,3.75,0.489
T8,"Rahm, Jon",-1,-4,0.407,0.575,0.424,0.845,1.844,2.263,304.825,0.5535725,0.5972225,32.28011071428571,71.86466666666666,0.7575760606060606,3,2.75,1.268
T8,"Ancer, Abraham",-1,-7,0.769,-0.086,0.652,0.915,1.482,2.263,293.775,0.8214275,0.61111,35.6372186440678,53.878522222222216,0.6285702857142856,4.5,2.75,1.568
T8,"Fowler, Rickie",-1,-1,1.095,0.543,1.119,-0.507,1.156,2.263,286.41052631578947,0.6071425,0.5972200000000001,34.11754339622642,65.3292153846154,0.7714285714285714,2.5,2.5,0.612
T8,"Scheffler, Scottie",-1,-2,1.156,0,0.4,0.695,1.095,2.263,297.85,0.5178575,0.5277775,34.81132083333333,55.90152631578947,0.6216237837837838,4,1.75,1.095
T8,"Zalatoris, Will",-1,-2,-0.083,-0.708,2.043,0.998,2.334,2.263,297.1,0.6785725,0.6111125000000001,32.76010701754386,71.1637111111111,0.6363657575757575,4.25,3,3.041
T8,"Finau, Tony",-1,-1,0.109,1.573,0.312,0.257,2.142,2.263,296.975,0.57143,0.61111,39.8545085106383,39.46376,0.657144,4.25,3.5,0.569
T8,"Rose, Justin",-1,-5,2.932,-0.944,-0.453,0.717,-0.681,2.263,296.775,0.6964325,0.61111,33.364422,63.89286666666667,0.657142,4,2.75,0.264
T8,"Morikawa, Collin",-1,-4,-0.568,-0.15,1.929,1.039,2.819,2.263,296.5,0.7500025,0.680555,31.135270689655172,57.80166666666666,0.4705885294117647,3.25,3,2.968
T8,"Streelman, Kevin",-1,3,0.564,0.501,0.727,0.459,1.687,2.263,293.425,0.6785725,0.6111125,36.05962456140351,85.35702,0.5806432258064516,2.75,2.75,1.186
T17,"Im, Sungjae",0,1,0.401,0.521,0.253,0.825,1.6,2.013,296.65,0.73214,0.583335,35.25960344827586,57.91765555555556,0.7058829411764707,4,4,1.078
T17,"Conners, Corey",0,1,-0.067,-0.117,1.28,0.904,2.068,2.013,291.625,0.7321425,0.6666675,37.72344827586207,93.07365999999999,0.5312509375,4.5,3,2.185
T17,"Bradley, Keegan",0,0,-0.311,0.324,0.969,1.019,2.311,2.013,298.4,0.7142850000000001,0.6805575,35.614742105263154,38.4436,0.5483870967741935,3.25,3.25,1.988
T17,"Reed, Patrick",0,-2,0.592,1.135,0.812,-0.539,1.409,2.013,295.225,0.607145,0.569445,40.2105649122807,53.36869,0.5882358823529412,3.25,2.5,0.274
T17,"Wise, Aaron",0,-4,0.873,0.54,0.898,-0.311,1.128,2.013,294.1508771929824,0.5892875,0.5416675,38.430484,51.359925,0.5897430769230769,5.25,2.25,0.587
