position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
1,"Koepka, Brooks",-9,-3,1.032,1.128,1.334,1.201,3.662,4.694,291.725,0.57143,0.61111,27.408815094339623,56.17776666666666,0.75,6.75,2.5,2.535
T2,"Hovland, Viktor",-7,-2,0.676,0.641,2.559,0.318,3.518,4.194,290.025,0.5357149999999999,0.7083325,23.273598113207548,41.565485714285714,0.8095247619047619,5.5,3,2.877
T2,"Scheffler, Scottie",-7,-5,0.377,0.901,1.323,1.593,3.816,4.194,296.55,0.5892850000000001,0.7083325,26.84359649122807,81.14285714285715,0.7272727272727273,4.25,1.75,2.916
T4,"DeChambeau, Bryson",-3,0,0.471,-0.19,1.182,1.732,2.723,3.194,306.375,0.5535725,0.73611,30.522100000000002,40.273799999999994,0.633336,6,1.5,2.913
T4,"Davis, Cam",-3,-5,-0.26,1.043,1.117,1.294,3.454,3.194,295.625,0.5178575,0.625,27.831676,63.47222222222222,0.7142864285714285,5.25,4.25,2.411
T4,"Kitayama, Kurt",-3,-5,1.101,0.372,1.49,0.231,2.093,3.194,290.95,0.4464275,0.63889,26.785006000000003,62.08750500000001,0.6428582142857143,4.5,3.25,1.721
T7,"McIlroy, Rory",-2,-1,0.411,0.138,1.645,0.75,2.533,2.944,302.82500000000005,0.410715,0.6666675,28.818504444444443,49.83335714285714,0.5999993333333333,6,3.25,2.395
T7,"Straka, Sepp",-2,-5,0.032,-0.059,2.505,0.466,2.912,2.944,292.425,0.5892850000000001,0.75,25.41826923076923,35.35293529411764,0.5294129411764705,7.25,4,2.971
T9,"Smith, Cameron",-1,-5,1.903,0.604,0.792,-0.604,0.791,2.694,282.95,0.392855,0.583335,33.273552173913046,57.108713043478254,0.7272733333333333,4.75,3,0.188
T9,"Cantlay, Patrick",-1,-4,0.226,-0.182,0.95,1.701,2.469,2.694,296.525,0.7142850000000001,0.708335,28.89784193548387,86.62498333333333,0.5714310714285714,5.5,3,2.651
T9,"Rose, Justin",-1,1,1.125,0.51,1.726,-0.666,1.569,2.694,287.8,0.3214275,0.5972225,25.800358333333335,58.79823684210526,0.5333343333333334,6,4,1.06
T12,"Perez, Victor",0,-1,1.907,-0.217,1.306,-0.551,0.538,2.444,281.475,0.55357,0.680555,30.62279824561403,50.180566666666664,0.550001,4.5,4,0.755
T12,"Lowry, Shane",0,-1,0.1,0.088,1.556,0.702,2.345,2.444,288.85,0.5178575,0.6944425000000001,26.895450909090904,87.04685624999999,0.6086986956521739,5.25,3,2.257
T12,"Conners, Corey",0,5,1.212,0.433,0.511,0.288,1.233,2.444,292.475,0.4464275,0.61111,29.895834615384615,71.08795555555555,0.6333336666666667,3.25,4,0.799
T15,"Cole, Eric",1,0,0.013,1.234,0.615,0.332,2.181,2.194,290.525,0.464285,0.6666675,31.56977551020408,45.61405263157894,0.6666662499999999,4.25,3.5,0.948
