position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
T23,"Cink, Stewart",2,4,0.285,-0.243,0.527,1.259,1.543,1.828,311.9,0.7321425,0.625,34.42066862745098,46.40533571428571,0.48484787878787877,4.25,3.5,1.786
T23,"Fowler, Rickie",2,0,-0.455,1.415,0.395,0.474,2.283,1.828,298.625,0.6607125,0.5555525,32.79435,61.4276,0.6052605263157894,3.25,2.75,0.869
T23,"Lowry, Shane",2,-1,0.745,0.378,-0.098,0.802,1.083,1.828,299.25,0.732145,0.5833325,34.291394545454544,50.420275000000004,0.657142857,2.5,1.5,0.705
T23,"Na, Kevin",2,1,0.877,1.131,0.8,-0.98,0.952,1.828,287.85,0.55357,0.5833325,38.29625769230769,63.1326,0.6666663636363637,3.25,3,-0.18
T23,"Niemann, Joaquin",2,1,0.518,0.827,-0.352,0.836,1.311,1.828,311.45,0.5892875,0.569445,35.80491923076923,48.05137222222222,0.60606,4,2.75,0.484
T23,"Glover, Lucas",2,0,-0.283,-0.04,1.947,0.205,2.112,1.828,293.3,0.7678575,0.63889,29.63027627118644,60.9128625,0.580644194,4,3.25,2.151
T23,"Wise, Aaron",2,0,1.222,-0.166,0.796,-0.023,0.607,1.828,306.65,0.57143,0.5833325,33.440363265306125,47.75229474,0.5294105882352942,4.5,1.75,0.773
T30,"Watson, Bubba",3,5,-0.336,0.291,1.238,0.385,1.914,1.578,306.725,0.6607149999999999,0.61111,34.512327272727276,38.774100000000004,0.5757572727272727,4.25,3.75,1.623
T30,"Finau, Tony",3,-2,0.174,0.546,0.547,0.312,1.405,1.578,299.675,0.6607149999999999,0.5833349999999999,33.02587192982456,69.02178181818182,0.696969697,3,3.25,0.859
T30,"Wiesberger, Bernd",3,0,-0.152,0.347,1.119,0.264,1.73,1.578,300.225,0.6250025,0.583335,35.33368958333333,52.48618823529412,0.6216221621621622,4,4,1.383
T30,"Arnaus, Adri",3,3,-0.651,0.328,0.69,1.211,2.229,1.578,314.225,0.625,0.6805575,31.272621153846153,57.260743749999996,0.5666683333333333,3.75,4,1.901
T34,"Woodland, Gary",4,5,0.873,-0.511,0.626,0.34,0.456,1.328,301.325,0.6071425,0.61111,31.311076923076925,60.086284210526316,0.5937481250000001,3.75,4,0.966
T34,"Harman, Brian",4,-1,0.041,0.546,1.273,-0.532,1.288,1.328,295.975,0.64286,0.5416675,38.94095789473684,59.868093333333334,0.6176455882352941,3.75,4.25,0.741
T34,"Spieth, Jordan",4,-1,-0.809,0.386,0.992,0.76,2.138,1.328,307.9,0.625,0.6388875,35.106984000000004,48.609471428571425,0.5517231034482759,4,5.25,1.752
T34,"Leishman, Marc",4,-2,0.875,-0.032,-0.211,0.696,0.453,1.328,301.6,0.607145,0.48611,38.84414230769231,38.0384,0.6829265853658536,2.75,2.75,0.484
T34,"Reed, Patrick",4,2,0.076,0.642,1.294,-0.683,1.252,1.328,291.425,0.6607149999999999,0.5416650000000001,31.69957818181818,53.01084545454545,0.6571417142857143,2.75,3,0.611
T34,"Mitchell, Keith",4,-2,0.429,-0.717,0.101,1.516,0.899,1.328,311.1,0.7857149999999999,0.5833325,39.45131090909091,66.52995833333333,0.5714282857142856,4.75,4,1.617
T34,"Kuchar, Matt",4,3,0.009,1.552,-0.244,0.011,1.32,1.328,295.775,0.6964275,0.52778,34.150459322033896,74.91992,0.6571451428571429,3.75,4,-0.233
T41,"Tringale, Cameron",5,3,0.923,-0.256,0.027,0.384,0.155,1.078,297.2,0.6607149999999999,0.527775,39.28569056603774,51.50380588235294,0.6666669230769231,2.75,2.25,0.41
T41,"List, Luke",5,0,0.742,-0.78,-0.67,1.787,0.336,1.078,315.875,0.7142875,0.569445,40.20563846153846,46.576614285714285,0.4999969047619048,4.75,5.5,1.116
T41,"Merritt, Troy",5,0,0.019,1.702,-0.4,-0.242,1.06,1.078,291.05,0.625,0.48611,38.882956862745104,59.47742941176471,0.6842092105263158,3.5,2.25,-0.643
T41,"Hovland, Viktor",5,0,-0.046,0.095,0.667,0.363,1.124,1.078,307.975,0.6428575,0.6111125000000001,31.722190740740736,52.31700714285714,0.5925933333333333,2.75,3.75,1.03
T41,"Schenk, Adam",5,0,1.149,-0.398,0.663,-0.336,-0.07,1.078,290.825,0.57143,0.5694475,36.15027755102041,57.187377777777776,0.49999894736842104,3,2,0.327
T41,"Lee, K.H.",5,2,0.622,0.018,-0.034,0.473,0.456,1.078,299.325,0.7142875,0.5972225,37.13172909090909,80.43388461538461,0.675677027,2.75,3.5,0.438
T41,"Streelman, Kevin",5,-3,0.611,0.414,-0.203,0.256,0.467,1.078,291.925,0.7321425,0.569445,42.17985862068966,48.887728571428575,0.588235294,3.25,3,0.053
T48,"Rahm, Jon",6,-2,-0.037,-0.625,-0.341,1.831,0.865,0.828,318.525,0.75,0.625,38.71011153846153,48.10065,0.5000015789473684,4.25,2.25,1.49
T48,"Varner III, Harold",6,2,-1.275,1.223,0.975,-0.094,2.104,0.828,298.875,0.5892875,0.5694475000000001,32.019248979591836,42.656456250000005,0.5675656756756757,4.25,3.5,0.881
T48,"McCarthy, Denny",6,1,1.284,0.269,0.009,-0.734,-0.455,0.828,286.475,0.6607149999999999,0.5138875,42.56885263157894,89.99164615384616,0.6388891666666667,3.25,3,-0.725
T48,"Davis, Cam",6,0,0.431,0.522,0.115,-0.241,0.397,0.828,299.925,0.5178575,0.5,34.21857307692308,58.15503684210526,0.70000125,3.5,3.5,-0.126
T48,"Bradley, Keegan",6,1,-0.354,0.309,0.135,0.738,1.182,0.828,305.875,0.642855,0.583335,36.91758461538461,36.3185,0.5945945945945946,3.75,4.5,0.873
T48,"Canter, Laurie",6,4,0.652,-0.033,0.165,0.044,0.176,0.828,301.525,0.57143,0.5416675,37.92492653061225,35.57677777777778,0.6111116666666666,3.5,3,0.209
54,"Fox, Ryan",7,7,-0.164,-0.705,1.419,0.028,0.743,0.578,312.575,0.464285,0.5833325,31.438584782608697,49.69104090909091,0.5142845714285714,3.75,4,1.447
T55,"Day, Jason",8,3,0.597,0.536,-0.933,0.128,-0.269,0.328,301.925,0.607145,0.45833500000000005,39.73724705882353,60.728314999999995,0.6511639534883721,2,4.25,-0.806
T55,"Koepka, Brooks",8,4,1.326,-0.217,-0.533,-0.248,-0.997,0.328,295.85,0.48214250000000003,0.4999975,34.00684042553191,70.45605652173913,0.5749982499999999,3.25,3,-0.781
T55,"Molinari, Francesco",8,1,-0.083,1.248,0.005,-0.841,0.412,0.328,289.075,0.5535725,0.4861125,38.622313207547165,60.749586666666666,0.7297272972972972,3.25,3.5,-0.836
T55,"Munoz, Sebastian",8,5,-0.663,0.363,0.791,-0.163,0.992,0.328,300.875,0.5892875,0.569445,33.41734117647059,46.52382777777778,0.6285691428571429,2.25,2,0.628
T55,"Morikawa, Collin",8,0,-0.613,0.307,0.266,0.367,0.941,0.328,295.125,0.69643,0.5833325,35.32438113207547,39.85944285714285,0.5833330555555556,3,4.25,0.633
T60,"Oosthuizen, Louis",9,2,-0.097,0.289,-0.046,-0.067,0.175,0.078,294.025,0.625,0.4722225,36.838738461538455,53.080616666666664,0.5952364285714286,2.75,2,-0.114
T60,"Henley, Russell",9,6,-0.165,0.642,-0.065,-0.333,0.244,0.078,288.875,0.6964275,0.5416650000000001,37.81357169811321,46.448,0.5454557575757576,2.75,4.5,-0.398
T60,"Kim, Si Woo",9,0,-1.413,0.918,1.275,-0.702,1.492,0.078,290.125,0.7142875,0.5277775,33.48366545454545,50.21689,0.5999994285714286,2,4,0.573
T60,"Schwartzel, Charl",9,2,0.766,0.001,-0.379,-0.31,-0.687,0.078,298.525,0.5892850000000001,0.5138875,41.67557254901961,63.589905882352944,0.5853648780487805,2.5,3.25,-0.689
T60,"Matsuyama, Hideki",9,3,-0.035,0.144,-0.208,0.177,0.113,0.078,296.075,0.5892875,0.5416675,38.24047450980392,45.692836842105265,0.5405394594594595,2.75,2.5,-0.031
T60,"Griffin, Lanto",9,3,1.183,-0.539,-0.205,-0.36,-1.105,0.078,300.22499999999997,0.5535725,0.5972225,33.347196,49.58477777777778,0.5428565714285715,3,4,-0.565
T60,"Kokrak, Jason",9,0,0.242,0.385,-1.034,0.486,-0.163,0.078,309.925,0.6785749999999999,0.48611000000000004,39.16932222222222,50.66357142857143,0.5128210256410256,4,5,-0.548
T60,"Hoshino, Rikuya",9,6,0.896,-0.037,-0.452,-0.33,-0.818,0.078,294.67499999999995,0.5892875,0.5277775,36.60341851851852,56.646625,0.575,3.25,4.5,-0.781
68,"Horschel, Billy",10,-1,0.013,0.858,-0.622,-0.42,-0.184,-0.172,293.65,0.7142850000000001,0.5277775,41.68963220338983,44.33600909090909,0.7142845714285714,2,5.75,-1.042
T69,"Hossler, Beau",11,3,0.965,-0.712,-0.83,0.155,-1.386,-0.422,302.575,0.5892875,0.52778,36.80863148148148,57.891306666666665,0.5609760975609757,2.25,2.75,-0.675
T69,"Hickok, Kramer",11,4,0.007,-0.817,0.236,0.152,-0.428,-0.422,292.5,0.767855,0.597225,40.95257333333333,55.1301625,0.5142874285714285,2.5,3.75,0.388
T71,"Hadwin, Adam",12,3,-0.014,0.402,-0.082,-0.978,-0.658,-0.672,290.75,0.57143,0.5,35.38971296296296,61.88355714285714,0.5945937837837838,3.75,4.75,-1.06
T71,"Harding, Justin",12,4,0.044,-0.497,0.494,-0.713,-0.716,-0.672,286.775,0.5892875,0.555555,42.685116981132076,52.416543749999995,0.5555572222222223,2.5,3.5,-0.219
T71,"Norris, Shaun",12,5,-0.241,-0.445,0.316,-0.302,-0.431,-0.672,293.525,0.6428575,0.569445,37.77821481481482,52.220816666666664,0.424240303,3.25,3.25,0.014
T71,"Pieters, Thomas",12,3,-0.202,-0.402,0.123,-0.19,-0.469,-0.672,304.85,0.5535725,0.5694425,35.92634375,39.11308,0.45714428571428567,3.5,5.25,-0.067
T75,"Kizzire, Patton",15,3,0.702,-0.525,-0.535,-1.063,-2.123,-1.422,295.2,0.5357149999999999,0.38888500000000004,32.847846000000004,66.46858333333333,0.6000026,2.75,4.75,-1.598
T75,"McNealy, Maverick",15,3,0.722,-0.846,-0.646,-0.651,-2.143,-1.422,298.175,0.5357149999999999,0.5138875,42.17875111111111,55.800266666666666,0.47619,3.75,3.75,-1.297
77,"MacIntyre, Robert",17,6,-0.919,-0.179,-0.457,-0.367,-1.002,-1.922,290.875,0.607145,0.5555575,38.51689583333333,49.19643684210526,0.4473684210526315,2,5.5,-0.824
78,"Straka, Sepp",18,6,-0.744,-0.159,-1.023,-0.246,-1.428,-2.172,295.35,0.57143,0.5000025,45.393678,59.51080666666667,0.4523816666666667,3.5,5,-1.27
CUT,"Kisner, Kevin",5,null,0.114,0.23,-0.606,0.48,0.104,0.218,302.95,0.75,0.52778,34.02524482758621,43.18055,0.5,3.5,3.5,-0.126
CUT,"Poulter, Ian",5,null,0.504,-0.074,-0.268,0.057,-0.286,0.218,300.5,0.64286,0.472225,37.88605,53.17647142857143,0.6086960869565218,3.5,4.5,-0.212
CUT,"Palmer, Ryan",5,null,-0.236,0.134,0.157,0.162,0.454,0.218,309.85,0.57143,0.63889,23.7744,75.93325,0.5384615384615385,4.5,3.5,0.319
CUT,"Lee, Min Woo",5,null,-0.978,0.809,-1.226,1.612,1.196,0.218,320,0.7142850000000001,0.5,34.44965384615385,46.24937777777778,0.5000045000000001,4,3,0.386
CUT,"Stenson, Henrik",5,null,-0.172,-1.198,1.324,0.264,0.389,0.218,301.04999999999995,0.7142850000000001,0.63889,33.54527586206896,39.73964,0.5000028571428572,2.5,4.5,1.587
CUT,"Spaun, J.J.",5,null,-1.105,0.087,1.609,-0.373,1.323,0.218,297.4,0.5357149999999999,0.694445,30.723380000000002,43.248560000000005,0.5,2.5,1,1.236
CUT,"Higgs, Harry",5,null,0.481,0.539,-1.365,0.563,-0.263,0.218,310.2,0.57143,0.52778,36.2867,49.26345,0.5555555555555556,4,3.5,-0.802
CUT,"Kim, Chan",5,null,0.346,-0.466,-0.515,0.853,-0.128,0.218,313.25,0.67857,0.527775,31.18720714285714,62.46738571428572,0.47058941176470587,3,3.5,0.337
CUT,"Grace, Branden",5,null,0.506,-0.209,-0.256,0.175,-0.289,0.218,311.20000000000005,0.5,0.583335,34.407629166666666,44.762275,0.6666627777777778,2.5,2.5,-0.08
CUT,"Johnson, Dustin",6,null,-1.655,0.283,1.962,-0.873,1.373,-0.282,318.85,0.464285,0.694445,24.065788000000005,32.0901,0.45454545454545453,3,5,1.089
CUT,"Noren, Alex",6,null,1.22,-0.468,-0.375,-0.658,-1.501,-0.282,303.35,0.607145,0.527775,31.56665,62.04036666666667,0.5294082352941177,2.5,4,-1.034
CUT,"Knox, Russell",6,null,-0.7,0.328,-0.487,0.577,0.418,-0.282,303.45000000000005,0.7142850000000001,0.5,32.004196666666665,58.028850000000006,0.6666661111111112,1.5,3,0.09
CUT,"Scheffler, Scottie",6,null,-0.547,-0.382,1.198,-0.55,0.265,-0.282,317.35,0.5357149999999999,0.527775,33.888487999999995,56.13619,0.4444433333333333,5,5.5,0.647
CUT,"Bezuidenhout, Christiaan",6,null,-0.387,-0.199,0.013,0.291,0.106,-0.282,302.45000000000005,0.642855,0.5,35.915000000000006,41.029925,0.6,2,4,0.303
CUT,"Westwood, Lee",6,null,-1.329,-0.277,0.783,0.54,1.047,-0.282,307,0.6785749999999999,0.5833349999999999,27.690629629629626,43.6117,0.41176529411764706,5,3,1.323
CUT,"Lahiri, Anirban",6,null,-2.599,0.208,1.356,0.754,2.317,-0.282,310.75,0.607145,0.555555,30.59604814814815,48.355244444444445,0.5555555555555556,4.5,5,2.109
CUT,"Yang, Y.E.",6,null,-0.195,1.254,-0.674,-0.667,-0.087,-0.282,290.15,0.607145,0.5,36.6336,43.740287499999994,0.7368405263157894,4.5,5,-1.341
CUT,"Kozuma, Jinichiro",6,null,-0.786,0.509,1.134,-1.139,0.504,-0.282,293.05,0.607145,0.52778,33.04727857142857,32.165216666666666,0.68749875,3,5.5,-0.006
CUT,"Scott, Adam",7,null,-1.012,-0.48,-0.106,0.815,0.23,-0.782,314.85,0.67857,0.555555,34.441855172413796,47.37988,0.47619333333333336,5,6,0.708
CUT,"Garcia, Sergio",7,null,-0.542,-0.368,-0.567,0.695,-0.24,-0.782,310.5,0.57143,0.6111150000000001,31.11013846153846,60.07966666666667,0.6470594117647058,3,5,0.127
CUT,"Dufner, Jason",7,null,-0.459,1.228,-1.784,0.231,-0.324,-0.782,297.35,0.67857,0.44444500000000003,32.67796153846154,64.45798,0.6315763157894736,2.5,3,-1.552
CUT,"Burmester, Dean",7,null,-1.524,1.058,-1.051,0.734,0.741,-0.782,325.7,0.5714250000000001,0.444445,42.825488888888884,74.56159090909091,0.5500025,5.5,5,-0.317
CUT,"Kaewkanjana, Sadom",7,null,2.087,-2.369,-0.377,-0.123,-2.869,-0.782,298.65,0.75,0.5,31.777885714285713,57.31097499999999,0.6,5,5.5,-0.5
CUT,"Beem, Rich",7,null,0.46,0.281,-0.611,-0.913,-1.242,-0.782,296.2,0.5,0.47222,37.86965,60.28085,0.5789494736842105,4,4,-1.524
CUT,"Borchert, Matthew",7,null,1,-1.25,-1.379,0.846,-1.782,-0.782,304.05,0.8214250000000001,0.555555,34.88565,49.67095,0.549998,2.5,3,-0.532
CUT,"Swafford, Hudson",8,null,-0.532,0.457,-0.677,-0.53,-0.749,-1.282,308,0.392855,0.416665,31.14785,57.139250000000004,0.5714285714285714,0,4.5,-1.207
CUT,"Stallings, Scott",8,null,0.639,-1.097,-1.305,0.48,-1.921,-1.282,311.15,0.57143,0.52778,40.86315,57.41395,0.4761942857142857,4.5,4,-0.825
CUT,"Daly, John",8,null,-0.377,0.164,-0.102,-0.967,-0.905,-1.282,296.15,0.57143,0.52778,30.43488461538461,44.9308125,0.5294082352941177,2,4.5,-1.07
CUT,"Inamori, Yuki",8,null,-1.106,0.853,-0.186,-0.844,-0.176,-1.282,283.25,0.82143,0.52778,36.44454688,58.392999999999994,0.6250043750000001,2,4,-1.03
CUT,"Kim, Bio",8,null,0.692,-0.594,-0.325,-1.055,-1.974,-1.282,305.65,0.42857,0.555555,38.48272631578947,45.5868,0.5000045000000001,3.5,4.5,-1.38
CUT,"Horsfield, Sam",9,null,0.918,0.436,-2.492,-0.644,-2.7,-1.782,301.04999999999995,0.5357149999999999,0.36111000000000004,44.095192000000004,42.11773636363636,0.5454554545454546,3,5.5,-3.136
CUT,"Dahmen, Joel",9,null,-0.108,0.25,-1.778,-0.147,-1.674,-1.782,296.5,0.64286,0.38888500000000004,30.416514814814814,71.66375,0.5789452631578947,2.5,5,-1.925
CUT,"Brehm, Ryan",9,null,-2.465,-1.029,0.811,0.9,0.682,-1.782,321.04999999999995,0.607145,0.63889,28.077089285714283,64.1274375,0.4285728571428571,4.5,3,1.711
CUT,"Conners, Corey",9,null,-0.206,-0.027,-1.957,0.408,-1.576,-1.782,313.45,0.642855,0.5,41.801050000000004,44.652433333333335,0.6086947826086957,2.5,3.5,-1.549
CUT,"Hughes, Mackenzie",9,null,1.376,-0.525,-1.76,-0.873,-3.158,-1.782,301.54999999999995,0.57143,0.38889,50.92748846153846,55.12,0.5599976,2.5,7,-2.634
CUT,"Van Tonder, Daniel",9,null,-0.565,-0.299,-0.714,-0.205,-1.217,-1.782,305.6,0.607145,0.52778,37.60731481481481,30.95695,0.5,2.5,5,-0.918
CUT,"Jones, Matt",10,null,-1.048,-0.607,-0.702,0.076,-1.234,-2.282,312.95,0.5,0.47222,31.065279166666663,61.5243,0.4444444444444444,2.5,4.5,-0.627
CUT,"Higgo, Garrick",10,null,-1.599,-0.571,0.254,-0.367,-0.683,-2.282,314.79999999999995,0.64286,0.555555,25.615303448275863,53.06665,0.33333,2,7,-0.113
CUT,"Champ, Cameron",10,null,-1.491,-1.482,0.414,0.276,-0.791,-2.282,311.65,0.607145,0.555555,33.9841,47.5495,0.49999550000000004,2.5,5,0.69
CUT,"Bland, Richard",10,null,-1.619,0.947,-0.766,-0.844,-0.663,-2.282,299.2,0.64286,0.47222,34.26876923076923,48.96353333333334,0.5263173684210526,2,3,-1.61
CUT,"Mueller, Jesse",10,null,-0.213,-0.332,-1.88,0.143,-2.069,-2.282,293.75,0.6785749999999999,0.38888500000000004,41.491600000000005,55.42803333333333,0.5,3,4.5,-1.738
CUT,"Collet, Tyler",10,null,1.615,-0.139,-2.617,-1.14,-3.897,-2.282,294.05,0.57143,0.33333500000000005,40.10728571428571,62.790589999999995,0.5714309523809524,2.5,5.5,-3.758
CUT,"Bekker, Oliver",10,null,-1.391,-0.474,-0.016,-0.402,-0.891,-2.282,314.1,0.57143,0.527775,28.704349999999998,56.99977142857142,0.31249625000000003,3,3,-0.417
CUT,"Cejka, Alex",11,null,-0.509,0.223,-1.103,-1.394,-2.273,-2.782,282.8,0.607145,0.36111000000000004,31.14165,58.7654,0.49999590909090913,2,6,-2.497
CUT,"Cantlay, Patrick",11,null,-1.926,-0.37,-0.675,0.189,-0.855,-2.782,309.3,0.57143,0.472225,36.177010344827586,39.98802857142857,0.4736821052631579,2,4.5,-0.487
CUT,"Van Rooyen, Erik",11,null,-1.445,0.192,-1.667,0.138,-1.337,-2.782,308.29999999999995,0.57143,0.44444,33.8558,48.165285714285716,0.35,3,7,-1.529
CUT,"Kinoshita, Ryosuke",11,null,-1.808,0.002,-0.397,-0.579,-0.974,-2.782,289.25,0.64286,0.583335,39.192925,56.32038,0.5,3,8,-0.976
CUT,"Ramey, Chad",11,null,-0.79,-1.286,0.159,-0.865,-1.992,-2.782,283.7,0.642855,0.5,37.2782,82.2345,0.4999985,1.5,7,-0.706
CUT,"Beach, Alex",11,null,0.352,-1.697,0.21,-1.647,-3.133,-2.782,293.29999999999995,0.392855,0.5,39.832027272727274,52.8669,0.4444444444444444,4.5,5,-1.437
CUT,"Block, Michael",11,null,0.534,-0.677,-2.516,-0.123,-3.317,-2.782,298.85,0.57143,0.38889,44.315937500000004,43.17433636363636,0.5384638461538461,3,5,-2.639
CUT,"Johnson, Zach",11,null,-0.757,-1.265,-0.489,-0.271,-2.026,-2.782,295.5,0.642855,0.52778,34.71809999999999,75.64179999999999,0.4761871428571428,1,4.5,-0.76
CUT,"Vermeer, Ryan",11,null,-1.383,0.699,-0.461,-1.638,-1.399,-2.782,289.55,0.5357149999999999,0.416665,41.27718148148148,48.8266,0.47368578947368417,2.5,8,-2.099
CUT,"Harrington, Padraig",12,null,-2.556,-0.014,0.175,-0.887,-0.726,-3.282,304.55,0.42857,0.44444,28.48162083333333,44.889700000000005,0.2631563157894737,2,6,-0.712
CUT,"Vegas, Jhonattan",12,null,-1.005,-1.499,-1.127,0.349,-2.277,-3.282,322.6,0.57143,0.444445,39.051013043478264,52.10292,0.4444444444444444,2.5,6,-0.778
CUT,"Mendoza, Kyle",12,null,-0.263,0.232,-1.374,-1.877,-3.019,-3.282,295.25,0.357145,0.33333,38.56389090909091,47.36404,0.6086965217391305,1,5,-3.252
CUT,"Berger, Daniel",13,null,-3.635,0.539,-1.536,0.85,-0.147,-3.782,304.3,0.75,0.5,36.40072903225806,45.711560000000006,0.5263147368421053,0.5,5.5,-0.686
CUT,"Micheel, Shaun",13,null,-0.38,-0.877,-2.438,-0.089,-3.402,-3.782,289.65,0.75,0.416665,37.94025517241379,56.35328571428571,0.4761914285714286,3.5,6,-2.526
CUT,"Wolff, Matthew",13,null,0.742,-2.529,-1.396,-0.601,-4.524,-3.782,320.65,0.392855,0.38889,40.49575238095238,39.34955,0.5000046666666667,5.5,7,-1.997
CUT,"Hojgaard, Nicolai",13,null,-2.93,-1.21,-0.472,0.83,-0.851,-3.782,316.6,0.57143,0.47222,39.78561923076923,45.861999999999995,0.33333523809523813,7,7.5,0.358
CUT,"Kaymer, Martin",13,null,-1.691,-0.462,-0.714,-0.917,-2.091,-3.782,305,0.57143,0.416665,34.44132307692308,54.698233333333334,0.40000100000000005,2,7.5,-1.63
CUT,"Kanaya, Takumi",13,null,-1.793,0.986,-2.759,-0.216,-1.988,-3.782,296.8,0.607145,0.38889,43.772219230769224,57.731390000000005,0.5652186956521739,2,4,-2.975
CUT,"Bingaman, Brandon",13,null,-1.372,-0.832,-1.113,-0.465,-2.409,-3.782,305.95,0.5,0.583335,39.75092173913043,53.613841666666666,0.2000013333333333,2,3.5,-1.578
CUT,"Ishee, Nic",13,null,0,-0.218,-2.399,-1.165,-3.782,-3.782,303.1,0.64286,0.5,40.857524999999995,56.1233375,0.4705858823529412,3,6.5,-3.565
CUT,"Newman, Dylan",13,null,2.302,-3.739,0.078,-2.424,-6.084,-3.782,291.75,0.464285,0.472225,31.721449999999997,75.29617999999999,0.39130521739130436,4,7.5,-2.346
CUT,"Ortiz, Carlos",14,null,-0.211,-0.198,-2.648,-1.226,-4.071,-4.282,305.9,0.392855,0.36111000000000004,41.73538571428571,54.16016,0.4999975,3,4,-3.873
CUT,"Kim, Tom",14,null,-3.043,0.946,-1.93,-0.255,-1.239,-4.282,300.65,0.75,0.444445,39.40647333333333,48.4619,0.4545418181818182,2.5,8,-2.185
CUT,"Larrazabal, Pablo",14,null,-1.183,-0.929,-1.046,-1.125,-3.099,-4.282,297.29999999999995,0.464285,0.44444500000000003,36.884284,45.24416666666667,0.49999909090909095,1.5,5,-2.171
