position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
1,"Schauffele, Xander",-21,-6,1.22,0.147,1.9,1.274,3.321,4.534,295.875,0.7499975,0.819445,28.54535087719298,35.083349999999996,0.6923088461538461,5.25,1.75,3.175
2,"DeChambeau, Bryson",-20,-7,1.01,0.913,0.955,1.413,3.281,4.284,308.825,0.6250025,0.7222225,26.57372115384615,40.633359999999996,0.7272745454545454,5,1.25,2.368
3,"Hovland, Viktor",-18,-5,0.655,0.345,1.655,1.135,3.135,3.784,293.675,0.7142875,0.77778,28.116945161290325,77.96428571428571,0.7391308695652175,4.25,1,2.79
T4,"Morikawa, Collin",-15,0,-0.186,1.54,0.859,0.829,3.227,3.034,285.5,0.78571,0.7083349999999999,29.74204603174603,73.11670000000001,0.6666677777777777,3.75,2,1.688
T4,"Detry, Thomas",-15,-5,1.024,1.334,0.351,0.331,2.016,3.034,291.3,0.6607149999999999,0.6527775,33.76666181818182,62.36669,0.8181836363636363,3.5,2.25,0.682
T6,"Rose, Justin",-14,-2,1.909,-0.187,0.803,0.265,0.882,2.784,288,0.7500025,0.6527775,30.969109677419354,85.48334,0.6785725,4,3,1.069
T6,"Lowry, Shane",-14,-1,2.296,0.344,-0.235,0.385,0.495,2.784,289.625,0.69643,0.680555,30.647199999999998,94.05002,0.7500014285714286,4.25,3.75,0.15
T8,"Thomas, Justin",-13,-3,-0.849,1.365,0.992,1.034,3.389,2.534,299.725,0.64286,0.7916675,27.68056851851852,46.65975,0.7142838095238095,4,4,2.025
T8,"Horschel, Billy",-13,-7,1.679,0.195,0.919,-0.252,0.861,2.534,287.875,0.6607149999999999,0.7083325,29.01885849056604,63.262823076923084,0.7200004,4.5,2.5,0.667
T8,"Scheffler, Scottie",-13,-6,-0.031,0.145,1.579,0.847,2.572,2.534,295.4,0.73214,0.7222225,29.530194827586207,34.04168333333333,0.62499875,4.25,3.25,2.426
T8,"MacIntyre, Robert",-13,-1,0.926,0.101,0.739,0.774,1.615,2.534,296.35,0.6428575,0.7083349999999999,28.07736071428571,43.449980000000004,0.7200012,3,1.5,1.513
T12,"McIlroy, Rory",-12,-4,0.079,0.137,0.841,1.234,2.212,2.284,302.975,0.69643,0.7222225,25.59626379310345,37.40736666666667,0.6250008333333332,5.75,3.25,2.075
