position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
T23,"Niemann, Joaquin",10,7.0,1.738,0.005,-0.45,0.275,-0.169,1.568,299.0,0.3928575,0.5000025,34.593576744186045,74.78093103448276,0.5405416216216217,5.75,3.5,-0.175,2020
T23,"Pieters, Thomas",10,7.0,-1.085,0.563,1.361,0.729,2.654,1.568,300.25,0.42857,0.6388900000000001,29.24878095238095,62.83122307692308,0.5000010714285714,6.5,5.0,2.09,2020
30,"Howell III, Charles",11,4.0,1.511,0.622,-1.218,0.403,-0.193,1.318,293.775,0.392855,0.4583325,42.50711578947369,62.95221923076923,0.6097546341463415,3.5,5.0,-0.815,2020
T31,"Watson, Bubba",12,7.0,-1.678,0.064,1.566,1.116,2.747,1.068,306.5,0.5178575,0.6666650000000001,31.289327906976744,61.35085416666667,0.3749971875,6.25,5.75,2.682,2020
T31,"Herbert, Lucas",12,2.0,1.245,0.268,-0.199,-0.246,-0.177,1.068,289.8,0.464285,0.4444425,33.69404285714286,74.04022857142857,0.4878058536585365,5.25,3.5,-0.445,2020
T31,"Paratore, Renato",12,6.0,0.978,1.02,-0.515,-0.415,0.091,1.068,290.375,0.30357,0.472225,34.72023225806451,73.18426842105264,0.6046502325581395,4.0,4.75,-0.929,2020
T34,"Berger, Daniel",13,6.0,1.42,-0.403,0.401,-0.6,-0.602,0.818,290.075,0.4464275,0.48611,42.742605,54.245328,0.4651151162790697,5.25,4.75,-0.199,2020
T34,"Jaeger, Stephan",13,3.0,0.826,1.119,-0.531,-0.595,-0.008,0.818,282.275,0.4107125,0.48611,38.26527948717949,81.50762903225807,0.5789489473684211,5.75,4.25,-1.127,2020
T34,"Duncan, Tyler",13,2.0,-0.969,0.495,1.696,-0.404,1.788,0.818,284.625,0.6428575,0.583335,29.969476744186046,55.88475833333334,0.4242418181818181,4.75,4.25,1.292,2020
T34,"Langasque, Romain",13,3.0,0.47,-0.689,1.003,0.034,0.349,0.818,295.575,0.3928574999999999,0.5555575,27.95236,79.74941818181819,0.5999993333333333,4.0,4.25,1.037,2020
T38,"Day, Jason",14,2.0,1.359,0.391,-1.278,0.096,-0.79,0.568,294.4,0.4107125,0.4861125,38.18280465116279,62.0569037037037,0.61111,4.0,4.25,-1.182,2020
T38,"Smith, Cameron",14,2.0,1.084,-0.466,0.026,-0.076,-0.515,0.568,287.2,0.3571425,0.5000025,32.19218571428571,69.820190625,0.5641046153846154,4.0,5.25,-0.05,2020
T38,"Horschel, Billy",14,10.0,0.901,-0.014,-0.371,0.052,-0.333,0.568,294.4,0.482145,0.5000025,49.44507027027027,53.304006896551726,0.4318175,5.0,5.0,-0.319,2020
T38,"Scott, Adam",14,5.0,0.777,-0.271,-0.286,0.349,-0.208,0.568,293.325,0.5,0.52778,33.24111428571429,96.88266363636365,0.4571417142857142,5.5,5.75,0.062,2020
T38,"Harman, Brian",14,3.0,0.631,0.859,-0.714,-0.208,-0.063,0.568,290.95,0.5357149999999999,0.48611,40.12358913043478,89.52941785714286,0.4999966666666667,4.5,5.75,-0.922,2020
T43,"Cantlay, Patrick",15,3.0,-0.452,0.345,0.443,-0.018,0.771,0.318,290.475,0.5178575,0.5277775,35.688420512820514,55.71974615384615,0.5853639024390245,5.25,4.75,0.425,2020
T43,"Lowry, Shane",15,2.0,0.619,-0.755,0.43,0.025,-0.301,0.318,293.2,0.5357149999999999,0.555555,31.613736538461534,107.5190761904762,0.2857125,5.0,5.5,0.455,2020
T43,"Wallace, Matt",15,7.0,-0.284,-0.594,1.114,0.082,0.602,0.318,290.225,0.5178575,0.63889,35.932731818181814,76.852116,0.42857,3.5,5.75,1.196,2020
T43,"Wiesberger, Bernd",15,4.0,-0.079,0.423,0.331,-0.356,0.397,0.318,285.075,0.5,0.5416675,39.40147435897436,63.01644193548387,0.5151512121212121,5.75,5.25,-0.026,2020
T43,"Griffin, Lanto",15,9.0,0.176,-0.006,0.251,-0.104,0.142,0.318,291.45,0.4464275,0.5416675,33.86738,74.17564545454545,0.3611083333333333,5.0,5.25,0.148,2020
48,"Thompson, Michael",16,6.0,-1.009,0.982,0.341,-0.246,1.077,0.068,282.8,0.57143,0.5277775,33.46782888888889,77.86429230769231,0.4054072972972973,3.25,6.25,0.095,2020
T49,"Fowler, Rickie",17,9.0,-1.718,0.108,0.887,0.541,1.537,-0.182,294.375,0.4285725,0.5972225,31.247678260869563,87.58609259259259,0.46875125,3.75,4.0,1.428,2020
T49,"Detry, Thomas",17,11.0,-0.179,0.467,-0.117,-0.353,-0.002,-0.182,283.0,0.464285,0.4722225,39.374391304347824,72.62695217391305,0.499998947368421,4.0,5.25,-0.469,2020
T51,"Hadley, Chesson",18,5.0,-0.373,-0.356,0.007,0.29,-0.058,-0.432,290.0,0.3928574999999999,0.569445,38.86456279069768,55.69853461538462,0.4242418181818181,3.5,6.0,0.297,2020
T51,"Ishikawa, Ryo",18,8.0,-0.103,0.366,-0.242,-0.452,-0.328,-0.432,282.425,0.392855,0.47222,36.314063157894736,68.0219,0.5909102272727272,3.75,5.5,-0.695,2020
T51,"Pak, John",18,4.0,-0.965,-0.067,0.325,0.275,0.534,-0.432,289.925,0.5535725,0.5416675,32.835302127659574,99.0455346153846,0.4666666666666667,4.25,3.75,0.601,2020
54,"Hadwin, Adam",19,10.0,-0.26,1.041,-0.934,-0.529,-0.421,-0.682,278.125,0.4464275,0.458335,34.99606818181818,82.162552,0.486487027027027,3.5,6.75,-1.463,2020
55,"Bezuidenhout, Christiaan",20,12.0,-0.403,1.184,-0.77,-0.943,-0.529,-0.932,280.125,0.517855,0.40278,32.86084782608695,87.52969999999999,0.513511891891892,3.5,6.5,-1.713,2020
T56,"MacIntyre, Robert",21,9.0,-0.873,-0.501,0.104,0.088,-0.309,-1.182,296.8,0.2857125,0.444445,42.884663333333336,54.48079268292683,0.4523807142857143,6.0,6.25,0.193,2020
T56,"Ancer, Abraham",21,6.0,-1.345,0.352,0.524,-0.713,0.164,-1.182,284.425,0.4464275,0.5138875,29.408385714285718,75.79933793103449,0.4166680555555556,4.25,5.0,-0.188,2020
58,"Merritt, Troy",22,8.0,0.732,-1.437,-0.316,-0.411,-2.163,-1.432,280.175,0.4107125,0.4722225,34.19668979591836,79.54284545454546,0.450002,3.75,5.0,-0.727,2020
T59,"Sabbatini, Rory",24,11.0,0.359,-1.304,-0.464,-0.523,-2.291,-1.932,284.45,0.4107125,0.402775,46.45607222222223,80.05981818181819,0.4222213333333333,4.25,4.25,-0.987,2020
T59,"Munoz, Sebastian",24,12.0,-0.465,0.13,-0.993,-0.604,-1.467,-1.932,286.5,0.4464275,0.416665,40.210614285714286,83.37336086956522,0.525,4.0,5.25,-1.597,2020
