position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
1,"Harman, Brian",-13,-1,2.849,0.461,0.56,0.808,1.829,4.678,274.625,0.7321425,0.63889,35.48586949152542,50.4375,0.7586213793103449,4.75,1.75,1.368
T2,"Rahm, Jon",-7,-1,0.903,0.328,0.98,0.968,2.275,3.178,283.7,0.5535725,0.625,35.43264680851064,43.661481249999994,0.7222205555555555,5,3,1.947
T2,"Day, Jason",-7,-2,1.057,1.48,0.366,0.274,2.121,3.178,268.975,0.5714275,0.6111125,42.611672000000006,41.67224,0.6857168571428571,3,3.25,0.64
T2,"Kim, Tom",-7,-4,1.91,0.323,0.605,0.341,1.268,3.178,264.55,0.64286,0.6250025,33.818724561403506,53.16665,0.7499971428571428,3,3.25,0.945
T2,"Straka, Sepp",-7,-2,0.769,-0.299,2.138,0.57,2.409,3.178,271.9,0.607145,0.7500025,25.77046603773585,83.02944705882354,0.59091,5.75,3.5,2.708
T6,"McIlroy, Rory",-6,-3,0.237,0.132,1.292,1.267,2.691,2.928,283.025,0.48214250000000003,0.680555,33.03929623,50.031274999999994,0.6785725,4.25,2,2.559
T6,"Grillo, Emiliano",-6,-3,1.07,-0.272,1.403,0.728,1.859,2.928,270.65,0.607145,0.6944425000000001,31.387095161290326,63.761885714285704,0.625,3.5,2.25,2.13
T8,"Young, Cameron",-5,2,-1.143,-0.386,2.502,1.705,3.821,2.678,290.15,0.5535725,0.73611,29.188617543859646,50.81250833333333,0.6296288888888888,6.5,3.75,4.207
T8,"Sharma, Shubhankar",-5,-1,0.403,0.503,1.794,-0.023,2.274,2.678,261.475,0.6250025,0.6527775,32.712121818181814,67.82141429,0.8214260714285714,3,2,1.771
T10,"Fleetwood, Tommy",-4,1,0.395,0.479,1.122,0.431,2.033,2.428,268,0.5892875,0.694445,36.356083636363635,39.34522857142857,0.733335,2.75,2.5,1.553
T10,"Homa, Max",-4,-2,0.6,-0.308,0.869,1.267,1.828,2.428,269.15,0.7678575,0.652775,34.11748196721311,47.166666666666664,0.5588226470588236,3.75,2.75,2.136
T10,"Jordan, Matthew",-4,-1,1.196,-0.168,1.387,0.013,1.232,2.428,267.275,0.5178575,0.625,37.09548181818182,31.102576923076924,0.6333336666666667,4.75,2.75,1.4
T13,"Matsuyama, Hideki",-3,-1,1.03,-0.175,0.721,0.602,1.147,2.178,273.225,0.607145,0.7083349999999999,32.42792307692308,42.25000769230769,0.6296322222222221,3.25,2.75,1.323
T13,"Stenson, Henrik",-3,-2,-0.047,0.97,1.622,-0.367,2.225,2.178,259.125,0.7142850000000001,0.625,32.259705,43.80954285714285,0.7500010714285714,4.75,3.5,1.255
T13,"Hovland, Viktor",-3,2,0.314,-0.471,1.372,0.964,1.865,2.178,279.525,0.625,0.65278,31.933007142857143,43.74357692307693,0.5862086206896552,3.75,3,2.336
T13,"Detry, Thomas",-3,0,0.903,0.078,0.363,0.835,1.275,2.178,277.725,0.5357149999999999,0.65278,35.79630185185185,67.76314736842104,0.7096761290322581,4.5,3,1.198
T17,"Schauffele, Xander",-2,-1,-0.04,0.643,0.605,0.719,1.968,1.928,279.875,0.48214250000000003,0.680555,39.14794,45.33668,0.6333326666666667,3.25,2.5,1.324
T17,"Canter, Laurie",-2,-3,-0.155,0.583,0.223,1.277,2.083,1.928,284.84999999999997,0.64286,0.65278,34.157405555555556,42.99361538461539,0.6451622580645161,4.25,3,1.5
T17,"Fitzpatrick, Alex",-2,2,1.355,0.393,0.679,-0.499,0.573,1.928,254.875,0.5,0.5972225,37.924986,60.33888666666667,0.57143,4.75,3.25,0.18
T20,"Im, Sungjae",-1,1,0.629,0.83,0.587,-0.367,1.049,1.678,274.35,0.5357149999999999,0.5972225,35.51603076923077,67.63196666666667,0.7096777419354838,4.25,3,0.22
T20,"Hatton, Tyrrell",-1,0,0.241,0.78,1.024,-0.366,1.437,1.678,278.07586206896553,0.57143,0.65278,36.649969999999996,43.933346666666665,0.6428596428571428,4.25,3,0.657
T20,"Rozner, Antoine",-1,4,1.088,0.172,-0.02,0.438,0.59,1.678,276.625,0.57143,0.61111,38.21383396226415,58.0222,0.687500313,2.25,2.25,0.418
T23,"Noren, Alex",0,-1,1.1,1.01,-0.365,-0.318,0.328,1.428,270.6473684210526,0.48214250000000003,0.5277775,38.29412745098039,66.89353333333332,0.5999991428571428,4.75,3,-0.682
T23,"Oosthuizen, Louis",0,-2,1.86,-0.062,0.161,-0.531,-0.433,1.428,278.49298245614034,0.5,0.5833325,42.706730769230774,53.102941176470594,0.7142857142857143,5.5,4.5,-0.371
T23,"An, Byeong Hun",0,1,0.115,1.52,-0.931,0.723,1.313,1.428,289.475,0.42857,0.583335,36.62054468085106,64.43179545454545,0.7272724242424242,5,3.75,-0.207
T23,"Scheffler, Scottie",0,-4,-1.119,0.31,1.04,1.198,2.547,1.428,281.325,0.55357,0.694445,32.86216923076923,56.8385375,0.5357153571428572,4.5,2.75,2.237
T23,"Fowler, Rickie",0,1,1.208,-0.223,-0.095,0.538,0.221,1.428,270.375,0.6071425,0.5416675,37.68109038461538,55.3698,0.6944436111111112,4,3,0.444
T23,"Spieth, Jordan",0,2,-0.792,0.659,0.713,0.848,2.22,1.428,277.075,0.607145,0.6527775,30.72168490566038,43.63691428571428,0.6296274074074074,2.75,3,1.561
T23,"Cink, Stewart",0,1,0.54,0.654,0.448,-0.213,0.888,1.428,272.075,0.5357149999999999,0.5416675,32.709217021276594,68.66665294117648,0.7222216666666668,2.5,3,0.234
T23,"Meronk, Adrian",0,-4,-0.396,0.069,0.499,1.256,1.825,1.428,285.725,0.5892875,0.7083325,35.586603921568624,63.723974999999996,0.566668,3.5,3.25,1.755
T23,"Hojgaard, Nicolai",0,3,0.83,-0.017,0.544,0.071,0.598,1.428,284.4,0.42857,0.6250025,37.79708478260869,45.687515,0.593749688,5.25,3.25,0.615
T23,"Southgate, Matthew",0,-2,-0.68,1.008,1.276,-0.176,2.108,1.428,265.1,0.6428575,0.6388875,31.72662982,62.44870769,0.8076938461538461,2.25,2,1.1
T33,"Smith, Cameron",1,2,0.11,0.259,0.689,0.12,1.068,1.178,279.675,0.5,0.597225,39.841644,47.90687647058824,0.5135164864864865,5,2.5,0.809
T33,"Cantlay, Patrick",1,2,0.019,0.636,-0.417,0.94,1.159,1.178,282.075,0.57143,0.6111150000000001,36.331628571428574,64.42985263157894,0.6285725714285715,3,1.75,0.522
T33,"Reed, Patrick",1,2,0.698,1.047,-0.637,0.07,0.48,1.178,272.375,0.5892850000000001,0.569445,42.466033333333336,51.41664166666666,0.6388894444444445,3,3.75,-0.568
T33,"Scott, Adam",1,-2,-0.028,0.249,0.626,0.33,1.206,1.178,285.64736842105265,0.4464275,0.625,38.07314489795918,45.74075,0.628572,4.5,4,0.956
T33,"Clark, Wyndham",1,2,-0.376,0.142,-0.079,1.49,1.554,1.178,289.675,0.5892850000000001,0.6666675,39.619536956521735,47.868399999999994,0.6176458823529413,3.75,2.25,1.412
T33,"Bland, Richard",1,2,0.272,0.565,0.361,-0.021,0.906,1.178,273.0649122807017,0.6607125,0.6111125,35.02193333333333,36.901554545454545,0.71875,4.25,3.5,0.34
T33,"Langasque, Romain",1,3,-0.169,0.4,-0.644,1.591,1.346,1.178,290.875,0.5357149999999999,0.569445,36.957415555555556,45.107128571428575,0.5675683783783784,3.25,3.5,0.947
T33,"Wilson, Oliver",1,0,1.167,0.091,-0.876,0.796,0.011,1.178,280.95,0.464285,0.51389,40.774848936170216,66.11458333333334,0.6410269230769231,2.75,2,-0.08
T41,"Fitzpatrick, Matt",2,4,1.216,0.099,0.762,-1.148,-0.287,0.928,267.4333333333333,0.375,0.6250025,35.52271818181818,66.13271111,0.7096796774193548,3.75,3.5,-0.387
T41,"Poston, J.T.",2,2,0.274,0.49,0.392,-0.228,0.653,0.928,269.5,0.57143,0.6111125,33.80302909090909,74.22436923076923,0.6896537931034483,4,3.5,0.163
T41,"Perez, Victor",2,-1,0.086,0.274,0.326,0.242,0.842,0.928,279.7035087719298,0.464285,0.6666675,38.85284893617022,37.689816666666665,0.4999976666666667,5.25,3.5,0.568
T41,"Lee, Min Woo",2,4,1.069,0.827,-0.883,-0.086,-0.141,0.928,271.525,0.464285,0.5833325,43.071654,55.68421052631579,0.6774183870967743,4.25,4,-0.969
T41,"Siem, Marcel",2,-1,-0.271,0.21,0.148,0.841,1.198,0.928,279.92499999999995,0.5535725,0.6250025,38.25002264150943,50.65,0.5806451612903226,4.5,3.5,0.989
T41,"Smith, Jordan",2,1,-0.021,-0.077,0.8,0.227,0.949,0.928,270.375,0.5178575,0.6111125,35.26145686274509,66.25,0.529414706,4.5,2.75,1.026
T41,"Bjork, Alexander",2,3,0.327,-0.188,1.156,-0.367,0.601,0.928,257.6,0.5178575,0.6111125000000001,35.257858490566036,70.14880714285714,0.59375375,4,3.5,0.789
T41,"Long, Hurly",2,0,1.26,0.494,-0.622,-0.205,-0.332,0.928,278.825,0.42857,0.5833375000000001,43.65245122,59.867422727272725,0.6428585714285714,3.75,4,-0.826
T49,"Ancer, Abraham",3,2,-0.617,-0.308,1.087,0.516,1.295,0.678,272.35,0.6785749999999999,0.7222225,34.88361379310345,45.50928888888889,0.40909090909090906,2.5,2.5,1.603
T49,"Todd, Brendon",3,3,0.297,-0.279,0.454,0.206,0.38,0.678,268.72499999999997,0.6785725,0.6527775,36.74861,40.583349999999996,0.5384630769230769,3.5,3.25,0.659
T49,"Bezuidenhout, Christiaan",3,1,0.322,-0.096,0.654,-0.202,0.356,0.678,271.375,0.5178575,0.6111125000000001,35.61697115384615,55.177068750000004,0.6333316666666666,3,2.75,0.452
T52,"Conners, Corey",4,5,0.052,0.406,-0.58,0.55,0.376,0.428,277.09999999999997,0.4464275,0.5277775,38.28013404255319,51.850889473684205,0.7179474358974359,2.75,2.5,-0.03
T52,"Fox, Ryan",4,3,-0.34,0.912,-0.11,-0.035,0.768,0.428,286.9140350877193,0.46428749999999996,0.5416675,36.61110952380952,61.659417391304345,0.6052631578947368,7.25,2.5,-0.144
T52,"Stewart, Michael",4,5,1.22,0.62,-0.635,-0.777,-0.792,0.428,270.3,0.42857,0.5,41.130961224489795,65.37496818181819,0.6363612121212121,5,4,-1.412
T55,"Woodland, Gary",5,1,-0.157,-0.06,-0.366,0.761,0.335,0.178,279.32500000000005,0.464285,0.5416675,42.22394791666667,54.95615789473684,0.6666672222222222,3.25,3,0.395
T55,"Putnam, Andrew",5,0,-0.018,-0.293,1.005,-0.516,0.196,0.178,262.9,0.464285,0.680555,38.55288846153846,48.02604375,0.3846176923076923,3,2.75,0.489
T55,"Otaegui, Adrian",5,1,-0.443,0.063,0.904,-0.346,0.621,0.178,271.0807018,0.64286,0.6250025,28.374982758620693,62.28701111111111,0.6896572413793104,2.5,3.25,0.558
T55,"Johnson, Zach",5,3,0.173,0.36,-0.672,0.317,0.005,0.178,269.3,0.5178575,0.52778,37.79763061,53.12499375,0.600003111,3,3.5,-0.355
59,"Robinson Thompson, Brandon",6,2,0.154,-0.497,0.081,0.19,-0.226,-0.072,273.2,0.48214250000000003,0.569445,39.299997777777776,44.30073043478261,0.571426,3.5,3.25,0.271
T60,"DeChambeau, Bryson",7,2,-1.254,0.604,-0.646,0.974,0.932,-0.322,303.225,0.285715,0.5138875,42.421194594594596,47.12199999999999,0.5476164285714286,3.25,3.5,0.329
