position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
T31,"Thomas, Justin",6,6,0.843,0.532,0.223,-0.503,0.252,1.095,287.88596491228066,0.5535725,0.5972225,36.56916170212766,71.42857619047619,0.5517241379310345,5.5,4.75,-0.28
T31,"Johnson, Dustin",6,4,0.664,0.587,0.103,-0.26,0.431,1.095,270.7280701754386,0.5357125,0.5277775,35.24842452830188,67.40192941176471,0.5714305714285715,3.75,4,-0.157
T31,"Kirk, Chris",6,4,-0.21,0.853,0.337,0.115,1.305,1.095,275.3140350877193,0.5892850000000001,0.6111125000000001,34.748553448275864,55.506430769230775,0.7499991666666667,4,3,0.452
T31,"Todd, Brendon",6,3,0.427,0.099,1.255,-0.686,0.668,1.095,267.69473684210527,0.607145,0.6111125,33.00410655737705,82.48487272727273,0.5384619230769231,4.75,4,0.568
T31,"Burns, Sam",6,9,1.128,0.517,0.305,-0.855,-0.033,1.095,283.3896551724138,0.5535725,0.569445,36.69896734693877,58.24072222222222,0.6060593939393939,4.75,4.75,-0.55
T31,"Cole, Eric",6,2,0.26,0.6,0.652,-0.417,0.835,1.095,269.6,0.4285725,0.5416675,35.21796153846154,57.638873333333336,0.6363621212121212,4,3.75,0.235
T31,"Young, Cameron",6,2,-0.576,0.02,0.462,1.189,1.671,1.095,300.24561403508767,0.5357149999999999,0.5972225,37.72109183673469,52.45235714285714,0.6153835897435898,6.75,3.5,1.651
T31,"Manassero, Matteo",6,3,-0.595,1.302,0.596,-0.209,1.69,1.095,269.075,0.5535725,0.52778,39.41202037037037,70.65557333333332,0.5483867741935484,2.5,3.75,0.388
T31,"Migliozzi, Guido",6,0,0.427,-0.847,0.518,0.997,0.668,1.095,277.725,0.6964275,0.5833325,35.16138888888889,38.18055,0.656248125,3.75,3.25,1.515
T31,"Kim, Minkyu",6,3,0.72,0.65,-0.944,0.67,0.376,1.095,284.475,0.5,0.5416675,37.49057358490566,63.42592777777778,0.656251563,5,4.5,-0.273
T41,"Wallace, Matt",7,2,0.248,0.001,0.549,0.047,0.597,0.845,276.9,0.42857,0.61111,42.499984090909095,50.293316000000004,0.500002188,4.75,3.25,0.596
T41,"Kitayama, Kurt",7,0,-0.769,-0.691,1.755,0.549,1.614,0.845,284.975,0.5,0.6666675,35.38704,41.04826315789474,0.454549394,4.5,4,2.304
T43,"Koepka, Brooks",8,0,0.51,0.1,-0.334,0.319,0.085,0.595,278.7105263157895,0.57143,0.5138875,36.867639215686275,75.93751875,0.5384594871794872,4.75,2.75,-0.014
T43,"Homa, Max",8,3,1.314,0.056,-1.195,0.419,-0.719,0.595,282.2543859649123,0.5,0.5138875,38.978353999999996,68.48805714285714,0.6249995,4.75,4.25,-0.776
T43,"Kim, Si Woo",8,3,-0.193,-0.922,1.236,0.473,0.787,0.595,282.95000000000005,0.6428575,0.5416675,30.47917857142857,79.17422727272726,0.4999997368421053,5.5,5.25,1.709
T43,"Grillo, Emiliano",8,4,0.285,0.212,0.538,-0.44,0.31,0.595,270.4631578947368,0.5892875,0.5833349999999999,31.212955555555553,53.76110666666666,0.6923076923076923,4,4,0.098
T43,"Olesen, Thorbjorn",8,0,0.475,0.762,-0.752,0.11,0.12,0.595,277.3103448275862,0.57143,0.569445,39.333351851851845,81.72057647058824,0.6249996874999999,6.25,5.5,-0.641
T43,"Campillo, Jorge",8,0,0.025,-0.316,0.41,0.477,0.569,0.595,277.2,0.625,0.52778,35.65774285714286,49.416650000000004,0.5405416216216217,5.25,4.75,0.887
T43,"Scott, Calum",8,5,0.267,0.062,-0.113,0.379,0.328,0.595,293.1,0.3749975,0.555555,39.97022857142857,62.11217307692308,0.5135135135135135,4.25,2.25,0.266
T50,"Woodland, Gary",9,6,0.945,-0.362,0.178,-0.416,-0.6,0.345,270.7859649122807,0.5357149999999999,0.569445,41.427075,66.13334,0.6363639393939394,4.75,5,-0.237
T50,"Fitzpatrick, Matt",9,1,0.839,0.02,-0.329,-0.184,-0.493,0.345,276.925,0.5178575,0.5555574999999999,35.37577547169811,73.71296111111111,0.656249375,3.25,2.5,-0.513
T50,"MacIntyre, Robert",9,3,-0.584,0.266,0.255,0.407,0.929,0.345,290.4807017543859,0.5,0.48611,35.515701886792456,43.45834285714286,0.5999997499999999,5.75,4.75,0.662
T50,"English, Harris",9,3,0.922,0.723,-0.547,-0.753,-0.577,0.345,271.5,0.5714275,0.4999975,38.20915686,67.25441052631578,0.6944441666666666,4.75,4.75,-1.3
T50,"Pavon, Matthieu",9,1,0.729,-0.329,-0.509,0.455,-0.383,0.345,276.6070175438597,0.5892875,0.5138900000000001,37.75169387755102,62.940457142857134,0.6511618604651164,4.5,3.5,-0.055
T50,"Meronk, Adrian",9,4,0.58,-0.392,-0.562,0.72,-0.234,0.345,277.625,0.64286,0.5416675,39.91524406779661,57.202371428571425,0.5454563636363636,4,3.25,0.157
T50,"Mansell, Richard",9,2,-0.498,0.093,0.581,0.169,0.843,0.345,287.8,0.5535725,0.5,35.28847115384615,52.096161538461544,0.5277775,4,4,0.75
T50,"Crocker, Sean",9,7,-0.348,0.58,0.366,-0.253,0.693,0.345,283.49298245614034,0.5,0.5833349999999999,33.514155319148934,51.86110476190476,0.6176464705882353,4.5,5.25,0.113
T58,"Ancer, Abraham",10,5,0.915,-1.523,1.131,-0.427,-0.82,0.095,272.2,0.5892875,0.5,34.009724999999996,81.25000909090909,0.6363612121212121,5.25,5,0.704
T58,"Niemann, Joaquin",10,5,0.946,-0.47,-0.55,0.169,-0.851,0.095,278.53508771929825,0.5892850000000001,0.5416700000000001,43.016378571428575,49.677043749999996,0.5897438461538461,6.25,4.75,-0.381
T60,"Mickelson, Phil",11,5,-0.625,-0.726,1.248,-0.053,0.47,-0.155,274,0.5892875,0.5555575,32.94882807017544,59.49245454545454,0.38709709677419357,3.5,4,1.196
T60,"Harman, Brian",11,6,0.253,-0.919,-0.002,0.515,-0.407,-0.155,278.2,0.5892875,0.5694475,34.745549999999994,42.56251666666667,0.41176558823529413,4.25,4.5,0.512
T60,"Hojgaard, Rasmus",11,4,0.252,0.02,0.513,-0.94,-0.406,-0.155,276.4017241,0.5357149999999999,0.569445,34.06043529411765,68.817725,0.5294126470588235,4.5,5.5,-0.426
T60,"Wang, Jeunghun",11,3,0.234,1.052,-1.104,-0.337,-0.388,-0.155,263.90175438596486,0.5892875,0.45833250000000003,40.742007692307695,53.52081875,0.6216213513513514,2.75,3.5,-1.441
T60,"Olesen, Jacob Skov",11,5,-1.235,0.753,0.097,0.23,1.08,-0.155,277.025,0.5357149999999999,0.5277775,39.936668,54.81374705882353,0.6216227027027027,3,4.5,0.327
T60,"Morrison, Tommy",11,2,0.194,1.093,-1.208,-0.235,-0.349,-0.155,277.5210526,0.48214250000000003,0.444445,42.897430769230766,72.65742222222222,0.6511634883720929,4.75,5.75,-1.443
T66,"Matsuyama, Hideki",12,3,-1.117,0.284,-0.018,0.446,0.712,-0.405,280.6,0.464285,0.52778,31.68878163265306,59.08797222222222,0.6571417142857143,2.25,3.5,0.428
T66,"Eckroat, Austin",12,7,0.353,-0.738,-0.46,0.44,-0.758,-0.405,279.775,0.48214250000000003,0.5000025,37.31387166666667,61.027816666666666,0.6341480487804878,5.25,6,-0.02
T66,"Thompson, Davis",12,7,0.702,-0.743,-0.992,0.628,-1.107,-0.405,282.6,0.57143,0.45833500000000005,31.58335,70.50002222222221,0.5750025,6,5.25,-0.364
T66,"Hojgaard, Nicolai",12,6,-1.066,0.357,-0.319,0.623,0.661,-0.405,280.65,0.607145,0.5694425,37.38158070175439,68.16026153846154,0.5151503030303031,5.5,5.75,0.304
T66,"McKibbin, Tom",12,3,0.137,-0.458,-0.025,-0.058,-0.542,-0.405,277.4,0.5178575,0.5416650000000001,34.74680576923077,48.93624705882353,0.514284,3.25,3.5,-0.083
71,"Fowler, Rickie",13,4,-0.767,0.276,-0.433,0.269,0.112,-0.655,275.875,0.5892875,0.5416675,33.90202807017544,99.09525,0.45714371428571426,5,5.5,-0.165
T72,"Hoge, Tom",14,9,-1.45,-0.448,1.696,-0.703,0.545,-0.905,271.81929824561405,0.57143,0.5416700000000001,30.007583636363634,55.03845384615385,0.5161306451612903,3.5,5.5,0.993
T72,"Siem, Marcel",14,6,-0.314,-0.648,0.227,-0.17,-0.591,-0.905,277.07894736842104,0.42857,0.48610749999999997,38.76305882352942,60.16665,0.41463707317073173,3.75,5.25,0.057
T72,"Song, Younghan",14,3,0.077,0.949,-1.656,-0.275,-0.981,-0.905,263.475,0.6250025,0.51389,40.837708771929826,75.42361666666666,0.631578947,2.75,4.5,-1.931
T75,"Rai, Aaron",15,6,-0.717,-0.168,0.209,-0.479,-0.438,-1.155,274.35,0.464285,0.4722225,35.94848181818182,57.12180769,0.542856,2,4.75,-0.27
T75,"Cejka, Alex",15,9,-0.525,-0.568,-0.264,0.201,-0.63,-1.155,263.525,0.64286,0.52778,40.03954745762712,63.77780833333333,0.5142885714285714,3.75,5.75,-0.062
T75,"Clarke, Darren",15,4,0.287,-0.621,0.364,-1.185,-1.442,-1.155,271.1719298245614,0.464285,0.4444425,33.235643103448275,72.70552,0.5833347222222223,4.25,6,-0.821
78,"Masaveu, Luis",18,5,-1.355,-0.091,-0.473,0.014,-0.55,-1.905,280.525,0.5535725,0.5000025,35.06915957446809,67.30557222222222,0.524999,3.5,5.25,-0.459
79,"Ogletree, Andy",19,6,0.263,0.295,-2.175,-0.537,-2.418,-2.155,279.07894736842104,0.5,0.4166675,41.77603125,72.46587727272727,0.6249965000000001,3,5.75,-2.713
80,"Fichardt, Darren",22,7,-1.234,-0.015,-1.481,-0.174,-1.671,-2.905,271.9,0.55357,0.45833500000000005,41.659456896551724,65.01788571428571,0.46153692307692307,3.5,8,-1.655
CUT,"Bezuidenhout, Christiaan",7,null,-0.085,-0.07,-0.289,0.341,-0.018,-0.103,279.75,0.42857,0.416665,38.5673,73.20834,0.63636,4,5.5,0.051
CUT,"Bradley, Keegan",7,null,-1.521,0.605,0.193,0.62,1.418,-0.103,275.20000000000005,0.6785749999999999,0.47222,40.12653703703704,54.7315,0.5555555555555556,3.5,3,0.813
CUT,"Perez, Victor",7,null,-0.112,0.163,-0.163,0.009,0.009,-0.103,282.6034482758621,0.64286,0.5,36.43586153846154,48.52382857142857,0.5789457894736842,5,4,-0.155
CUT,"Zalatoris, Will",7,null,-1.306,0.126,1.041,0.036,1.203,-0.103,279.9,0.392855,0.5,32.734119047619046,57.488933333333335,0.4705858823529412,3,3.5,1.077
CUT,"Bhatia, Akshay",7,null,-0.188,-0.438,-0.982,1.504,0.085,-0.103,289.79999999999995,0.71429,0.52778,37.898821428571424,54.625,0.5000033333333334,5,4,0.523
CUT,"Norrman, Vincent",7,null,-0.751,0.569,-0.524,0.603,0.647,-0.103,286.3,0.6785749999999999,0.52778,37.25284827586207,51.7917,0.5499995000000001,5.5,7,0.08
CUT,"Valimaki, Sami",7,null,1.494,0.603,-0.641,-1.56,-1.598,-0.103,271.39310344827584,0.464285,0.38889,36.04881724137931,88.38091428571428,0.619045238,4.5,5,-2.2
CUT,"Katsuragawa, Yuto",7,null,-0.292,-0.261,-0.785,1.235,0.189,-0.103,275.65,0.75,0.47222,34.1613,56.625,0.6666700000000001,3.5,3.5,0.45
CUT,"Kobori, Kazuma",7,null,1.832,-0.133,-1.192,-0.61,-1.935,-0.103,264.4,0.5357149999999999,0.5,41.38097142857143,77.29626666666667,0.5555555555555556,3.5,6.5,-1.802
CUT,"McDonald, Jack",7,null,-1.29,0.352,-0.127,0.96,1.186,-0.103,268.85,0.64286,0.583335,39.879320689655174,80.78706666666666,0.6153869230769231,2,5.5,0.834
CUT,"Elvira Mijares, Ignacio",7,null,-0.214,0.623,-0.467,-0.046,0.111,-0.103,275.85,0.464285,0.444445,44.969984,42.84165,0.6190461904761905,5.5,5,-0.512
CUT,"Oosthuizen, Louis",8,null,1.5,-0.459,-0.004,-1.642,-2.104,-0.603,271.3413793103449,0.5,0.44444500000000003,43.855073913043476,44.34525,0.6666666666666667,6.5,6,-1.645
CUT,"Poston, J.T.",8,null,-0.592,-0.419,0.685,-0.277,-0.011,-0.603,268.55,0.42857,0.472225,30.53849230769231,61.01516363636363,0.38889055555555563,4.5,6,0.408
CUT,"Stenson, Henrik",8,null,-0.829,-1.432,0.026,1.631,0.225,-0.603,265.45000000000005,0.75,0.61111,40.458325,45.625,0.400001,1,4.5,1.657
CUT,"Taylor, Nick",8,null,-1.988,0.621,0.895,-0.132,1.384,-0.603,275.1,0.5,0.583335,42.92221333333333,44.357128571428575,0.5384623076923076,3.5,5.5,0.763
CUT,"Hatton, Tyrrell",8,null,-0.199,-0.106,0.336,-0.634,-0.404,-0.603,277.04999999999995,0.464285,0.5,34.14099615384616,59.37033333333333,0.5263178947368421,4,6,-0.298
CUT,"Horsfield, Sam",8,null,-1.194,-0.618,0.32,0.888,0.59,-0.603,272.45000000000005,0.64286,0.583335,32.77221333333333,78.58331428571428,0.500001875,5.5,5.5,1.208
CUT,"Kawamura, Masahiro",8,null,0.048,0.812,-0.875,-0.588,-0.651,-0.603,262.65,0.5357149999999999,0.5,44.68586923076923,54.05553333333333,0.5238104761904763,3.5,5,-1.464
CUT,"Lindh, Charlie",8,null,2.114,0.878,-1.8,-1.796,-2.718,-0.603,267.00689655172414,0.5357149999999999,0.416665,43.130942857142855,83.54626666666667,0.6315768421052632,4.5,5.5,-3.596
CUT,"Fleetwood, Tommy",9,null,0.119,-0.291,-0.521,-0.41,-1.223,-1.103,281.75,0.42857,0.555555,45.33650769230769,35.42502999999999,0.5333333333333333,3.5,6.5,-0.931
CUT,"DeChambeau, Bryson",9,null,-0.887,0.812,-2.321,1.292,-0.216,-1.103,290.75,0.464285,0.44444,46.50379090909091,55.91070714285715,0.565221304,4.5,6,-1.029
CUT,"Pan, C.T.",9,null,-0.796,-0.132,-1.745,1.571,-0.307,-1.103,276.29999999999995,0.71429,0.6666650000000001,39.0222,48.541650000000004,0.533334,2.5,6,-0.174
CUT,"Schenk, Adam",9,null,-0.382,-2.285,1.76,-0.196,-0.721,-1.103,270.9,0.5,0.5833349999999999,33.10803333333333,45.1458,0.4444466666666667,5,7,1.564
CUT,"McCarthy, Denny",9,null,1.078,0.299,-0.463,-2.017,-2.181,-1.103,267.2,0.5357149999999999,0.472225,38.48054666666667,75.8125,0.5294135294117647,5,3.5,-2.48
CUT,"Lee, Min Woo",9,null,1.08,0.895,-1.575,-1.503,-2.183,-1.103,294.17586206896556,0.285715,0.41667,44.86596522,58.71966363636364,0.6521752173913044,2,5.5,-3.078
CUT,"Molinari, Francesco",9,null,1.191,-0.354,-0.029,-1.912,-2.295,-1.103,269.9689655172414,0.5357149999999999,0.44444500000000003,35.32097407407407,100.06666999999999,0.5882335294117648,5,5.5,-1.941
CUT,"Aberg, Ludvig",9,null,-1.455,-0.173,0.398,0.127,0.351,-1.103,278.6,0.607145,0.555555,35.025,87.91665,0.43750062500000003,3,6,0.525
CUT,"Smith, Jordan",9,null,-1.006,-0.726,0.405,0.223,-0.098,-1.103,277.70000000000005,0.57143,0.583335,36.645066666666665,76.91668571,0.4210515789473684,4.5,5.5,0.629
CUT,"Johnson, Zach",9,null,-0.179,-0.524,0.81,-1.211,-0.925,-1.103,271.1,0.464285,0.444445,28.936644,64.9,0.45,4.5,7,-0.401
CUT,"Hisatsune, Ryo",9,null,-0.586,0.17,-0.782,0.095,-0.517,-1.103,274.20000000000005,0.46429,0.47222000000000003,44.63145,47.037055555555554,0.5263136842105263,4,3,-0.687
CUT,"Luiten, Joost",9,null,-0.95,-0.585,0.226,0.206,-0.153,-1.103,285.5,0.464285,0.61111,33.5139,58.67424545454545,0.4736821052631579,3,5,0.432
CUT,"Southgate, Matthew",9,null,-1.276,0.256,-1.091,1.007,0.172,-1.103,272.1,0.7142850000000001,0.527775,36.52775,96.94445,0.5882352941176471,2.5,5,-0.084
CUT,"Smylie, Elvis",9,null,0.605,-0.165,-1.4,-0.144,-1.708,-1.103,278.9,0.392855,0.416665,39.79708260869565,59.63196666666667,0.5769200000000001,4.5,6.5,-1.544
CUT,"Hovland, Viktor",10,null,-1.617,-0.463,-0.858,1.335,0.014,-1.603,284.25,0.57143,0.5,39.38274074074074,38.4895875,0.38888500000000004,2.5,3.5,0.477
CUT,"Finau, Tony",10,null,0.635,-0.971,0.707,-1.974,-2.239,-1.603,268.3466666666667,0.464285,0.583335,41.30125384615385,49.062475000000006,0.5,3,5,-1.267
CUT,"Hadwin, Adam",10,null,-1.929,-0.183,0.164,0.345,0.325,-1.603,277.15,0.53571,0.555555,33.1955,62.79164,0.49999750000000004,2.5,5.5,0.509
CUT,"Kinoshita, Ryosuke",10,null,-0.531,-1.3,-0.85,1.077,-1.073,-1.603,271.45,0.75,0.555555,38.74732258064516,96.3,0.4444477777777778,4.5,6.5,0.227
CUT,"McNealy, Maverick",10,null,-0.491,0.184,0.524,-1.819,-1.112,-1.603,271.6,0.5,0.472225,35.71772903225806,93.01391666666667,0.56250125,4.5,6,-1.295
CUT,"Moore, Taylor",10,null,0.962,-0.19,-0.076,-2.299,-2.565,-1.603,279.7096774193548,0.392855,0.36111000000000004,37.958349999999996,68.81946666666667,0.5217395652173913,5.5,4,-2.376
CUT,"Hoshino, Rikuya",10,null,-2.139,0.758,0.16,-0.384,0.535,-1.603,267.54999999999995,0.321425,0.5,38.803,63.91025384615385,0.41176352941176475,4,7,-0.224
CUT,"Paul, Yannik",10,null,-0.014,-0.66,-0.905,-0.024,-1.589,-1.603,271.25,0.607145,0.52778,39.76923461538461,62.7833,0.5789447368421052,3.5,4,-0.928
CUT,"Stubbs, Jasper",10,null,-0.447,-0.247,1.728,-2.638,-1.157,-1.603,274.5,0.357145,0.555555,28.392349999999997,47.0208,0.3571428571428571,4.5,4.5,-0.909
CUT,"Hendry, Michael",10,null,-0.508,-0.271,-1.226,0.4,-1.096,-1.603,269.4,0.7142850000000001,0.44444500000000003,41.43749285714286,68.21428571428572,0.5238104761904763,4.5,5.5,-0.825
CUT,"Dodd-Berry, Matthew",10,null,-1.875,-0.869,-0.028,1.167,0.271,-1.603,294.6,0.5,0.52778,40.096652,55.61363636363637,0.52381,5,6.5,1.139
CUT,"McIlroy, Rory",11,null,-1.277,0.426,-1.277,0.025,-0.826,-2.103,300.2793103448276,0.42857,0.472225,40.723324000000005,50.74998000000001,0.5217369565217391,4.5,5.5,-1.252
CUT,"Cink, Stewart",11,null,-1.536,0.386,-1.649,0.695,-0.568,-2.103,277,0.57143,0.47222,36.416681481481476,93.9667,0.4736821052631579,3,6.5,-0.955
CUT,"Jaeger, Stephan",11,null,-2.014,0.147,-0.089,-0.148,-0.09,-2.103,283.06206896551726,0.5,0.444445,42.41668,62.666639999999994,0.54166375,4,5.5,-0.237
CUT,"Kim, Tom",11,null,-0.428,-0.692,-0.08,-0.904,-1.675,-2.103,291.61724137931037,0.464285,0.47222000000000003,39.5679,65.1145625,0.5789478947368422,6,6.5,-0.984
CUT,"Griffin, Ben",11,null,-1.62,0.081,0.873,-1.439,-0.484,-2.103,276.5482759,0.57143,0.61111,34.892849999999996,62.013916666666674,0.533336,3.5,4.5,-0.566
CUT,"Svensson, Jesper",11,null,-1.33,0.07,-1.354,0.511,-0.774,-2.103,285.31379310344823,0.5,0.47222,34.49072222222222,85.525,0.5882364705882352,4.5,6.5,-0.843
CUT,"Hidalgo Portillo, Angel",11,null,-1.051,-0.487,-0.042,-0.523,-1.052,-2.103,285.75,0.42857,0.5,36.37821538461539,48.120333333333335,0.36841842105263156,2.5,6.5,-0.566
CUT,"Van Der Merwe, Altin",11,null,-1.107,0.113,0.117,-1.227,-0.996,-2.103,281.79999999999995,0.464285,0.47222000000000003,39.55797826086956,57.16666666666667,0.4736836842105263,4,5.5,-1.11
CUT,"Smith, Cameron",12,null,-1.608,0.291,1.046,-2.332,-0.995,-2.603,275.51379310344834,0.321425,0.5,40.351439130434784,42.037845454545455,0.45000249999999997,5,6.5,-1.286
CUT,"Bjork, Alexander",12,null,0.039,0.104,-2.659,-0.088,-2.643,-2.603,273.35,0.60714,0.38889,48.740016000000004,66.12496,0.43478130434782614,2.5,8.5,-2.747
CUT,"Hutsby, Sam",12,null,2.215,-0.667,-3.848,-0.303,-4.819,-2.603,271.35,0.5,0.36111000000000004,42.55448461538461,78.64164,0.5238071428571429,4,5,-4.151
CUT,"Glover, Lucas",13,null,-0.603,-1.254,-0.667,-0.579,-2.5,-3.103,270.5,0.57143,0.47222,34.26487857142857,82.59164,0.4375,4,6.5,-1.246
CUT,"Sargent, Gordon",13,null,-1.99,0.819,-1.295,-0.638,-1.114,-3.103,280.81379310344823,0.5,0.44444,39.26783571428572,94.25006,0.5789452631578947,5.5,7.5,-1.933
CUT,"Puig, David",13,null,-0.074,-0.956,-2.23,0.155,-3.03,-3.103,291.21034482758625,0.464285,0.44444500000000003,39.93651904761904,70.74305,0.4400016,5.5,5.5,-2.075
CUT,"Clemons, Dominic",13,null,-0.782,-0.84,-1.718,0.236,-2.321,-3.103,288.6,0.57143,0.36111000000000004,38.500033333333334,69.72219999999999,0.46154,5,6,-1.481
CUT,"Van Velzen, Ryan",13,null,-1.332,-0.214,-1.156,-0.401,-1.772,-3.103,278.65,0.607145,0.38888500000000004,36.99449666666667,66.05558333333335,0.35,7,8.5,-1.557
CUT,"Nolan, Liam",13,null,-0.344,0.339,-1.144,-1.954,-2.76,-3.103,289.9068965517241,0.464285,0.416665,37.309025,69.53787272727273,0.5789494736842105,4.5,5.5,-3.098
CUT,"Montojo, Jaime",13,null,-0.467,-0.916,0.452,-2.172,-2.636,-3.103,266.8931034482759,0.5357149999999999,0.416665,35.776684,69.34850909090909,0.5000045000000001,4,5.5,-1.72
