position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Thompson, Davis",3,null,1.522,0.492,-1.369,-0.346,-1.224,0.298,300.2,0.5,0.63889,34.98151851851852,90.15832,0.6428585714285713,4.5,6,-1.715
CUT,"Moore, Taylor",3,null,-0.349,-0.204,0.73,0.121,0.647,0.298,298.65,0.653845,0.63889,34.222225925925926,59.54758571428572,0.49999812499999996,3.5,3,0.851
CUT,"Spieth, Jordan",3,null,0.266,0.631,-0.78,0.181,0.032,0.298,303.1,0.53846,0.6111150000000001,37.3858,82.87036666666665,0.5882370588235294,6.5,5.5,-0.599
CUT,"Pereira, Mito",3,null,-1.315,0.035,-0.052,1.631,1.614,0.298,308.9,0.846155,0.694445,40.78334,96,0.4117629411764706,2,2.5,1.579
CUT,"Norrman, Vincent",3,null,-0.286,0.112,-0.452,0.925,0.585,0.298,313.4,0.5769200000000001,0.72222,38.60871304347826,65.70835,0.42857142857142855,3,2.5,0.473
CUT,"Echavarria, Nico",3,null,0.849,-0.393,-0.841,0.684,-0.551,0.298,289,0.76923,0.6111150000000001,42.36908214285714,58.999966666666666,0.5263136842105263,2,4,-0.157
CUT,"Meronk, Adrian",3,null,-0.861,-0.231,0.481,0.908,1.158,0.298,305,0.615385,0.6666650000000001,40.05898333333333,78.70373333333333,0.5294094117647059,1.5,4,1.389
CUT,"Lawrence, Thriston",3,null,0.475,0.009,0.093,-0.28,-0.177,0.298,295.95000000000005,0.576925,0.5,37.770028,60.357142857142854,0.6190485714285714,4,6,-0.187
CUT,"Barjon, Paul",3,null,1.87,-0.733,-0.929,0.091,-1.571,0.298,307.35,0.7307699999999999,0.61111,48.13613333333333,64.30556666666666,0.47618999999999995,7,6,-0.838
CUT,"Cover, Patrick",3,null,-0.328,0.141,0.331,0.154,0.626,0.298,293.45,0.730765,0.722225,33.10554,126.333325,0.46153846153846156,5,3.5,0.485
CUT,"Mueller, Kyle",3,null,0.494,0.962,-1.402,0.244,-0.196,0.298,304.29999999999995,0.53846,0.555555,32.25,83.71664999999999,0.5,4.5,5.5,-1.158
CUT,"Kirk, Chris",4,null,-0.396,-1.139,1.463,-0.131,0.194,-0.202,295.65,0.7307699999999999,0.6111150000000001,41.57776666666667,33.666625,0.5625,2,5,1.332
CUT,"Homa, Max",4,null,0.436,-1.785,0.573,0.574,-0.638,-0.202,295.95,0.692305,0.63889,29.632840625,172.5,0.3846161538461539,5.5,4.5,1.147
CUT,"Hoge, Tom",4,null,-0.941,0.659,0.572,-0.491,0.739,-0.202,286.75,0.69231,0.6111150000000001,30.465506896551727,54.91669999999999,0.5714271428571428,5,6,0.08
CUT,"Power, Seamus",4,null,1.074,0.285,-1.333,-0.229,-1.276,-0.202,293.6,0.576925,0.63889,41.107150000000004,93.81945,0.6000019999999999,3,4.5,-1.561
CUT,"Conners, Corey",4,null,-1.973,-0.212,1.206,0.777,1.771,-0.202,296.25,0.807695,0.694445,31.726590625,22.9167,0.2857128571428572,4,6,1.982
CUT,"Rose, Justin",4,null,-0.434,1.571,-1.049,-0.289,0.232,-0.202,282.7,0.730765,0.583335,41.57224,95.05556666666666,0.562499375,3.5,6,-1.338
CUT,"Straka, Sepp",4,null,-0.919,1.178,-0.862,0.4,0.717,-0.202,291.35,0.730765,0.694445,30.08336666666667,93.1389,0.38461538461538464,2.5,5,-0.461
CUT,"Taylor, Nick",4,null,0.761,-0.829,0.883,-1.018,-0.964,-0.202,282.04999999999995,0.730765,0.66667,35.3722,64.6875,0.62499875,3.5,6.5,-0.135
CUT,"Schenk, Adam",4,null,0.885,-0.694,0.739,-1.131,-1.087,-0.202,287.45000000000005,0.5384599999999999,0.58333,30.839103448275864,103.10833999999998,0.533336,6,6,-0.393
CUT,"Pieters, Thomas",4,null,-1.822,1.413,-1.065,1.272,1.62,-0.202,303.2,0.7307699999999999,0.694445,36.2126724137931,94.229175,0.6153869230769231,5,7.5,0.207
CUT,"Grey, J.J.",4,null,2.657,-0.514,-1.392,-0.954,-2.859,-0.202,298.6,0.5,0.555555,37.33061935483871,95.83333333333333,0.466664,3.5,6,-2.346
CUT,"Forsstrom, Simon",4,null,0.182,-0.271,-0.558,0.445,-0.384,-0.202,293.20000000000005,0.7307699999999999,0.63889,43.51602307692308,52.90004,0.5555555555555556,2.5,6,-0.114
CUT,"Fisher, Ross",5,null,-2.111,-0.824,1.697,0.535,1.409,-0.702,302.05,0.653845,0.6111150000000001,32.083286206896545,62.75,0.21428428571428576,4.5,6.5,2.232
CUT,"Poston, J.T.",5,null,1.112,-0.496,-1.05,-0.268,-1.814,-0.702,292.9,0.615385,0.5,40.20515384615385,117.07141428571427,0.47618952380952384,3,4,-1.318
CUT,"Scott, Adam",5,null,0.14,0.291,-0.216,-0.918,-0.843,-0.702,312.65,0.346155,0.5,37.05797826086956,61.734827272727266,0.47368421052631576,5,6.5,-1.134
CUT,"Cink, Stewart",5,null,-1.077,0.804,-0.91,0.481,0.374,-0.702,300.85,0.730765,0.5,36.06819090909091,89.375,0.44444666666666666,3.5,8,-0.429
CUT,"Molinari, Francesco",5,null,0.065,0.301,-0.178,-0.89,-0.767,-0.702,281.3,0.5769200000000001,0.52778,41.240766666666666,48.479150000000004,0.6190447619047619,1.5,5,-1.068
CUT,"Stallings, Scott",5,null,-2.311,1.409,-0.778,0.978,1.609,-0.702,304.05,0.69231,0.638885,30.290241379310345,131.520825,0.49999571428571427,3,3.5,0.2
CUT,"Sloan, Roger",5,null,0.825,-0.312,-0.38,-0.836,-1.526,-0.702,281.45000000000005,0.61538,0.5,38.86311071428571,107.4791625,0.5294082352941177,4,5.5,-1.215
CUT,"Pendrith, Taylor",5,null,-1.03,-0.236,0.256,0.308,0.328,-0.702,303.85,0.692305,0.6666650000000001,29.395151612903227,47.9834,0.5000025,4,4.5,0.565
CUT,"Grillo, Emiliano",5,null,-0.67,-0.904,0.001,0.872,-0.032,-0.702,295.35,0.730765,0.61111,39.22758076923077,57.13888333333333,0.400002,5.5,4.5,0.872
CUT,"Herbert, Lucas",5,null,0.953,-0.669,-0.72,-0.266,-1.655,-0.702,299.4,0.6153850000000001,0.555555,41.362352173913045,73.04764285714286,0.458335,3.5,4.5,-0.986
CUT,"Nienaber, Wilco",5,null,-2.146,0.493,0.759,0.193,1.445,-0.702,320.4,0.538465,0.63889,30.22756538461538,106.98616666666666,0.533336,4.5,7,0.951
CUT,"Kitayama, Kurt",5,null,-0.565,-0.556,0.251,0.168,-0.137,-0.702,306.7,0.653845,0.555555,38.05746206896552,51.895875,0.4,3,5,0.419
CUT,"Meissner, Mac",5,null,-2.023,0.375,1.106,-0.16,1.321,-0.702,296.65,0.69231,0.55556,33.792993548387095,56.305566666666664,0.5294141176470588,3.5,6.5,0.946
CUT,"Truslow, Austen",5,null,-1.645,-0.409,1.042,0.309,0.943,-0.702,302,0.61538,0.722225,30.637999999999998,108.93055,0.3333333333333333,2.5,4.5,1.351
CUT,"Brown, Barclay",5,null,-1.05,0.549,-1.23,1.027,0.348,-0.702,309.79999999999995,0.6153850000000001,0.58333,32.76605,78.33336666666668,0.43749875,3.5,6,-0.203
CUT,"Germishuys, Deon",5,null,1.378,-1.048,-0.614,-0.418,-2.08,-0.702,294.25,0.576925,0.555555,40.33043103448276,88.40478571428571,0.5882370588235294,4.5,3,-1.032
CUT,"List, Luke",6,null,-0.598,0.108,-0.918,0.206,-0.604,-1.202,305.15,0.653845,0.6666650000000001,25.966684,66.52382857142857,0.333332,3.5,5.5,-0.713
CUT,"Im, Sungjae",6,null,0.098,-0.887,-0.418,0.003,-1.3,-1.202,291.29999999999995,0.692305,0.583335,35.419650000000004,78.97915,0.4736868421052632,3.5,6,-0.414
CUT,"Bradley, Keegan",6,null,0.484,0.718,-1.99,-0.415,-1.685,-1.202,299.65,0.538465,0.61111,39.876427586206894,58.2708,0.5555527777777778,3,6.5,-2.404
CUT,"Kuchar, Matt",6,null,-1.508,-0.183,-0.133,0.621,0.306,-1.202,289.5,0.84615,0.63889,40.53645625,58.937524999999994,0.42857142857142855,2.5,4.5,0.488
CUT,"Montgomery, Taylor",6,null,0.395,-0.464,-1.293,0.162,-1.597,-1.202,291.9,0.692305,0.583335,36.73053333333333,119.22226666666666,0.35,3,6,-1.131
CUT,"Grant, Brent",6,null,-1.329,-1.208,0.849,0.487,0.127,-1.202,306.15,0.653845,0.694445,31.20238214285714,115.2639,0.36363545454545454,3.5,5,1.336
CUT,"Kaymer, Martin",6,null,0.684,-1.524,0.954,-1.317,-1.886,-1.202,279.9,0.53846,0.55556,37.134086956521735,85.18334,0.2352929411764706,3.5,3,-0.363
CUT,"Thorbjornsen, Michael",6,null,-0.963,-0.046,0.103,-0.296,-0.239,-1.202,302.8,0.576925,0.63889,33.010873913043476,56.072950000000006,0.44444000000000006,3,5,-0.193
CUT,"Summerhays, Preston",6,null,-0.339,0.385,-0.387,-0.862,-0.863,-1.202,303.35,0.53846,0.52778,30.086668000000003,62.437525,0.6190461904761905,5,6.5,-1.248
CUT,"Gumberg, Jordan",6,null,0.088,0.86,-1.907,-0.243,-1.29,-1.202,287,0.69231,0.52778,37.47988275862069,74.43332000000001,0.37500125,4.5,5.5,-2.15
CUT,"Amat, Bastien",6,null,-1.387,-0.163,-0.45,0.798,0.185,-1.202,297.35,0.76923,0.694445,40.0722,60.7222,0.33333083333333335,4,5,0.348
CUT,"Armour, Ryan",7,null,-0.198,-1.078,-0.187,-0.24,-1.505,-1.702,278.75,0.80769,0.6111150000000001,41.991922580645166,68.31245,0.4375,3.5,5.5,-0.427
CUT,"Kim, Michael",7,null,0.83,-0.661,-1.287,-0.585,-2.532,-1.702,299.9,0.61538,0.444445,32.6786,61.84723333333333,0.565221304347826,4,5.5,-1.871
CUT,"Nyfjall, David",7,null,-0.376,-1.013,-0.184,-0.128,-1.325,-1.702,295.5,0.653845,0.694445,44.58948888888889,50.226185714285705,0.25,2,5.5,-0.312
CUT,"Del Rey, Alejandro",7,null,-0.124,-0.871,-2.413,1.706,-1.578,-1.702,313.35,0.5769200000000001,0.63889,36.90940434782608,50.229175,0.41176294117647055,7,6.5,-0.707
CUT,"Charoenkul, Gunn",7,null,0.264,-1.466,-0.128,-0.371,-1.966,-1.702,288.65,0.653845,0.583335,45.985641379310344,69.18334,0.39999650000000003,3,6,-0.499
CUT,"Dantorp, Jens",7,null,0.62,-0.922,-0.948,-0.453,-2.322,-1.702,294.95000000000005,0.653845,0.5833349999999999,38.31034827586207,99.625,0.4444444444444444,3.5,4.5,-1.401
CUT,"Pereira, Corey",7,null,2.237,-1.501,-1.026,-1.411,-3.939,-1.702,293.79999999999995,0.53846,0.555555,45.81171111111111,46.0119,0.5789494736842105,3.5,6,-2.438
CUT,"Browne Jr, Olin",7,null,-1.855,2.276,-0.468,-1.655,0.153,-1.702,288.3,0.615385,0.527775,35.72135,154.6833,0.4285685714285715,4.5,7.5,-2.122
CUT,"Schutte, Jesse",7,null,-2.405,0.112,0.659,-0.067,0.703,-1.702,288.2,0.846155,0.63889,38.34448666666667,53.25,0.26666666666666666,2.5,7,0.592
CUT,"Dunlap, Nick",8,null,0.539,-0.644,-1.615,-0.481,-2.741,-2.202,301.35,0.5,0.5,36.984566666666666,122.22615714285715,0.5652134782608695,2.5,7.5,-2.097
CUT,"Lee, K.H.",8,null,0.01,-0.111,-2.47,0.369,-2.213,-2.202,299.6,0.653845,0.555555,40.08010769230769,80.63336,0.4210526315789474,3,9,-2.101
CUT,"Larrazabal, Pablo",8,null,-1.688,-1.357,0.327,0.514,-0.514,-2.202,289.6,0.80769,0.6111150000000001,37.30171724137931,22.25,0.3478265217391304,4.5,7,0.842
CUT,"Fernandez De Oliveira, Mateo",8,null,0.131,0.298,-2.272,-0.359,-2.333,-2.202,294.45,0.576925,0.47222,36.466656,103.45000000000002,0.590905,2.5,4,-2.631
CUT,"Day, Jason",9,null,-1.054,0.663,-2.13,-0.181,-1.648,-2.702,293.04999999999995,0.653845,0.527775,43.45835,77.1296,0.4736863157894736,3.5,5,-2.311
CUT,"Pavon, Matthieu",9,null,-0.528,-0.802,-0.829,-0.543,-2.174,-2.702,291.2,0.5769200000000001,0.47222,45.32404814814815,92.3148,0.4999995454545455,2,5.5,-1.371
CUT,"Ortiz, Carlos",9,null,-1.013,0.053,-0.823,-0.919,-1.689,-2.702,292.4,0.653845,0.55556,35.020236363636364,119.4167,0.4285714285714286,4,7,-1.742
CUT,"Haley II, Paul",9,null,-1.234,0.258,-0.954,-0.773,-1.468,-2.702,282.05,0.7307699999999999,0.472225,39.0028724137931,99.27783333333332,0.3684221052631579,4.5,7.5,-1.727
CUT,"Vilips, Karl",9,null,0.144,0.36,-2.242,-0.966,-2.846,-2.702,291.6,0.5,0.472225,38.96296666666666,100.44044285714286,0.5,1,5.5,-3.208
CUT,"Morales, Omar",9,null,-2.011,-1.406,0.022,0.694,-0.691,-2.702,309.35,0.653845,0.555555,30.962948148148147,102.01668000000001,0.4545459090909091,3,7,0.716
CUT,"Ding, Wenyi",9,null,-2.554,0.102,-0.412,0.161,-0.148,-2.702,296.70000000000005,0.7692300000000001,0.6666700000000001,33.69893870967742,141.0625,0.35714142857142855,3,5.5,-0.25
CUT,"Brennan, Michael",9,null,-3.47,0.396,-0.149,0.52,0.768,-2.702,303.1,0.7307699999999999,0.63889,39.868319354838704,55.94446666666667,0.36363636363636365,4.5,7,0.371
CUT,"Cavaliere, Christian",9,null,-0.053,-1.175,-0.783,-0.69,-2.649,-2.702,288.35,0.7307699999999999,0.555555,34.047599999999996,97.1905,0.41176411764705884,2,4.5,-1.474
CUT,"Wise, Aaron",10,null,-1.351,0.033,-1.629,-0.256,-1.851,-3.202,298,0.576925,0.5,38.351200000000006,91.52377142857142,0.47618999999999995,4.5,8,-1.885
CUT,"Young, Carson",10,null,0.532,-0.076,-3.837,0.18,-3.734,-3.202,290.8,0.73077,0.47222,45.08332580645161,105.9583,0.5416675000000001,2,6,-3.657
CUT,"Henson, Berry",10,null,-0.638,-0.238,-1.81,-0.514,-2.563,-3.202,302.25,0.5,0.555555,36.725292592592595,98.666675,0.3125,4,6,-2.325
CUT,"Davis, Cam",11,null,-2.335,-0.759,-0.101,-0.508,-1.367,-3.702,301.05,0.53846,0.444445,30.39879642857143,67.708325,0.4545454545454546,4,6.5,-0.609
CUT,"Perez, Victor",11,null,0.325,-1.892,0.336,-2.471,-4.027,-3.702,291.8,0.53846,0.5,36.76392666666666,121.5,0.1875,4.5,8,-2.135
CUT,"Buckley, Hayden",11,null,-1.223,-2.008,-0.265,-0.206,-2.479,-3.702,286.15,0.692305,0.527775,34.108621212121214,166.33332000000001,0.35294352941176477,3,7,-0.472
