position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
T46,"Norgaard, Niklas",13,2,0.79,-1.074,-0.188,1.051,-0.21,0.575,310.725,0.625,0.6666675,31.696787234042553,80.82639999999999,0.4571422857142857,6.75,4.5,0.863
T50,"Hughes, Mackenzie",14,5,-0.533,0.245,0.959,-0.342,0.862,0.325,292.7,0.5892875,0.625,33.26148965517241,116.13097142857143,0.5483870967741936,4.5,6.75,0.617
T50,"Kim, Michael",14,2,0.546,-0.564,0.552,-0.205,-0.218,0.325,290.425,0.5,0.5972225,32.49575084745763,102.16666363636362,0.5294132352941177,3,6.25,0.346
T50,"Schenk, Adam",14,5,-0.136,-0.392,0.229,0.628,0.465,0.325,287.32500000000005,0.5892875,0.569445,34.076395000000005,127.31668000000002,0.5999983333333333,3.75,3.5,0.857
T50,"McCormick, Ryan",14,1,-0.221,0.988,0.391,-0.829,0.55,0.325,283.15,0.5535725,0.5833325,45.941536842105265,59.43332,0.4999983333333333,3.75,5,-0.438
T50,"Gerard, Ryan",14,9,-0.556,0.286,0.197,0.403,0.885,0.325,291.75,0.64286,0.6388874999999999,30.03183818181818,75.0416625,0.40624875,4,5.5,0.6
T55,"Canter, Laurie",15,7,0.847,-0.253,-1.377,0.861,-0.768,0.075,288.525,0.7321425,0.5694425000000001,43.89968474576271,59.125,0.4999988888888889,4.25,6,-0.515
T55,"Hastings, Justin",15,6,1.209,0.323,-0.862,-0.591,-1.13,0.075,295.3,0.5357149999999999,0.61111,40.50604909090909,68.34846363636363,0.3571425,3.5,6.25,-1.453
T57,"McCarthy, Denny",16,6,0.638,-0.569,0.132,-0.371,-0.809,-0.175,285.65,0.5178575,0.555555,35.89136785714285,68.25926666666666,0.4594618918918919,3,4.25,-0.24
T57,"Im, Sungjae",16,5,0.028,0.821,-1.621,0.6,-0.199,-0.175,292.025,0.6428575,0.5416675,37.66230526315789,99.42592222222223,0.4117647058823529,2.75,6,-1.021
T59,"English, Harris",18,4,-0.492,-0.048,0.027,-0.158,-0.179,-0.675,288.525,0.57143,0.5694425000000001,35.57252592592593,70.28705555555555,0.44444333333333336,3.5,5,-0.131
T59,"Harman, Brian",18,6,-0.269,-0.026,-0.487,0.111,-0.402,-0.675,285.1,0.67857,0.5277775,40.568558064516125,52.24998333333333,0.4705879411764706,2.25,5.25,-0.376
T61,"Smith, Jordan",19,4,0.47,-0.506,-1.123,0.238,-1.391,-0.925,289.75,0.6607149999999999,0.5972225,35.60028813559322,121.04548181818181,0.5161274193548387,3.25,6,-0.885
T61,"Keefer, Johnny",19,7,0.458,-1.316,0.126,-0.189,-1.379,-0.925,297.425,0.4285725,0.5833325,34.9366962962963,59.06945,0.48780560975609755,5,8,-0.064
T61,"Nicholas, James",19,7,-0.95,-0.088,-0.149,0.266,0.029,-0.925,294.275,0.57143,0.569445,33.992450909090905,97.9687625,0.5277766666666667,3,6,0.117
T64,"Davis, Cam",22,3,0.773,-0.434,-1.304,-0.706,-2.445,-1.675,291.225,0.464285,0.45833250000000003,32.695577551020406,110.58330000000001,0.4418606976744186,4.25,6.75,-2.01
T64,"Pavon, Matthieu",22,6,-1.222,-0.296,-0.646,0.492,-0.45,-1.675,284,0.6964275,0.6111125000000001,40.409996,91.94232307692309,0.25714257142857144,3,5.25,-0.154
66,"Barbaree, Philip",24,12,0.627,-0.21,-1.956,-0.632,-2.798,-2.175,281.875,0.607145,0.3888875,40.99850877192982,102.60415,0.5116297674418605,3.25,6.25,-2.588
CUT,"Mickelson, Phil",8,null,0.251,-0.537,0.518,0.484,0.465,0.708,291.1,0.642855,0.55556,35.898133333333334,72.1,0.42105473684210526,4.5,5.5,1.003
CUT,"Smith, Cameron",8,null,0.471,1.144,-1.281,0.383,0.245,0.708,293.25,0.5,0.61111,41.63539166666667,76.16666000000001,0.5714257142857142,6,7.5,-0.899
CUT,"Hoge, Tom",8,null,-1.427,-0.107,0.964,1.286,2.143,0.708,297.3,0.607145,0.555555,31.901244444444444,105.18058333333333,0.55,3.5,4,2.25
CUT,"Glover, Lucas",8,null,-1.421,0.275,1.18,0.681,2.138,0.708,291.4,0.642855,0.583335,33.36494137931035,43.6875,0.400004,3.5,5.5,1.862
CUT,"Clark, Wyndham",8,null,0.671,1.049,-0.555,-0.449,0.045,0.708,303.79999999999995,0.392855,0.5833349999999999,37.32102222222222,69.9375,0.4736815789473684,4.5,7,-1.004
CUT,"Cantlay, Patrick",8,null,-0.094,0.937,-0.841,0.715,0.81,0.708,306.75,0.5,0.66667,31.52013103448276,115.1875,0.36363545454545454,5.5,7,-0.126
CUT,"Thompson, Davis",8,null,-0.002,-0.372,-0.292,1.382,0.718,0.708,298.8,0.5357149999999999,0.61111,37.149437931034484,164.25,0.437496875,5,6,1.09
CUT,"Aberg, Ludvig",8,null,0.124,-1.028,0.683,0.936,0.591,0.708,304.54999999999995,0.42857,0.583335,25.247,56.9722,0.39999650000000003,4,6.5,1.619
CUT,"Olesen, Thorbjorn",8,null,2.529,-1.105,0.032,-0.739,-1.812,0.708,291.4,0.42857,0.47222,34.142849999999996,105.82144285714286,0.54545,5,4.5,-0.707
CUT,"James, Ben",8,null,-1.256,0.01,0.561,1.399,1.971,0.708,292.8,0.67857,0.63889,39.12641034482759,69.8889,0.2857128571428572,4.5,6.5,1.961
CUT,"Koivun, Jackson",8,null,1.573,-0.5,1.361,-1.718,-0.857,0.708,289.75,0.5357149999999999,0.5,32.22578709677419,26.9167,0.466664,6,9.5,-0.357
CUT,"Molinari, Edoardo",8,null,2.163,-0.105,-0.324,-1.019,-1.448,0.708,275.95000000000005,0.5,0.47222,35.88095,43.46666,0.5500039999999999,4,4.5,-1.343
CUT,"Fleetwood, Tommy",9,null,1.26,-0.702,0.226,-0.569,-1.044,0.208,292.20000000000005,0.464285,0.55556,37.08615,55.4375,0.6499999999999999,3.5,6,-0.343
CUT,"Hubbard, Mark",9,null,1.629,1.014,-2.237,-0.191,-1.414,0.208,300.55,0.464285,0.44444500000000003,35.0032,57.5625,0.5000040909090909,7.5,8.5,-2.428
CUT,"Lee, Min Woo",9,null,-0.957,1.562,-0.455,0.067,1.173,0.208,297.95,0.535715,0.472225,35.283944444444444,89.604175,0.5555533333333333,5.5,7.5,-0.387
CUT,"An, Byeong Hun",9,null,-0.146,0.441,-0.741,0.663,0.362,0.208,306.85,0.42857,0.52778,31.7917,86.46667,0.533334,4,4.5,-0.078
CUT,"Van Rooyen, Erik",9,null,-1.277,1.381,-0.301,0.413,1.492,0.208,303.05,0.5,0.52778,40.6120724137931,104.55555,0.3125,6.5,6.5,0.112
CUT,"Jaeger, Stephan",9,null,0.051,-0.611,0.235,0.541,0.165,0.208,300.95,0.5,0.5833349999999999,30.211328571428574,94.04165,0.4444466666666667,4.5,6.5,0.776
CUT,"Cauley, Bud",9,null,1.207,-0.473,0.008,-0.526,-0.991,0.208,291.1,0.464285,0.52778,39.52586896551725,86.354175,0.5500025,3.5,3.5,-0.518
CUT,"Griffin, Lanto",9,null,0.667,-0.129,-0.722,0.4,-0.451,0.208,288.5,0.5357149999999999,0.58333,38.14445,62.48332,0.4705905882352941,3.5,5,-0.323
CUT,"Kozuma, Jinichiro",9,null,0.579,-0.024,-0.252,-0.086,-0.363,0.208,295.45,0.464285,0.44444,34.49677692307692,135.8229,0.4,6.5,6,-0.338
CUT,"Vincent, Scott",9,null,0.388,-0.521,0.702,-0.354,-0.173,0.208,291.9,0.5,0.52778,44.973332,41.5357,0.375,4,3.5,0.348
CUT,"Weaver, Tyler",9,null,-1.074,0.075,0.129,1.087,1.29,0.208,299.6,0.607145,0.6111150000000001,38.99693333333333,82.23613333333333,0.4117629411764706,5.5,5.5,1.216
CUT,"Johnson, Dustin",10,null,0.485,-0.642,0.367,-0.494,-0.77,-0.292,298.04999999999995,0.642855,0.555555,32.61008571428572,63.5,0.5499999999999999,4.5,5.5,-0.127
CUT,"Woodland, Gary",10,null,0.109,-0.602,0.163,0.045,-0.393,-0.292,288.95000000000005,0.607145,0.6111150000000001,36.04039090909091,0,0.31249875,2,6,0.208
CUT,"DeChambeau, Bryson",10,null,-1.516,-0.321,0.312,1.24,1.232,-0.292,319.25,0.464285,0.555555,34.8854,50.66665714285714,0.4799984,4.5,4.5,1.553
CUT,"Bhatia, Akshay",10,null,-0.569,0.447,0.323,-0.485,0.284,-0.292,302.70000000000005,0.5357149999999999,0.555555,33.73913913043478,54.91665,0.4999985714285714,5,5,-0.162
CUT,"Niemann, Joaquin",10,null,-0.011,0.122,0.506,-0.903,-0.274,-0.292,302.75,0.42857,0.5,29.267362499999997,69.947925,0.66667,3,5,-0.397
CUT,"Bridgeman, Jacob",10,null,-0.266,-0.208,-0.35,0.539,-0.018,-0.292,298.45000000000005,0.607145,0.694445,33.14243548387097,155.06664,0.25,5,7.5,0.19
CUT,"Kanaya, Takumi",10,null,0.78,0.383,-0.351,-1.097,-1.064,-0.292,285.7,0.5357149999999999,0.44444,33.1972,146.83335,0.6315768421052632,6.5,6,-1.448
CUT,"Velo, Kevin",10,null,-1.73,-0.03,0.043,1.432,1.446,-0.292,299.85,0.67857,0.52778,31.02975714285714,71.9167,0.5217417391304348,6,7.5,1.475
CUT,"Buchanan, Jackson",10,null,0.695,0.934,0.676,-2.59,-0.979,-0.292,295,0.321425,0.416665,36.39197037037037,59.25926666666666,0.5625,5,7,-1.914
CUT,"La Sasso, Michael",10,null,-0.233,0.329,-0.576,0.195,-0.051,-0.292,302.65,0.5,0.52778,34.3631,96.39285714285714,0.47059058823529415,4.5,6.5,-0.381
CUT,"Harris, Frankie",10,null,0.848,-0.273,-0.41,-0.449,-1.132,-0.292,289.1,0.64286,0.5,32.860232258064514,92.6111,0.437503125,3.5,6,-0.859
CUT,"Kruyswijk, Jacques",10,null,-0.215,0.184,0.005,-0.258,-0.069,-0.292,312.55,0.28571,0.5,40.34784347826087,58.83332222222222,0.4545472727272727,3,2,-0.253
CUT,"Phillips, Trent",10,null,0.613,0.126,-0.835,-0.188,-0.897,-0.292,302.65,0.392855,0.583335,41.141690000000004,53.566649999999996,0.5238071428571429,2,6,-1.022
CUT,"Blair, Zac",11,null,-1.247,0.373,0.956,-0.868,0.463,-0.792,281.70000000000005,0.607145,0.5833349999999999,40.31946000000001,97.91666666666666,0.399998,3,6.5,0.089
CUT,"Dunlap, Nick",11,null,-0.35,0.449,-0.765,-0.119,-0.434,-0.792,297.1,0.5357149999999999,0.583335,34.429500000000004,97.95372222222223,0.4999985714285714,5.5,8,-0.884
CUT,"Straka, Sepp",11,null,-1.947,-0.207,0.695,0.674,1.163,-0.792,291.65,0.64286,0.5833349999999999,32.873437037037036,46.866659999999996,0.27778111111111115,2,5,1.369
CUT,"Beck, Evan",11,null,-0.946,0.611,-0.375,-0.074,0.162,-0.792,295.1,0.42857,0.555555,38.50926666666667,70.75002,0.5263184210526316,4.5,5.5,-0.45
CUT,"Lewis, Riley",11,null,-0.546,-0.545,-0.745,1.052,-0.238,-0.792,296.25,0.607145,0.5833349999999999,47.58328888888889,68.166675,0.42105473684210526,4,5,0.307
CUT,"Thomas, Justin",12,null,0.323,-1.231,0.012,-0.389,-1.607,-1.292,299.65,0.42857,0.52778,41.506438461538465,45.402766666666665,0.43478,7,9,-0.376
CUT,"Cole, Eric",12,null,2.301,0.164,-1.399,-2.35,-3.585,-1.292,291.79999999999995,0.35714,0.416665,38.00000769230769,84.47617142857143,0.6363650000000001,5.5,8.5,-3.748
CUT,"Ballester, Jose Luis",12,null,1.809,-1.363,-0.407,-1.323,-3.094,-1.292,306.35,0.28571,0.5,42.07609565217391,56.41664,0.49999650000000007,4,4,-1.73
CUT,"Kawamoto, Riki",12,null,0.017,-0.075,-1.328,0.102,-1.301,-1.292,313.45,0.39286,0.52778,42.432081481481475,72.729175,0.47058941176470587,6.5,7,-1.226
CUT,"Moldovan, Maxwell",12,null,-0.167,0.357,0.408,-1.882,-1.117,-1.292,292.4,0.32143,0.555555,38.19719333333333,99.83335714285714,0.5,2.5,6.5,-1.474
CUT,"Gonzalez, Emilio",12,null,-0.129,-0.752,-1.409,1.005,-1.155,-1.292,299.95,0.67857,0.44444,40.690020000000004,53.65625,0.47618809523809524,3,5,-0.403
CUT,"Blanchet, Chandler",12,null,0.574,-1.632,0.471,-0.696,-1.858,-1.292,293.85,0.57143,0.583335,35.62222,73.2083,0.4444444444444444,3.5,7.5,-0.226
CUT,"Simpson, Lance",12,null,-1.031,1.28,-0.885,-0.649,-0.254,-1.292,303.85,0.392855,0.6111150000000001,37.321,92.46427142857142,0.5,4,8.5,-1.534
CUT,"Hahn, James",13,null,-1.204,2.09,-0.729,-1.94,-0.579,-1.792,291.9,0.42857,0.472225,42.043312,75.291675,0.5882370588235294,3.5,6.5,-2.669
CUT,"Echavarria, Nico",13,null,-0.51,-1.067,-1.119,0.912,-1.274,-1.792,291.9,0.607145,0.555555,33.69999333333334,134.08335,0.2857147619047619,3,7,-0.207
CUT,"Truslow, Austen",13,null,-1.054,-0.123,-0.731,0.123,-0.73,-1.792,300.55,0.5,0.5,31.873488888888886,94.7083,0.4,6,7,-0.607
CUT,"Bairstow, Sam",13,null,-0.006,-0.937,0.116,-0.958,-1.779,-1.792,299.2,0.5,0.44444,31.25,152.29999999999998,0.3157873684210526,5.5,7,-0.841
CUT,"Howell, Mason",13,null,-0.288,-0.53,-2.038,1.073,-1.495,-1.792,311.79999999999995,0.5,0.5,38.147446153846154,146.50002,0.4761876190476191,4,5,-0.966
CUT,"Lacroix, Frederic",13,null,-0.518,0.013,-0.964,-0.315,-1.266,-1.792,297.75,0.42857,0.5,37.93209259259258,79.88095714285714,0.47619285714285714,3,6,-1.28
CUT,"Herrera, Joey",13,null,0.417,0.142,-3.237,0.894,-2.201,-1.792,298.05,0.5357149999999999,0.472225,52.956788888888894,108.93055000000001,0.5238071428571429,4,7,-2.343
CUT,"Rose, Justin",14,null,-0.797,0.209,-0.904,-0.791,-1.487,-2.292,290.45,0.392855,0.555555,32.923608333333334,62.55553333333333,0.4736821052631579,2.5,7.5,-1.695
CUT,"Highsmith, Joe",14,null,-1.252,-0.231,-0.272,-0.528,-1.031,-2.292,296,0.464285,0.527775,39.94095,59.27378571428571,0.40909045454545456,5,7.5,-0.8
CUT,"Jordan, Matthew",14,null,-0.439,1.025,-0.625,-2.245,-1.845,-2.292,287.5,0.321425,0.444445,41.03205,121.1528,0.55556,6.5,8,-2.87
CUT,"Ott, Harrison",14,null,-3.089,-0.02,0.406,0.418,0.805,-2.292,286.6,0.5,0.63889,44.30275,32.5625,0.35714071428571437,2,4.5,0.825
CUT,"Tankersley, Cameron",14,null,-0.17,0.876,-2.603,-0.386,-2.114,-2.292,288,0.42857,0.44444500000000003,41.12155,126.82504,0.4999972727272727,4.5,6,-2.989
CUT,"Riley, Davis",15,null,-1.353,0.555,-0.934,-1.053,-1.431,-2.792,298.3,0.392855,0.5,39.169628571428575,94.125,0.5789484210526316,4,9,-1.988
CUT,"Kent, Noah",15,null,-1.471,-1.096,-1.018,0.8,-1.313,-2.792,310.85,0.35714,0.416665,34.606063636363636,62.69441111111111,0.42307692307692313,6.5,7,-0.218
CUT,"Lee, Bryan",16,null,1.042,-0.541,-1.081,-2.704,-4.325,-3.292,266.9,0.42857,0.36111000000000004,39.4885,64.083325,0.4117670588235295,5,8,-3.785
CUT,"Pollo, Zachery",16,null,-1.51,-1.828,-0.31,0.363,-1.774,-3.292,296.70000000000005,0.5357149999999999,0.555555,41.85187777777778,59.604200000000006,0.26087086956521743,6,6,0.054
CUT,"Campbell, Brian",17,null,-0.829,0.104,-0.728,-2.332,-2.955,-3.792,273.85,0.5,0.305555,31.976200000000006,84.02384285714285,0.4736821052631579,1.5,5.5,-3.06
CUT,"Lowry, Shane",17,null,-3.044,-2.262,0.77,0.752,-0.74,-3.792,292.3,0.607145,0.44444,36.94718666666667,51.06664000000001,0.34782608695652173,4,8.5,1.522
CUT,"Ghim, Doug",17,null,-4.535,0.744,0.665,-0.657,0.751,-3.792,296.4,0.42857,0.6111150000000001,41.58643333333333,66.15276666666665,0.33333466666666667,4,9.5,0.008
CUT,"Ortiz, Alvaro",17,null,-0.753,-0.875,-0.211,-1.946,-3.031,-3.792,297,0.39286,0.47222000000000003,41.5032,72.458325,0.2499985,4,8.5,-2.156
CUT,"Diaz, Roberto",18,null,-0.806,-0.13,-1.355,-1.994,-3.478,-4.292,281.85,0.5,0.38889,46.49402142857143,91.15275,0.4400024,3.5,9,-3.348
CUT,"Summerhays, Preston",18,null,-0.169,-2.126,-1.433,-0.556,-4.115,-4.292,295.29999999999995,0.42857,0.5,48.0617037037037,60.750033333333334,0.29166666666666663,2.5,10,-1.989
CUT,"Migliozzi, Guido",18,null,1.067,-0.623,-2.703,-2.024,-5.35,-4.292,285.3,0.42857,0.305555,49.90529090909091,72.0486,0.5217386956521739,4.5,9,-4.727
CUT,"Bland, Richard",18,null,-0.869,0.642,-1.745,-2.312,-3.416,-4.292,280.95000000000005,0.321425,0.33333500000000005,30.271566666666665,94.62036666666665,0.4347847826086957,2.5,8,-4.058
CUT,"Johnson, Chase",18,null,-2.751,-0.803,-1.432,0.702,-1.533,-4.292,291.85,0.57143,0.5833349999999999,46.2278,176.25,0.277775,2,8.5,-0.73
CUT,"Haefner, Grant",18,null,0.902,-2.218,-1.612,-1.355,-5.186,-4.292,281.1,0.5357149999999999,0.44444,37.375,148.32142857142856,0.4347786956521739,3.5,7,-2.968
CUT,"Docherty, Alistair",18,null,-0.452,-2.016,-2.414,0.597,-3.833,-4.292,297.15,0.5,0.5,38.2787,165.39287142857142,0.36364,1.5,7,-1.817
CUT,"Pavan, Andrea",19,null,-0.705,-1.85,-0.804,-1.426,-4.079,-4.792,287.54999999999995,0.464285,0.444445,31.4167,93.96296666666666,0.2799988,3.5,9,-2.23
CUT,"McCarty, Matt",20,null,-1.797,-0.52,-2.433,-0.534,-3.488,-5.292,291.6,0.607145,0.33333,36.5032,66.22219999999999,0.3999988,1.5,8.5,-2.968
CUT,"Sugiura, Yuta",20,null,-1.963,-1.847,-0.211,-1.264,-3.321,-5.292,293.54137931034484,0.392855,0.47222,36.36665,85.83335,0.346155,3,8.5,-1.475
CUT,"Gutschewski, Trevor",20,null,-0.262,-3.493,-1.377,-0.151,-5.021,-5.292,307.5,0.464285,0.41667000000000004,43.92042727272727,35.3333625,0.2903241935483871,4.5,10.5,-1.528
CUT,"Kneiser, George",20,null,-2.707,-1.512,-0.317,-0.748,-2.578,-5.292,295.15,0.5,0.47222,37.069003448275865,80.50002,0.3043517391304348,4,9,-1.066
