position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
T65,"Merritt, Troy",13,7,0.08,0.015,-0.312,-0.758,-1.052,-0.979,291.225,0.48214250000000003,0.5000025,34.23965416666667,60.475308,0.5945937837837838,2.5,4,-1.07
T65,"Jones, Matt",13,4,-0.587,1.37,-1.328,-0.432,-0.385,-0.979,304.45,0.392855,0.4999975,34.23879189189189,58.99815172413793,0.6279048837209302,4,5,-1.76
T65,"Lowry, Shane",13,8,-1.282,0.052,1.042,-0.79,0.31,-0.979,301.975,0.42857,0.6666675,29.82519591836735,40.247,0.5454554545454545,3.5,5,0.252
T68,"Nienaber, Wilco",14,1,-0.902,-0.657,-0.6,0.93,-0.32,-1.229,336.4,0.35714250000000003,0.5972225,37.39555277777778,33.44280689655172,0.4054056756756757,5.5,5.25,0.33
T68,"Westmoreland, Kyle",14,5,-0.105,-1.365,0.465,-0.225,-1.117,-1.229,318.85,0.26785749999999997,0.61111,35.21734411764706,64.62557142857142,0.43243351351351356,2.75,4,0.24
T70,"Gomez, Fabian",19,8,-0.748,0.422,-0.893,-1.255,-1.725,-2.479,285.475,0.48214250000000003,0.45833250000000003,33.68310192307692,72.152,0.6756748648648649,1.25,6.25,-2.147
T70,"Walker, Jimmy",19,9,0.255,-1.04,-1.115,-0.573,-2.728,-2.479,301.625,0.39285749999999997,0.4444425,37.137035,60.400499999999994,0.44897979591836734,3.75,4.75,-1.688
CUT,"Smith, Cameron",5,null,1.755,-2.91,1.33,0.09,-1.49,0.253,300.45,0.5357149999999999,0.66667,33.754599999999996,43.00706153846154,0.549998,3.5,4,1.42
CUT,"Burns, Sam",5,null,0.85,0.25,-0.805,-0.03,-0.585,0.253,306.1,0.392855,0.47222000000000003,34.61012777777778,43.788940000000004,0.4347839130434783,4.5,6.5,-0.835
CUT,"Clark, Wyndham",5,null,0.975,-1.27,-0.025,0.575,-0.71,0.253,319.25,0.35714,0.63889,28.073520000000002,63.42345,0.5263136842105263,4.5,3.5,0.55
CUT,"Pendrith, Taylor",5,null,-0.955,1.225,-1.715,1.71,1.22,0.253,323.9,0.5357149999999999,0.6111150000000001,33.0426,67.72616666666667,0.533336,4,6.5,-0.005
CUT,"Van Rooyen, Erik",5,null,1.33,-0.485,0.195,-0.78,-1.065,0.253,299.7,0.25,0.52778,29.25026842105263,63.37042105263157,0.5999993333333333,5.5,7,-0.585
CUT,"Detry, Thomas",5,null,1.24,-0.29,0.085,-0.77,-0.975,0.253,307.45,0.285715,0.5833349999999999,35.30858421052631,58.15726000000001,0.38889055555555563,5,7,-0.685
CUT,"Wiesberger, Bernd",5,null,-1.55,-0.1,2.265,-0.35,1.815,0.253,300.5,0.42857,0.63889,24.677414285714285,57.744875,0.6153846153846154,3,5,1.915
CUT,"Ryder, Sam",5,null,1.34,0.455,-1.02,-0.51,-1.075,0.253,296.5,0.392855,0.472225,41.112647058823526,60.81058823529412,0.5909122727272728,4,2.5,-1.53
CUT,"Steele, Brendan",5,null,0.98,-0.42,-0.305,0.01,-0.715,0.253,298.20000000000005,0.5357149999999999,0.527775,30.74030909090909,69.88152307692307,0.61905,5,4.5,-0.295
CUT,"Armitage, Marcus",5,null,-0.795,0.69,0.09,0.275,1.06,0.253,301,0.57143,0.61111,33.631883333333334,36.431690909090904,0.7058800000000001,3.5,5.5,0.365
CUT,"Zaback, Zach",5,null,-0.49,0.305,0.665,-0.215,0.755,0.253,296.65,0.464285,0.63889,30.200419999999998,68.7808,0.5,3.5,5,0.45
CUT,"Kozan, Andrew",5,null,0.92,-0.5,0.105,-0.265,-0.655,0.253,297.65,0.42857,0.52778,30.946378260869565,56.08595,0.7058811764705882,1.5,2,-0.16
CUT,"Munoz, Sebastian",6,null,-1.48,0.77,1.485,-1.015,1.245,-0.247,294.65,0.321425,0.5,24.50272105263158,54.076,0.6315752631578947,3,5,0.47
CUT,"Conners, Corey",6,null,-2.14,1.63,-0.605,0.875,1.905,-0.247,301.29999999999995,0.64286,0.555555,37.41998400000001,48.31356666666666,0.6666666666666666,3,5.5,0.27
CUT,"Kuchar, Matt",6,null,-0.87,2.12,-0.615,-0.875,0.635,-0.247,288.65,0.5357149999999999,0.44444500000000003,30.373800000000003,73.49703076923078,0.61905,2.5,5,-1.49
CUT,"Wallace, Matt",6,null,-0.81,1.27,-0.88,0.185,0.575,-0.247,307.15,0.5,0.5,30.497563999999997,54.96025,0.6842142105263157,2.5,6.5,-0.695
CUT,"Hatton, Tyrrell",6,null,-1.21,1.855,-1.08,0.2,0.975,-0.247,310.6,0.321425,0.38889,37.26187368421053,53.240162500000004,0.5384615384615385,5,5,-0.88
CUT,"Higgo, Garrick",6,null,-0.715,-0.64,0.12,1,0.48,-0.247,313.55,0.464285,0.6111150000000001,33.31024285714285,42.77461538461539,0.3684221052631579,3.5,5.5,1.12
CUT,"Ortiz, Carlos",6,null,-0.265,-0.795,0.235,0.585,0.03,-0.247,308.75,0.5357149999999999,0.555555,28.589760869565218,55.562127272727274,0.44999750000000005,3,4.5,0.82
CUT,"Johnson, Zach",6,null,-0.355,0.46,0,-0.345,0.12,-0.247,289.7,0.6785749999999999,0.61111,30.92886896551724,38.53274285714286,0.6250043750000001,3.5,5.5,-0.345
CUT,"Veerman, Johannes",6,null,1.53,0.02,-1.42,-0.36,-1.765,-0.247,305.54999999999995,0.285715,0.527775,32.64221578947368,78.28531111111111,0.6315763157894736,4,4.5,-1.78
CUT,"Ralston, Spencer",6,null,0.835,0.33,-1.165,-0.235,-1.07,-0.247,294.7,0.42857,0.38889,35.4324,50.968346153846156,0.54166375,2,5,-1.4
CUT,"Osborne, Ollie",6,null,-1.115,-0.63,0.475,1.035,0.88,-0.247,320.55,0.392855,0.583335,37.43513157894736,47.81131428571428,0.450003,5.5,3.5,1.51
CUT,"Homa, Max",7,null,-1.225,-0.54,0.25,0.775,0.49,-0.747,296,0.57143,0.583335,29.81205,52.522800000000004,0.5263184210526316,2.5,5,1.025
CUT,"Horschel, Billy",7,null,-2.265,-0.69,1.38,0.83,1.53,-0.747,300.9,0.6785749999999999,0.6111150000000001,36.20247692307693,33.58122857142857,0.450002,2.5,5,2.21
CUT,"Sucher, Zack",7,null,-0.36,0.53,-0.015,-0.895,-0.375,-0.747,291.9,0.35714,0.527775,39.980599999999995,56.7339125,0.6250024999999999,1.5,4.5,-0.91
CUT,"Zalatoris, Will",7,null,-1.54,-0.905,1.015,0.69,0.805,-0.747,318.35,0.42857,0.6666700000000001,28.06395,50.84351428571428,0.42857,2,3.5,1.705
CUT,"Todd, Brendon",7,null,0,0.53,-0.43,-0.84,-0.735,-0.747,273.9,0.7142850000000001,0.47222000000000003,37.70523333333333,71.8857909090909,0.4705917647058824,4,4.5,-1.27
CUT,"Theegala, Sahith",7,null,1.285,-0.895,-0.3,-0.825,-2.02,-0.747,302.8,0.464285,0.555555,37.111991304347825,54.87763636363637,0.4736821052631579,4.5,5.5,-1.125
CUT,"Smith, Jordan",7,null,-0.34,0.08,-0.45,-0.025,-0.395,-0.747,305.95000000000005,0.39286,0.5,32.38568947368421,48.47950625,0.499998,3.5,4.5,-0.475
CUT,"Highsmith, Joe",7,null,-1.335,0.85,-0.865,0.62,0.6,-0.747,312.95000000000005,0.42857,0.527775,37.52674285714286,51.312316666666675,0.4444444444444444,4.5,5,-0.245
CUT,"Johnson, Michael",7,null,0.705,-0.135,-0.89,-0.415,-1.44,-0.747,303.45000000000005,0.392855,0.55556,32.524879999999996,67.54383333333334,0.6818150000000001,5,7,-1.305
CUT,"Palmer, Ryan",8,null,-3.415,1,1.23,-0.05,2.18,-1.247,309.54999999999995,0.392855,0.583335,26.259228571428572,44.79143333333333,0.5714285714285714,1.5,6,1.18
CUT,"Laird, Martin",8,null,-1.555,-0.555,-0.135,1.005,0.32,-1.247,295.6,0.7857149999999999,0.66667,35.278949999999995,59.1491875,0.3571428571428571,1.5,3.5,0.87
CUT,"Finau, Tony",8,null,1.39,-0.815,-0.61,-1.205,-2.625,-1.247,303.35,0.17857499999999998,0.444445,31.72441111111111,59.00598,0.599999,1.5,3.5,-1.815
CUT,"Cole, Eric",8,null,1.16,-1.585,-0.835,0.025,-2.395,-1.247,302.1,0.464285,0.444445,45.612995,42.876050000000006,0.5172406896551724,2.5,4.5,-0.81
CUT,"Perez, Victor",8,null,-1.205,0.07,-1.165,1.06,-0.03,-1.247,303.05,0.75,0.555555,40.974675,59.19239999999999,0.5263131578947369,1.5,6.5,-0.105
CUT,"Young, Cameron",8,null,0.52,0.025,-2.39,0.61,-1.755,-1.247,313.55,0.464285,0.38889,45.907615,62.263378571428575,0.5185155555555556,6.5,3,-1.78
CUT,"Ancer, Abraham",8,null,-1.08,-1.515,3.065,-1.705,-0.155,-1.247,288.04999999999995,0.25,0.61111,25.61730588235294,44.664573684210524,0.500003125,4,5,1.36
CUT,"Na, Kevin",8,null,0.235,0.67,-0.16,-1.985,-1.47,-1.247,284.25,0.464285,0.416665,38.339545,67.66307142857143,0.5909090909090908,2.5,7,-2.145
CUT,"Shelton, Robby",8,null,-1.245,-0.035,0.26,-0.215,0.01,-1.247,302.04999999999995,0.5,0.47222000000000003,36.161500000000004,50.392999999999994,0.5217382608695653,2,5.5,0.045
CUT,"Springer, Hayden",8,null,0.615,-0.175,-0.89,-0.785,-1.85,-1.247,302.9,0.35714,0.444445,27.703054545454542,59.6737,0.6000000000000001,1.5,5,-1.675
CUT,"Hammer, Cole",8,null,-1.265,-0.27,0.48,-0.18,0.03,-1.247,301.54999999999995,0.42857,0.527775,33.704125000000005,77.91036923076923,0.38888500000000004,3,5,0.3
CUT,"Gagne, Luis",8,null,0.28,1.655,-2.445,-0.73,-1.515,-1.247,291.95,0.392855,0.472225,42.78069583333333,91.16678461538461,0.7058841176470587,3,5.5,-3.175
CUT,"Malnati, Peter",9,null,-1.32,-0.14,-0.475,0.195,-0.415,-1.747,296.1,0.5,0.583335,31.136599999999994,40.502154545454545,0.466666,1,5,-0.28
CUT,"Stuard, Brian",9,null,-2.025,1.085,0.09,-0.885,0.29,-1.747,281.5,0.57143,0.416665,35.7915,47.699600000000004,0.4782617391304348,2,5,-0.795
CUT,"Kokrak, Jason",9,null,0.885,-1.63,-1.035,0.04,-2.62,-1.747,307.6,0.35714,0.444445,33.0711,65.39236666666667,0.42308,6,5.5,-0.995
CUT,"Champ, Cameron",9,null,-0.16,-2.24,-0.395,1.055,-1.575,-1.747,322.35,0.392855,0.583335,32.30968571428571,50.389523076923076,0.2631563157894737,5,5.5,0.66
CUT,"Buckley, Hayden",9,null,-1.065,-0.26,-0.31,-0.1,-0.67,-1.747,298.95,0.5,0.5,29.70832,64.1367,0.47058823529411764,4.5,9,-0.41
CUT,"Meronk, Adrian",9,null,1.525,-1.64,-1.95,0.33,-3.26,-1.747,303.1,0.5,0.416665,41.61935,57.26168461538462,0.49999928571428576,3.5,5,-1.62
CUT,"Barjon, Paul",9,null,-1.94,-0.05,0.145,0.11,0.205,-1.747,305.6,0.464285,0.6111150000000001,32.70132,69.11996153846154,0.39999650000000003,3.5,5.5,0.255
CUT,"Coody, Pierceson",9,null,0.02,-1.12,-1.4,0.765,-1.755,-1.747,313.1,0.5,0.527775,33.62334166666667,85.41790909090909,0.45454181818181816,4,5,-0.635
CUT,"Southgate, Matthew",9,null,-1.305,-1.285,0.72,0.135,-0.43,-1.747,298,0.5357149999999999,0.47222,30.19796363636364,39.27562727272727,0.50000125,3,7.5,0.855
CUT,"Asaji, Yosuke",9,null,-0.1,0.585,-1.745,-0.48,-1.635,-1.747,283.4,0.57143,0.444445,33.102740000000004,54.32328888888888,0.7058829411764705,2.5,6,-2.225
CUT,"Sharpstene, Matt",9,null,0.965,-2.005,-1.965,1.265,-2.7,-1.747,313.6,0.5357149999999999,0.555555,44.485600000000005,62.313407692307685,0.45454363636363637,4,4.5,-0.7
CUT,"Simpson, Webb",10,null,-1.265,0.03,0.11,-1.11,-0.97,-2.247,295.6,0.464285,0.44444500000000003,37.58734,56.79232307692308,0.590910909090909,3,7.5,-1
CUT,"Stenson, Henrik",10,null,-1.16,0.105,0.085,-1.27,-1.075,-2.247,285.7,0.392855,0.444445,40.83787647058823,47.223888888888894,0.42857142857142855,2,5.5,-1.185
CUT,"Kennedy, Brad",10,null,-1.145,-0.585,0.525,-1.035,-1.09,-2.247,275.9,0.5,0.36111000000000004,31.311374999999998,54.61055454545454,0.5000018181818182,3.5,4.5,-0.51
CUT,"Spaun, J.J.",10,null,-0.065,-1.23,-1.15,0.21,-2.17,-2.247,295.95000000000005,0.57143,0.444445,32.832278260869565,67.23312727272727,0.49999999999999994,2.5,6,-0.94
CUT,"Suh, Justin",10,null,-1.695,0.135,-0.195,-0.485,-0.54,-2.247,300.9,0.5,0.555555,31.701090909090905,67.66097333333333,0.44444333333333336,5,8,-0.68
CUT,"Schmid, Matti",10,null,0.48,-0.565,-1.7,-0.45,-2.715,-2.247,307.75,0.321425,0.36111000000000004,33.07015,49.29483999999999,0.4782604347826087,4.5,8,-2.15
CUT,"Shore, Davis",10,null,0.255,0.185,-2.03,-0.645,-2.49,-2.247,292,0.392855,0.416665,34.66140869565217,40.88626923076923,0.5789457894736842,3.5,6.5,-2.675
CUT,"Kang, Sung",11,null,-2.865,-0.125,0.235,0.01,0.13,-2.747,296.15,0.464285,0.61111,30.033404166666664,62.19062857142856,0.42857142857142855,4,5.5,0.245
CUT,"Aiken, Thomas",11,null,0.95,-0.23,-2.23,-1.225,-3.685,-2.747,276.25,0.5357149999999999,0.38889,39.63603333333333,105.78545384615386,0.6315810526315789,2,5,-3.455
CUT,"Kim, Chan",11,null,-2.65,-0.71,0.385,0.24,-0.085,-2.747,306.65,0.35714,0.63889,28.21815,53.353699999999996,0.399996,2,5,0.625
CUT,"Ishikawa, Ryo",11,null,-0.705,-0.915,-0.92,-0.195,-2.03,-2.747,309.8,0.35714,0.527775,34.09482352941176,67.60268888888888,0.54166375,3,6,-1.115
CUT,"Pope, Andy",11,null,-1.56,-0.345,-0.605,-0.225,-1.175,-2.747,286.55,0.607145,0.5,35.013225000000006,75.7849923076923,0.599999,1.5,4,-0.83
CUT,"Long, Joe",11,null,-2.715,1.365,-1.175,-0.21,-0.02,-2.747,298,0.464285,0.444445,38.23087083333333,66.66864615384615,0.4736821052631579,3,6.5,-1.385
CUT,"Cootes, Roy",11,null,1.68,-1.625,-2.815,0.025,-4.415,-2.747,288.75,0.607145,0.47222,37.719013043478256,71.23459230769231,0.699998,4,5.5,-2.79
CUT,"Coupland, David",12,null,-0.05,-0.875,-1.145,-1.17,-3.185,-3.247,292.4,0.5357149999999999,0.555555,33.85912083333333,53.98010909090909,0.49999875,2.5,6.5,-2.315
CUT,"Rose, Justin",13,null,-1.465,-0.975,-1.14,-0.155,-2.27,-3.747,299,0.464285,0.5,34.514125925925924,60.449554545454546,0.5294111764705882,2.5,7,-1.295
CUT,"Lee, K.H.",13,null,-1.885,-0.72,-1.55,0.415,-1.85,-3.747,299.5,0.64286,0.444445,41.50932307692308,53.806533333333334,0.41666916666666665,2.5,6,-1.135
CUT,"Schaake, Carson",13,null,0.405,-0.69,-0.86,-2.6,-4.14,-3.747,282.1,0.17857499999999998,0.38889,35.606088235294116,86.36077619047619,0.4782630434782609,4.5,7,-3.46
