position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Syme, Connor",10,null,-2.257,1.147,-0.386,0.403,1.164,-1.093,290.15,0.57143,0.527775,33.483516,96.59528181818182,0.5000028571428572,5.5,4.5,0.018
CUT,"Reavie, Chez",11,null,-1.747,0.915,-0.037,-0.724,0.153,-1.593,275.75,0.57143,0.5,34.94155,75.34524166666667,0.6250043750000001,2,5,-0.761
CUT,"Luck, Curtis",11,null,1.196,-1.026,-1.417,-0.346,-2.789,-1.593,287.95000000000005,0.39286,0.33333500000000005,58.50678235294117,60.36054444444445,0.45833333333333337,7,7,-1.764
CUT,"Lewis, Tom",11,null,0.67,-0.242,-1.655,-0.366,-2.264,-1.593,286.5,0.321425,0.47222,34.76910526315789,81.7425294117647,0.35294000000000003,4,3.5,-2.021
CUT,"Champ, Cameron",11,null,-2.794,0.304,0.332,0.566,1.201,-1.593,307.9,0.464285,0.44444,34.34008947368421,78.99763333333334,0.3478269565217391,8.5,10.5,0.897
CUT,"Stenson, Henrik",11,null,-1.389,-0.178,1.405,-1.431,-0.205,-1.593,277.35,0.53571,0.5833349999999999,29.006299999999996,76.33636153846153,0.4444433333333333,3,8,-0.026
CUT,"Leishman, Marc",11,null,-0.702,0.545,-0.45,-0.986,-0.891,-1.593,281.4,0.32143,0.555555,25.75576086956522,89.38505,0.62500125,4.5,7,-1.436
CUT,"Stricker, Steve",11,null,-0.149,1.113,-1.541,-1.016,-1.444,-1.593,275.45000000000005,0.464285,0.5,34.546647826086954,90.64425,0.41176235294117647,4,7.5,-2.557
CUT,"Hammer, Cole",11,null,2.153,-1.462,-2.679,0.395,-3.746,-1.593,289.65,0.35714,0.33333500000000005,42.46746666666667,76.99338333333334,0.5217360869565217,5,6.5,-2.284
CUT,"Kisner, Kevin",12,null,-0.076,-1.909,0.076,-0.183,-2.017,-2.093,287.35,0.642855,0.47222,42.60344615384615,56.068079999999995,0.5217382608695652,5.5,9,-0.108
CUT,"Poulter, Ian",12,null,-0.985,-0.363,-0.49,-0.254,-1.108,-2.093,284.95000000000005,0.392855,0.38888500000000004,43.282584210526316,64.69698,0.5416695833333333,3.5,9,-0.745
CUT,"Werenski, Richy",12,null,0.608,-0.714,-1.884,-0.102,-2.701,-2.093,290.4,0.392855,0.416665,32.97708,62.27985625,0.5499965,4,7,-1.987
