position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
CUT,"Cink, Stewart",4,null,-0.545,0.84,-0.46,0.545,0.925,0.381,308,0.5,null,null,null,null,null,null,0.085
CUT,"Conners, Corey",4,null,-1.69,-0.45,1.27,1.255,2.07,0.381,302.79999999999995,0.607145,null,null,null,null,null,null,2.525
CUT,"Kokrak, Jason",4,null,-0.805,1.625,-1.025,0.58,1.185,0.381,306.85,0.607145,null,null,null,null,null,null,-0.445
CUT,"Simpson, Webb",4,null,-0.505,1,0.705,-0.82,0.885,0.381,297.85,0.35714,null,null,null,null,null,null,-0.115
CUT,"Clark, Wyndham",4,null,0.97,0.765,-1.64,0.29,-0.59,0.381,294.5,0.5,null,null,null,null,null,null,-1.35
CUT,"Im, Sungjae",4,null,0.315,0.695,-0.71,0.085,0.065,0.381,302.20000000000005,0.5357149999999999,null,null,null,null,null,null,-0.625
CUT,"Lowry, Shane",4,null,-1.44,1.03,-0.12,0.92,1.82,0.381,308.25,0.5357149999999999,null,null,null,null,null,null,0.8
CUT,"Young, Cameron",4,null,1.42,-1.995,0.33,0.63,-1.04,0.381,310.29999999999995,0.464285,null,null,null,null,null,null,0.96
CUT,"Garcia, Sergio",4,null,0.145,0.11,0.05,0.07,0.235,0.381,308.04999999999995,0.5,null,null,null,null,null,null,0.12
CUT,"Pereira, Mito",4,null,1.15,-0.37,0.455,-0.855,-0.77,0.381,301.6,0.285715,null,null,null,null,null,null,-0.4
CUT,"Barnes, Erik",4,null,0.57,-0.025,0.65,-0.815,-0.19,0.381,297.54999999999995,0.5,null,null,null,null,null,null,-0.165
CUT,"McCarty, Matt",4,null,0.72,1.195,-0.695,-0.835,-0.34,0.381,272.65,0.607145,null,null,null,null,null,null,-1.53
CUT,"Piot, James",4,null,-0.615,1.875,-1.145,0.265,0.995,0.381,303.65,0.5357149999999999,null,null,null,null,null,null,-0.88
CUT,"Samooja, Kalle",4,null,2.19,-0.735,-1.64,0.57,-1.81,0.381,301.5,0.607145,null,null,null,null,null,null,-1.07
CUT,"Berger, Daniel",5,null,-0.79,0.05,0.21,0.405,0.67,-0.119,304.85,0.57143,null,null,null,null,null,null,0.615
CUT,"Hoge, Tom",5,null,-0.125,1.385,-1.975,0.595,0.005,-0.119,302.70000000000005,0.57143,null,null,null,null,null,null,-1.38
CUT,"Varner III, Harold",5,null,-0.795,-0.305,0.99,-0.005,0.675,-0.119,311.55,0.464285,null,null,null,null,null,null,0.985
CUT,"List, Luke",5,null,-1.07,0.345,0.16,0.45,0.95,-0.119,305.5,0.464285,null,null,null,null,null,null,0.61
CUT,"Stuard, Brian",5,null,0.26,-0.545,0.405,-0.25,-0.38,-0.119,288.3,0.75,null,null,null,null,null,null,0.155
CUT,"Finau, Tony",5,null,-0.695,1.09,0.905,-1.42,0.575,-0.119,305.4,0.392855,null,null,null,null,null,null,-0.515
CUT,"Kim, Si Woo",5,null,-0.14,0.17,0.055,-0.195,0.02,-0.119,299.55,0.5,null,null,null,null,null,null,-0.14
CUT,"Taylor, Nick",5,null,0.355,0.15,-0.065,-0.56,-0.475,-0.119,293.2,0.5,null,null,null,null,null,null,-0.625
CUT,"Na, Kevin",5,null,1.09,-0.235,-0.325,-0.655,-1.21,-0.119,279.5,0.57143,null,null,null,null,null,null,-0.98
CUT,"Silverman, Ben",5,null,1.56,-0.63,-0.685,-0.365,-1.68,-0.119,288.05,0.42857,null,null,null,null,null,null,-1.05
CUT,"Gooch, Talor",5,null,-1.295,-1.04,2.275,-0.045,1.19,-0.119,302.35,0.5,null,null,null,null,null,null,2.23
CUT,"Montgomery, Taylor",5,null,-0.295,-0.23,0.93,-0.52,0.175,-0.119,317.79999999999995,0.39286,null,null,null,null,null,null,0.41
CUT,"Kodaira, Satoshi",5,null,-0.475,-0.765,1.69,-0.575,0.355,-0.119,297.75,0.642855,null,null,null,null,null,null,1.115
CUT,"Kim, Chan",5,null,0.135,0.5,-1.225,0.475,-0.255,-0.119,309.6,0.5357149999999999,null,null,null,null,null,null,-0.75
CUT,"Fox, Ryan",5,null,-0.59,0.57,-0.035,-0.06,0.47,-0.119,312.65,0.42857,null,null,null,null,null,null,-0.095
CUT,"Grace, Branden",5,null,0.31,-0.78,-0.31,0.66,-0.43,-0.119,297.5,0.6785749999999999,null,null,null,null,null,null,0.35
CUT,"Noren, Alex",6,null,-1.415,0.735,0.87,-0.81,0.795,-0.619,293.8,0.5,null,null,null,null,null,null,0.06
CUT,"Oosthuizen, Louis",6,null,0.265,0.005,-0.755,-0.14,-0.885,-0.619,291.85,0.5,null,null,null,null,null,null,-0.895
CUT,"Smith, Cameron",6,null,0.205,-0.695,-0.185,0.055,-0.825,-0.619,299.95000000000005,0.57143,null,null,null,null,null,null,-0.13
CUT,"Horsfield, Sam",6,null,-1.07,-0.825,1.225,0.05,0.45,-0.619,301.79999999999995,0.464285,null,null,null,null,null,null,1.275
CUT,"Henley, Russell",6,null,-0.135,0.315,-0.34,-0.455,-0.485,-0.619,290.1,0.42857,null,null,null,null,null,null,-0.795
CUT,"Merritt, Troy",6,null,-0.665,-0.43,1.655,-1.175,0.045,-0.619,286.25,0.5357149999999999,null,null,null,null,null,null,0.48
CUT,"Molinari, Francesco",6,null,0.73,0.035,-1.23,-0.16,-1.35,-0.619,294.85,0.42857,null,null,null,null,null,null,-1.39
CUT,"Stallings, Scott",6,null,-1.455,0.525,0.725,-0.415,0.835,-0.619,303.15,0.464285,null,null,null,null,null,null,0.31
CUT,"Sloan, Roger",6,null,-0.74,-0.375,0.32,0.17,0.12,-0.619,294.20000000000005,0.5357149999999999,null,null,null,null,null,null,0.49
CUT,"Thorbjornsen, Michael",6,null,-0.905,-0.505,-0.065,0.85,0.285,-0.619,313.4,0.46429,null,null,null,null,null,null,0.785
CUT,"Shore, Davis",6,null,0.565,-0.865,-0.59,0.275,-1.185,-0.619,301.55,0.6785749999999999,null,null,null,null,null,null,-0.315
CUT,"Fleetwood, Tommy",7,null,-2.21,1.38,-0.28,-0.005,1.09,-1.119,286.85,0.57143,null,null,null,null,null,null,-0.285
CUT,"Hovland, Viktor",7,null,0.31,-0.635,-0.505,-0.29,-1.43,-1.119,306.45000000000005,0.42857,null,null,null,null,null,null,-0.795
CUT,"Perez, Victor",7,null,-0.355,-1.42,0.22,0.435,-0.765,-1.119,299.45,0.607145,null,null,null,null,null,null,0.655
CUT,"Griffin, Lanto",7,null,-1.195,-0.895,0.045,0.935,0.075,-1.119,305.1,0.607145,null,null,null,null,null,null,0.98
CUT,"Kitayama, Kurt",7,null,0,0.58,-1.865,0.165,-1.12,-1.119,311,0.464285,null,null,null,null,null,null,-1.7
CUT,"Blixt, Jonas",7,null,1.05,-1.075,0.14,-1.235,-2.17,-1.119,299.75,0.35714,null,null,null,null,null,null,-1.095
CUT,"Novak, Andrew",7,null,0.27,-1.085,-0.515,0.21,-1.39,-1.119,301.20000000000005,0.464285,null,null,null,null,null,null,-0.305
CUT,"Arnaus, Adri",7,null,-0.725,-1.49,1.325,-0.22,-0.395,-1.119,298.20000000000005,0.464285,null,null,null,null,null,null,1.105
CUT,"Dumont De Chassart, Adrien",7,null,3.055,-1.28,-1.72,-1.17,-4.175,-1.119,299.95000000000005,0.464285,null,null,null,null,null,null,-2.89
CUT,"Hoag, Bo",7,null,-0.385,-0.005,0.37,-1.1,-0.735,-1.119,280.3,0.321425,null,null,null,null,null,null,-0.73
CUT,"Gerard, Ryan",7,null,0.935,-0.295,-2.16,0.405,-2.055,-1.119,317.70000000000005,0.57143,null,null,null,null,null,null,-1.755
CUT,"Moldovan, Maxwell",7,null,-1.985,0.415,0.055,0.395,0.865,-1.119,285.4,0.7142850000000001,null,null,null,null,null,null,0.45
CUT,"Kizzire, Patton",8,null,-0.06,0.535,-2.245,0.145,-1.56,-1.619,302.95,0.607145,null,null,null,null,null,null,-2.1
CUT,"Norris, Shaun",8,null,0.65,-1.295,-1.505,0.535,-2.27,-1.619,301,0.607145,null,null,null,null,null,null,-0.97
CUT,"Hoshino, Rikuya",8,null,-0.345,-0.31,-0.16,-0.805,-1.275,-1.619,291.05,0.607145,null,null,null,null,null,null,-0.965
CUT,"Nakajima, Keita",8,null,-1.42,-0.515,0.07,0.25,-0.2,-1.619,294.65,0.57143,null,null,null,null,null,null,0.32
CUT,"Chappell, Kevin",9,null,-1.39,0.175,-1.14,0.23,-0.73,-2.119,314.25,0.5,null,null,null,null,null,null,-0.91
CUT,"Straka, Sepp",9,null,1.19,-1.39,-2.32,0.4,-3.31,-2.119,308.4,0.64286,null,null,null,null,null,null,-1.92
CUT,"Seiffert, Chase",9,null,-1.415,-1.135,0.74,-0.305,-0.705,-2.119,295,0.35714,null,null,null,null,null,null,0.435
CUT,"Mouw, William",9,null,-1.185,0.85,-1.93,0.15,-0.935,-2.119,317.65,0.42857,null,null,null,null,null,null,-1.78
CUT,"Calkins, Brady",9,null,0.38,-2.27,1.605,-1.835,-2.5,-2.119,305.4,0.35714,null,null,null,null,null,null,-0.23
CUT,"Beckler, Andrew",9,null,-0.905,-1.1,-0.595,0.48,-1.215,-2.119,303.25,0.607145,null,null,null,null,null,null,-0.115
CUT,"Van Rooyen, Erik",10,null,-0.905,-0.98,-1.085,0.35,-1.715,-2.619,314.5,0.607145,null,null,null,null,null,null,-0.735
CUT,"Paul, Yannik",10,null,1.99,-1.52,-2.635,-0.455,-4.61,-2.619,291.75,0.42857,null,null,null,null,null,null,-3.09
CUT,"Izumida, Daijiro",10,null,-0.455,0.09,-1.685,-0.57,-2.165,-2.619,280.75,0.607145,null,null,null,null,null,null,-2.255
CUT,"Mickelson, Phil",11,null,-0.98,0.685,-1.99,-0.84,-2.14,-3.119,279.65,0.42857,null,null,null,null,null,null,-2.83
CUT,"Lee, Danny",11,null,-2.56,-0.555,0.005,-0.01,-0.56,-3.119,296.54999999999995,0.5,null,null,null,null,null,null,-0.005
CUT,"Olesen, Thorbjorn",11,null,-1.45,-0.695,-0.905,-0.075,-1.67,-3.119,305.25,0.5357149999999999,null,null,null,null,null,null,-0.98
CUT,"Hall, Harry",11,null,-3.715,-0.19,0.8,-0.015,0.595,-3.119,302.4,0.392855,null,null,null,null,null,null,0.785
CUT,"Reiter, Charles",11,null,0.175,-0.105,-1.065,-2.125,-3.295,-3.119,286.35,0.28571,null,null,null,null,null,null,-3.19
CUT,"Shepherd, Laird",11,null,-1.82,-0.25,-1.435,0.385,-1.3,-3.119,305.35,0.57143,null,null,null,null,null,null,-1.05
CUT,"Mansell, Richard",11,null,-0.055,-3.225,-0.305,0.47,-3.065,-3.119,306.9,0.5,null,null,null,null,null,null,0.165
CUT,"Dunlap, Nick",12,null,1.9,-0.29,-3.83,-1.4,-5.52,-3.619,310.85,0.35714,null,null,null,null,null,null,-5.23
CUT,"Sugiyama, Tomoyasu",12,null,-1.495,0.55,-1.985,-0.69,-2.125,-3.619,297.15,0.464285,null,null,null,null,null,null,-2.675
CUT,"Biondi, Fred",12,null,0.26,-2.685,-1.105,-0.09,-3.88,-3.619,309,0.42857,null,null,null,null,null,null,-1.195
CUT,"Herbert, Lucas",13,null,0.12,-1.9,-1.935,-0.41,-4.24,-4.119,300.05,0.28571,null,null,null,null,null,null,-2.345
CUT,"Kozuma, Jinichiro",13,null,-0.445,-1.83,-1.44,-0.4,-3.675,-4.119,294.29999999999995,0.5714250000000001,null,null,null,null,null,null,-1.84
CUT,"Lorenz, Ben",13,null,-3.57,-0.08,0.665,-1.13,-0.55,-4.119,311.4,0.42857,null,null,null,null,null,null,-0.465
CUT,"Quinn, Fran",13,null,-1.305,-0.9,-1.385,-0.535,-2.815,-4.119,288.1,0.607145,null,null,null,null,null,null,-1.92
CUT,"Salinda, Isaiah",14,null,-0.46,-1.7,-1.24,-1.225,-4.16,-4.619,288.8,0.35714,null,null,null,null,null,null,-2.465
CUT,"Mueller, Jesse",14,null,-0.185,-0.955,-2.305,-1.175,-4.435,-4.619,297.9,0.5,null,null,null,null,null,null,-3.48
CUT,"Morgan, Jediah",16,null,-2.46,-1.225,-0.935,-1.005,-3.16,-5.619,296.1,0.35714,null,null,null,null,null,null,-1.94
CUT,"Gannon, Luke",16,null,-2.38,-1.38,-1.37,-0.485,-3.24,-5.619,297.4,0.5,null,null,null,null,null,null,-1.855
CUT,"Schneider, Marcel",17,null,-0.405,-0.375,-5.055,-0.285,-5.715,-6.119,302.8,0.35714,null,null,null,null,null,null,-5.34
CUT,"Manuel, Caleb",17,null,-1.78,-0.55,-2.345,-1.445,-4.34,-6.119,294.05,0.42857,null,null,null,null,null,null,-3.79
CUT,"Crocker, Sean",18,null,-0.64,-1.9,-3.335,-0.74,-5.98,-6.619,286.29999999999995,0.32143,null,null,null,null,null,null,-4.075
CUT,"Jacklin, Sean",18,null,-3.675,-1.41,-0.5,-1.035,-2.945,-6.619,293.05,0.39286,null,null,null,null,null,null,-1.535
CUT,"Greene, Keith",24,null,-1.145,-2.57,-4.31,-1.6,-8.475,-9.619,273.25,0.464285,null,null,null,null,null,null,-5.91
