position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
T21,"Mickelson, Phil",0,0,-0.85,0.69,0.707,0.429,1.827,0.977,297.45,0.6785725,0.6666675,30.491673469387756,73.23920666666666,0.606060909,3,4.25,1.136
T21,"English, Harris",0,-2,0.758,0.036,0.035,0.147,0.219,0.977,296.875,0.7678575,0.6250025,39.84394761904762,49.84125714285714,0.6176467647058823,2,3.25,0.182
T21,"Lowry, Shane",0,0,0.106,-0.224,1.487,-0.392,0.871,0.977,301.00701754385966,0.625,0.6805574999999999,30.070619298245614,92.86273076923077,0.6296292592592592,4,3.75,1.095
T21,"Hovland, Viktor",0,1,0.218,0.265,-0.789,1.283,0.759,0.977,302.9,0.767855,0.583335,42.93322181818181,63.75370833333333,0.5531923404255319,4,5.75,0.494
T26,"Oosthuizen, Louis",1,-1,0.454,0.081,0.368,-0.175,0.273,0.727,285.475,0.7499975,0.6666675,35.605358064516125,80.26783333333333,0.5925925925925926,3.25,2.75,0.192
T26,"Watson, Bubba",1,0,-0.433,-0.437,0.65,0.947,1.16,0.727,302.40000000000003,0.6964275,0.680555,36.820074999999996,49.973175,0.5294111764705882,3.5,3.25,1.597
T26,"Poulter, Ian",1,-2,1.588,0.289,-0.607,-0.543,-0.861,0.727,277.42499999999995,0.75,0.4861075,37.91177966101695,70.0398,0.6829287804878048,4,2.5,-1.15
T26,"Casey, Paul",1,-3,-0.572,0.594,1.064,-0.36,1.299,0.727,299.325,0.5892875,0.63889,32.403778181818176,70.76427692307692,0.566668,4.5,5.25,0.704
T26,"Jones, Matt",1,0,0.3,-0.109,0.459,0.077,0.427,0.727,304.05,0.6250025,0.6527775,40.616019607843135,72.10198235294118,0.5675664864864864,3.75,4,0.536
T26,"Ancer, Abraham",1,-2,0.361,-0.902,0.855,0.413,0.366,0.727,288.775,0.8214275,0.625,33.42387258064516,64.57985714285714,0.540541892,2.75,3.25,1.268
T26,"Schwartzel, Charl",1,0,0.159,-0.84,0.742,0.666,0.568,0.727,295.75,0.80357,0.6805574999999999,36.32286885245902,81.34127,0.5588258823529412,2,3.25,1.408
T26,"Champ, Cameron",1,0,-0.503,-0.09,-0.121,1.441,1.23,0.727,318.775,0.7142850000000001,0.6250025,37.24633448275862,67.034425,0.5428571428571428,6,3.5,1.32
T34,"Palmer, Ryan",2,3,0.472,-0.861,0.892,-0.025,0.005,0.477,305.35,0.6250025,0.6388875,29.816905357142854,71.43205555555555,0.468746875,4.5,3.75,0.866
T34,"Thompson, Michael",2,-1,-0.088,0.075,-0.25,0.74,0.565,0.477,289.95,0.75,0.6111125000000001,41.94945714285714,43.17107272727273,0.5609773170731707,3,3.5,0.49
T34,"Fitzpatrick, Matt",2,1,-0.384,-0.363,0.109,1.115,0.861,0.477,297.075,0.8749975,0.6527775,40.534498305084746,94.07168,0.4615402564102564,3,3.5,1.224
T34,"Wallace, Matt",2,1,-0.485,0.823,0.477,-0.338,0.962,0.477,286.825,0.71429,0.6527775,34.644152727272726,79.96566,0.5142834285714285,4.5,4.75,0.139
T38,"Laird, Martin",3,2,-0.843,-0.26,1.9,-0.57,1.07,0.227,289.35,0.6428575,0.666665,32.499041176470584,69.64561666666665,0.5999991428571428,3.25,5,1.33
T38,"Stenson, Henrik",3,4,0.895,-0.026,-0.675,0.032,-0.668,0.227,275.35,0.85714,0.597225,42.494365573770494,100.36444285714285,0.6190461904761905,2,2.75,-0.642
T40,"Woodland, Gary",4,0,1.237,-0.788,-0.46,-0.012,-1.26,-0.023,305.975,0.5892875,0.6111125,36.441168518518516,63.12021538461539,0.57499875,3.75,3.5,-0.472
T40,"Hughes, Mackenzie",4,4,-0.249,0.651,-0.48,0.056,0.226,-0.023,290.875,0.6785725,0.583335,41.69414642857143,89.34536,0.5142868571428572,2.25,3.75,-0.424
T40,"Niemann, Joaquin",4,4,0.585,-0.412,0.011,-0.207,-0.609,-0.023,312.025,0.5892875,0.6666675,37.05797592592592,63.24431538461539,0.5454548484848485,4.5,4.75,-0.196
T40,"Bezuidenhout, Christiaan",4,0,0.919,0.168,-0.905,-0.205,-0.942,-0.023,282.175,0.7142850000000001,0.4999975,42.97318333333334,75.60233,0.7250005,3,2.5,-1.11
T40,"Wiesberger, Bernd",4,6,-0.618,0.848,-0.482,0.229,0.595,-0.023,295.475,0.7678575,0.6527775,38.88197586206896,72.67422222222221,0.6216208108108108,3,4.25,-0.253
T40,"Munoz, Sebastian",4,2,-0.204,-0.038,0.325,-0.106,0.181,-0.023,293.1,0.6607149999999999,0.6527775,37.44556851851852,94.69798823529412,0.5142845714285714,2.75,4.25,0.219
T46,"Fleetwood, Tommy",5,4,-0.543,0.125,0.49,-0.345,0.27,-0.273,294.425,0.6428575,0.694445,32.23123148148148,61.49126875,0.4799984,2.75,3.75,0.145
T46,"DeChambeau, Bryson",5,3,-0.238,-0.804,-0.159,0.929,-0.035,-0.273,323.575,0.5535725,0.61111,29.074079166666667,61.594465,0.5135124324324325,4.5,4.75,0.77
T46,"Todd, Brendon",5,1,-0.113,0.244,0.485,-0.889,-0.16,-0.273,274.9456140350877,0.8392825,0.583335,35.26177230769231,64.37233333333333,0.5588214705882353,1.75,3.25,-0.404
49,"Kokrak, Jason",7,5,0.948,-0.907,-0.33,-0.484,-1.721,-0.773,300.9,0.57143,0.5694425,37.368096296296294,75.4533625,0.5641005128205128,4,7,-0.814
T50,"Horschel, Billy",8,4,0.674,-0.384,-1.663,0.35,-1.697,-1.023,292.625,0.7678575,0.52778,38.204367241379316,88.99972,0.613636591,1.75,3.75,-1.313
T50,"Olazabal, Jose Maria",8,3,1.231,0.554,-1.11,-1.698,-2.254,-1.023,259.45,0.767855,0.430555,41.52779016393443,49.68662,0.7380945238095238,3,4,-2.808
52,"Molinari, Francesco",9,9,-0.591,0.146,-0.396,-0.432,-0.682,-1.273,291.7,0.6428575,0.583335,37.40216981132075,74.12902666666666,0.5121936585365854,2.25,3.75,-0.828
53,"Herman, Jim",10,4,-1.267,-0.491,0.003,0.233,-0.256,-1.523,294.975,0.6785725,0.625,45.04669433962264,57.5287,0.41666583333333335,2.75,4.5,0.236
54,"Scott, Adam",11,1,0.064,-0.493,-1.696,0.353,-1.837,-1.773,303.775,0.64286,0.6111125000000001,42.79781379310345,67.792225,0.4722205555555556,4,6.75,-1.344
CUT,"Homa, Max",4,null,-0.362,0.178,-0.509,0.119,-0.212,-0.574,297.75,0.7142850000000001,0.555555,37.26603333333333,63.70976666666667,0.6521713043478261,4,8.5,-0.39
CUT,"Berger, Daniel",4,null,-1.327,-0.381,1.126,0.009,0.753,-0.574,297.15,0.607145,0.583335,29.340607692307692,58.19896,0.42105052631578943,4,6.5,1.134
CUT,"Kuchar, Matt",4,null,-0.083,1.932,-1.55,-0.873,-0.491,-0.574,284.05,0.7857149999999999,0.52778,48.130612121212124,105.5642,0.6666657142857142,3,4.5,-2.423
CUT,"Garcia, Sergio",4,null,-0.903,1.152,-0.052,-0.771,0.329,-0.574,302.1,0.5,0.555555,38.55891818181818,81.81460769,0.56250125,2.5,6.5,-0.823
CUT,"Walker, Jimmy",4,null,1.571,-0.546,-0.657,-0.942,-2.145,-0.574,302.2,0.5,0.52778,35.847825,50.13464999999999,0.549996,3.5,5,-1.599
CUT,"Johnson, Dustin",5,null,-1.726,0.553,-0.044,0.143,0.652,-1.074,308.15,0.607145,0.55556,35.07705172413793,82.8358625,0.625,4.5,5,0.099
CUT,"Koepka, Brooks",5,null,-0.871,-0.085,-0.832,0.713,-0.203,-1.074,306.20000000000005,0.607145,0.6111150000000001,37.49096923076923,76.36026666666666,0.3809533333333333,1.5,4.5,-0.118
CUT,"Kisner, Kevin",5,null,-1.386,0.431,-0.106,-0.012,0.312,-1.074,290.7,0.7142850000000001,0.722225,39.21095666666667,37.548633333333335,0.41666666666666663,3,5.5,-0.118
CUT,"Willett, Danny",5,null,0.754,0.513,-2.89,0.549,-1.828,-1.074,296.3,0.71429,0.5,47.955906896551724,118.10516,0.5416658333333333,2,5.5,-2.341
CUT,"Weir, Mike",5,null,0.149,-1.044,0.567,-0.745,-1.223,-1.074,277.1,0.6785749999999999,0.6111150000000001,38.22095172413793,86.51740000000001,0.5000015,2,5,-0.179
CUT,"Griffin, Lanto",5,null,0.755,-1.041,-0.207,-0.581,-1.829,-1.074,301.20000000000005,0.5357149999999999,0.527775,30.045890909090907,63.311166666666665,0.6086960869565218,4,4,-0.788
CUT,"Westwood, Lee",5,null,-0.253,-1.18,-0.092,0.451,-0.821,-1.074,292.55,0.642855,0.555555,35.857391666666665,64.92114285714285,0.4800004,3,3,0.359
CUT,"McIlroy, Rory",6,null,0.468,-0.387,-1.659,0.005,-2.042,-1.574,306.85,0.57143,0.52778,38.18902142857143,55.82933333333334,0.578948947,3,6,-1.654
CUT,"Streb, Robert",6,null,1.135,-0.906,-1.216,-0.587,-2.709,-1.574,288.95862068965516,0.67857,0.5,42.52086666666666,63.50868571428571,0.5199992,4,4,-1.803
CUT,"Pan, C.T.",6,null,-1.44,-0.603,0.155,0.315,-0.133,-1.574,293.6,0.7142850000000001,0.6666650000000001,39.52151333333333,48.944880000000005,0.31249625000000003,2,4.5,0.47
CUT,"Frittelli, Dylan",6,null,-1.921,0.255,0.502,-0.409,0.347,-1.574,309.2,0.5357149999999999,0.527775,41.977244,46.254325,0.549996,4.5,6,0.093
CUT,"Perez, Victor",7,null,-0.226,-1.899,-0.263,0.314,-1.848,-2.074,293.95000000000005,0.7857149999999999,0.61111,34.82077666666666,76.3654,0.42857333333333336,3,8,0.051
CUT,"Johnson, Zach",7,null,-0.269,-1.333,-0.212,-0.26,-1.805,-2.074,284.29999999999995,0.607145,0.5,40.299204347826084,42.98891818181818,0.47826347826086957,3.5,4,-0.472
CUT,"Langer, Bernhard",7,null,0.094,-1.411,0.434,-1.191,-2.168,-2.074,262.65,0.78571,0.52778,38.28300909090909,86.9642,0.5263178947368421,3.5,4,-0.757
CUT,"Gay, Brian",8,null,-0.31,0.515,-0.884,-1.894,-2.263,-2.574,278.3,0.57143,0.472225,43.307665384615376,87.48421666666668,0.37499750000000004,3,6.5,-2.779
CUT,"Cantlay, Patrick",8,null,-2.034,0.45,-2.048,1.058,-0.54,-2.574,302.15,0.75,0.63889,38.308365517241384,70.36507777777777,0.5294123529411765,2.5,5.5,-0.991
CUT,"Osborne, Ollie",8,null,-1.033,-0.216,-0.6,-0.725,-1.541,-2.574,300.35,0.464285,0.58333,46.88899259259259,46.72906666666667,0.44444000000000006,3,5.5,-1.325
CUT,"Day, Jason",9,null,-1.19,1.12,-2.759,-0.246,-1.884,-3.074,294.02758620689656,0.75,0.444445,39.15067096774193,93.85963333333333,0.576923077,2.5,4.5,-3.004
CUT,"Ortiz, Carlos",9,null,-1.176,-2.31,-0.854,1.266,-1.898,-3.074,308.1,0.78571,0.555555,31.50275,62.349149999999995,0.35000200000000004,4.5,5.5,0.412
CUT,"Woosnam, Ian",9,null,0.703,-0.587,-2.163,-1.027,-3.777,-3.074,268.9,0.8214250000000001,0.38889,40.023018750000006,52.095299999999995,0.6086952173913043,3,5.5,-3.191
CUT,"Long, Joe",10,null,-1.383,-0.489,-1.085,-0.616,-2.191,-3.574,287.65,0.7857149999999999,0.61111,42.430800000000005,142.6502,0.33333388888888893,3.5,5,-1.702
CUT,"Swafford, Hudson",12,null,-0.823,-1.682,-1.83,-0.239,-3.751,-4.574,296.05,0.60714,0.5,42.45626071428572,34.9714,0.3333371428571429,1.5,4.5,-2.069
CUT,"Lyle, Sandy",12,null,-1.457,-0.932,-0.706,-1.479,-3.117,-4.574,257.1,0.7142850000000001,0.555555,44.240145454545456,124.6523,0.42105473684210526,3,6.5,-2.185
CUT,"Im, Sungjae",13,null,-1.634,-1.51,-2.381,0.452,-3.439,-5.074,291.15,0.75,0.52778,43.36557096774193,109.975,0.5652186956521739,2,5,-1.93
CUT,"Couples, Fred",13,null,-1.057,-0.823,-2.611,-0.584,-4.017,-5.074,283,0.67857,0.47222,40.03311724137931,63.33108,0.5199992,2.5,5,-3.195
CUT,"Singh, Vijay",15,null,-0.763,-2.514,-1.724,-1.073,-5.311,-6.074,297.4,0.464285,0.5,38.08398888888889,59.93166363636364,0.37499750000000004,2.5,7,-2.797
CUT,"Strafaci, Tyler",17,null,-0.844,-1.632,-2.08,-2.518,-6.23,-7.074,291.3,0.42857,0.44444500000000003,40.65860769230769,70.73010000000001,0.45833333333333337,3,9,-4.598
CUT,"Mize, Larry",19,null,-2.331,-1.385,-2.801,-1.557,-5.743,-8.074,256.75,0.82143,0.36111000000000004,40.93937741935484,27.007099999999998,0.3600004,2.5,5,-4.358
DQ,"Wolff, Matthew",11,null,null,null,null,null,null,-4.074,null,null,null,null,null,null,null,null,null
