position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
1,"McIlroy, Rory",-11,1,-0.312,0.767,2.307,0.668,3.741,3.429,317.925,0.6250025,0.65278,33.29791578947368,42.54425,0.7931048275862069,6.5,4.5,2.974
2,"Rose, Justin",-11,-6,1.075,0.351,1.763,0.24,2.354,3.429,295.625,0.7678575,0.76389,39.949914035087716,100.70193636363636,0.608695652,5.5,3,2.003
3,"Reed, Patrick",-9,-3,0.394,0.931,0.992,0.612,2.534,2.929,297.975,0.8392825,0.6666675,40.31534098360655,78.89026249999999,0.687502188,2.75,2.5,1.603
4,"Scheffler, Scottie",-8,-3,1.042,1.121,0.628,-0.113,1.636,2.679,304.85,0.71429,0.625,38.66827142857143,42.42063333333333,0.6470605882352942,4.5,3,0.515
T5,"DeChambeau, Bryson",-7,3,0.598,1.627,-0.892,1.097,1.832,2.429,310.625,0.78571,0.5972225,43.58670317460317,84.93315555555556,0.6842107894736842,7,3.75,0.205
T5,"Im, Sungjae",-7,-3,0.679,1.462,-0.06,0.347,1.749,2.429,298.05,0.80357,0.6388900000000001,36.90407166666667,64.76154285714286,0.65625125,4.5,4,0.287
7,"Aberg, Ludvig",-6,0,0.895,0.545,0.081,0.657,1.284,2.179,312.45,0.7321425,0.6388875,30.81918103448276,91.34020000000001,0.59375,3.25,3.5,0.739
T8,"Day, Jason",-5,0,0.518,1.542,0.26,-0.391,1.411,1.929,292.9,0.7142875,0.625,42.98732903225806,89.75618888888889,0.8000003333333333,3.25,1.75,-0.131
T8,"Conners, Corey",-5,3,0.152,0.099,1.343,0.335,1.777,1.929,293.55,0.8392850000000001,0.76389,44.974208196721314,36.47701666666667,0.73913,3.5,2.5,1.678
T8,"Schauffele, Xander",-5,-1,0.206,0.135,0.839,0.749,1.723,1.929,309.25,0.7499975,0.75,31.201023437499998,94.44337142857141,0.652174348,3.5,3.5,1.588
T8,"Johnson, Zach",-5,-1,1.085,0.582,0.325,-0.063,0.844,1.929,284.775,0.892855,0.625,43.522226153846155,26.88436,0.5666653333333334,5,4.25,0.262
T12,"Homa, Max",-4,-1,1.329,-0.243,0.994,-0.401,0.35,1.679,305.975,0.607145,0.597225,34.305033333333334,62.82725,0.6571431428571428,5.5,5.5,0.593
T12,"English, Harris",-4,-4,0.708,0.29,1.278,-0.596,0.972,1.679,299.075,0.69643,0.708335,37.216,76.48335714285713,0.5217386956521739,4,4,0.682
T14,"Watson, Bubba",-3,-4,2.325,-0.425,-0.57,0.098,-0.896,1.429,300.54999999999995,0.6964325,0.5694425,42.56627407407407,65.46516428571428,0.6666644444444445,4.5,3.75,-0.472
T14,"Rahm, Jon",-3,-3,0.807,0.575,-0.374,0.421,0.622,1.429,305.925,0.7142850000000001,0.63889,40.01195438596491,67.17315555555555,0.696970606,2.75,3.25,0.047
T14,"Hoge, Tom",-3,-1,0.696,-1.004,1.729,0.008,0.733,1.429,295.325,0.7857149999999999,0.569445,34.205145,56.157242857142855,0.6052623684210526,4.5,4.25,1.737
T14,"Morikawa, Collin",-3,0,-0.18,-0.302,1.35,0.561,1.608,1.429,297.425,0.80357,0.6527775,33.84809107142857,64.8398,0.4857134285714286,2.5,3.5,1.91
T14,"Spieth, Jordan",-3,-2,1.351,0.515,-1.328,0.891,0.078,1.429,303.725,0.7857125,0.6250025,40.22020327868853,107.839225,0.6756737837837838,3,3.5,-0.436
T14,"Hatton, Tyrrell",-3,-1,-0.777,0.538,0.524,1.144,2.206,1.429,305.775,0.8749975,0.7083325,40.19788787878788,44.121066666666664,0.6206875862068966,2.5,3.5,1.668
T14,"McCarty, Matt",-3,-1,0.677,0.201,0.758,-0.208,0.751,1.429,298.65,0.732145,0.6527775,35.86144068,86.75274,0.6774203225806452,4,4.5,0.55
T21,"Fleetwood, Tommy",-2,-3,-1.214,1.519,0.198,0.675,2.393,1.179,297.225,0.8749975,0.6111125,39.019323437500006,60.88556,0.6176455882352941,3,3.25,0.874
T21,"Berger, Daniel",-2,-3,0.067,-0.135,0.903,0.344,1.112,1.179,296.675,0.8392850000000001,0.7222225,39.37391,86.7647,0.5517262068965517,3.75,3,1.246
T21,"An, Byeong Hun",-2,-1,-0.277,0.815,0.234,0.407,1.456,1.179,310.55,0.6964275,0.63889,34.37144310344828,79.34733846153847,0.7096783870967742,3.25,5,0.641
T21,"Matsuyama, Hideki",-2,-6,-1.015,0.303,1.902,-0.011,2.195,1.179,301.575,0.7321425,0.805555,31.54645833333333,51.5938,0.5555583333333334,3,5.25,1.892
T21,"Hovland, Viktor",-2,1,0.665,-0.043,0.992,-0.435,0.514,1.179,302.85,0.732145,0.63889,35.04695090909091,54.75613,0.6060593939393939,4.25,4.75,0.557
T21,"Riley, Davis",-2,-3,0.347,-0.169,1.497,-0.496,0.832,1.179,303.9,0.7142850000000001,0.65278,39.780085964912274,38.7987375,0.5806448387096774,3.25,4.75,1.001
T27,"Kim, Michael",-1,-1,0.809,-0.029,0.387,-0.239,0.119,0.929,299.275,0.6071425,0.5972225,42.03842181818182,63.94836875,0.7352961764705883,2.5,2.5,0.148
T27,"Rai, Aaron",-1,-2,-0.058,0.575,0.202,0.208,0.986,0.929,286.05,0.9107125,0.694445,34.877238709677414,82.071325,0.5185192592592592,3.5,2.5,0.411
T29,"Niemann, Joaquin",0,0,-0.645,0.226,0.599,0.499,1.324,0.679,313.4,0.7142875,0.75,33.79526551724138,32.24273,0.6799976000000001,3.25,3.5,1.099
T29,"McCarthy, Denny",0,-1,0.717,-0.06,-0.013,0.036,-0.038,0.679,295,0.8035675,0.5972225,44.54174848484848,64.47214,0.7058805882352941,2.5,2.75,0.022
T29,"Theegala, Sahith",0,-1,0.361,-0.845,1.125,0.037,0.317,0.679,301.575,0.69643,0.6388875,37.94774716981132,58.320625,0.47222277777777777,4.25,3.75,1.162
T32,"Campbell, Brian",1,-4,0.679,-0.801,1.308,-0.758,-0.249,0.429,280.7,0.85714,0.6388900000000001,33.201555,82.18091666666666,0.5714291428571429,3.5,3,0.551
T32,"McNealy, Maverick",1,1,-0.96,0.915,-0.071,0.544,1.389,0.429,308.525,0.6964325,0.6527775,42.24436440677966,103.28398181818181,0.5454554545454545,4,5,0.473
T32,"Greyserman, Max",1,2,1.198,0.109,-0.728,-0.15,-0.769,0.429,305.025,0.7142875,0.6250025,44.74527692307692,114.88237000000001,0.6666656666666667,3.75,3.75,-0.878
T32,"Hojgaard, Rasmus",1,2,0.29,-0.322,-0.093,0.555,0.139,0.429,316.175,0.6785725,0.63889,41.10437017543859,95.10005833333334,0.589744359,3.75,4.75,0.462
T36,"Thomas, Justin",2,-2,0.276,0.867,-0.278,-0.686,-0.098,0.179,295.3,0.6607149999999999,0.625,36.2998,81.77262,0.5806451612903225,3.5,5.5,-0.964
T36,"Harman, Brian",2,-1,0.793,-0.038,-0.117,-0.459,-0.614,0.179,291.275,0.80357,0.6666675,38.3336,99.545125,0.5833325,3.25,3.5,-0.576
T36,"Schwartzel, Charl",2,0,0.1,-0.054,0.121,0.012,0.08,0.179,295,0.767855,0.6666675,39.598014285714285,44.015655555555554,0.500001875,2.5,2.5,0.133
T36,"Cantlay, Patrick",2,-1,0.578,-1.486,0.247,0.839,-0.399,0.179,310.4,0.7321425,0.66667,40.43091896551724,60.64726666666667,0.6060630303030303,2.5,4.25,1.087
T40,"Taylor, Nick",3,1,0.087,0.457,-0.687,0.071,-0.159,-0.071,292.625,0.767855,0.625,39.28621666666666,104.12095,0.6176464705882353,2.5,3.5,-0.616
T40,"Fitzpatrick, Matt",3,1,0,0.422,-0.679,0.186,-0.071,-0.071,304.05,0.6964275,0.5833325,37.05076666666667,80.65125833333333,0.6285705714285714,3.5,4,-0.492
T42,"Willett, Danny",4,1,1.464,-0.661,-0.577,-0.547,-1.785,-0.321,290.375,0.7857125,0.5833325,45.757204838709676,75.12007142857144,0.621622973,3.25,4.25,-1.124
T42,"Poston, J.T.",4,1,-0.064,-0.274,-0.009,0.025,-0.257,-0.321,289.65,0.8392825,0.625,49.65009365079365,39.81229999999999,0.6285711428571429,2.5,4.5,0.016
T42,"Lowry, Shane",4,9,-0.079,0.057,0.203,-0.502,-0.242,-0.321,294.775,0.69643,0.555555,39.053929230769235,43.0465375,0.531250625,3,4.75,-0.299
T42,"Bhatia, Akshay",4,-1,0.452,0.147,-0.464,-0.455,-0.773,-0.321,300.225,0.6428575,0.5833325,39.57546111111111,80.80199285714285,0.5526302631578948,3.5,6,-0.919
T46,"Burns, Sam",5,3,0.096,-0.117,-0.875,0.326,-0.666,-0.571,308.175,0.7500025,0.597225,40.95582307692308,31.997840000000004,0.5428585714285714,3,6.75,-0.549
T46,"Clark, Wyndham",5,2,-0.327,0.124,-0.664,0.295,-0.244,-0.571,304.1,0.7321425,0.583335,37.41668333333333,67.72596666666666,0.6857125714285714,3.25,5.25,-0.369
T46,"Thompson, Davis",5,7,-1.669,0.025,1.423,-0.35,1.098,-0.571,299.75,0.6785725,0.6666675,35.43147288135593,57.5605,0.5357135714285715,3,6.25,1.073
49,"Lee, Min Woo",6,2,-0.996,0.704,-0.39,-0.139,0.174,-0.821,315.075,0.6428575,0.6527775,44.52006964285714,60.46484615384615,0.5151515151515151,3.25,5,-0.529
50,"Spaun, J.J.",7,3,0.197,-1.275,-0.617,0.624,-1.267,-1.071,298.075,0.8392850000000001,0.6666675,39.88251186440678,60.81857142857143,0.4285705714285714,2.25,4,0.007
51,"Echavarria, Nico",8,12,-0.58,0.146,-0.347,-0.541,-0.742,-1.321,289.2,0.7142875,0.5972225,39.64316909090909,68.63548461538463,0.5789484210526316,3,4.5,-0.888
T52,"Jaeger, Stephan",9,6,-0.54,-0.11,0.374,-1.296,-1.031,-1.571,302.075,0.57143,0.6527775,40.78934528301887,78.14633571428571,0.548388065,3,4.25,-0.921
T52,"Kim, Tom",9,7,0.292,-0.169,-1.058,-0.636,-1.863,-1.571,295.025,0.75,0.5,49.51926935483871,61.34914285714286,0.6428557142857143,2,5.5,-1.694
CUT,"Kirk, Chris",3,null,0.92,-0.134,-1.368,0.213,-1.288,-0.368,303.3,0.7142850000000001,0.63889,49.267133333333334,74.27442500000001,0.4705858823529412,4.5,4,-1.155
CUT,"Johnson, Dustin",3,null,-0.246,-0.367,-0.084,0.329,-0.123,-0.368,305.95,0.6785749999999999,0.583335,34.674817241379316,130.0098857142857,0.4666673333333333,3.5,4,0.245
CUT,"Henley, Russell",3,null,-0.866,-0.371,0.651,0.219,0.498,-0.368,289.6,0.892855,0.694445,35.286,43.5959,0.4166658333333334,3.5,4.5,0.87
CUT,"Bradley, Keegan",3,null,-0.804,0.475,-0.364,0.324,0.435,-0.368,303.75,0.6785749999999999,0.6666650000000001,35.79881034482759,104.363,0.4705876470588235,2,4,-0.04
CUT,"Langer, Bernhard",3,null,1.31,0.575,-1.132,-1.122,-1.679,-0.368,264,0.92857,0.44444500000000003,33.085878787878784,55.8868,0.749998,2.5,2,-2.254
CUT,"Weir, Mike",4,null,-0.903,0.46,1.3,-1.727,0.035,-0.868,276.5,0.75,0.66667,38.31305999999999,41.1151,0.5454563636363636,2,6,-0.427
CUT,"Finau, Tony",4,null,-2.332,0.058,0.826,0.579,1.463,-0.868,307.79999999999995,0.78571,0.694445,35.25386666666667,67.8716,0.6000006666666666,2.5,6,1.404
CUT,"Schenk, Adam",4,null,0.256,-1.307,0.687,-0.504,-1.124,-0.868,298.25,0.5,0.527775,31.6893,96.62586666666665,0.6000000000000001,2.5,3,0.183
CUT,"Garcia, Sergio",4,null,-2.571,-0.252,0.935,1.02,1.703,-0.868,303.25,0.8214250000000001,0.63889,32.664724,31.844133333333332,0.4736836842105263,2,6,1.954
CUT,"Campos, Rafael",4,null,0.844,-0.367,-1.841,0.495,-1.712,-0.868,299.5,0.7857149999999999,0.555555,42.85951818181818,60.41405,0.6842115789473684,3.5,6.5,-1.346
CUT,"Highsmith, Joe",4,null,-0.122,-0.904,-0.744,0.9,-0.746,-0.868,303.55,0.78571,0.5,37.95933333333333,57.2126,0.5652178260869565,3,3.5,0.156
CUT,"Couples, Fred",4,null,-0.458,0.789,-0.256,-0.946,-0.411,-0.868,276.4,0.85714,0.416665,32.38392121212121,21.3587,0.6000000000000001,2.5,5.5,-1.201
